Product,Company,URL,Source,Scraped_By_Selenium,Scraped_By_API,Selenium_Records,API_Records
FACTOR DERMICO,Casasco,https://www.alfabeta.net/precio/factor-dermico.html,selenium,no,no,0,0
FACTOR VIII ANTIHEMOFILICO UNC,Hemoderivados,https://www.alfabeta.net/precio/factor-viii-antihemofilico-unc.html,selenium,no,no,0,0
FACTOR X POLVO,Casasco,https://www.alfabeta.net/precio/factor-x-polvo.html,selenium,no,no,0,0
FACTOREX,Casasco,https://www.alfabeta.net/precio/factorex.html,selenium,no,no,0,0
FADA ACICLOVIR,Fada Pharma,https://www.alfabeta.net/precio/fada-aciclovir.html,selenium,no,no,0,0
FADA AMPICILINA,Fada Pharma,https://www.alfabeta.net/precio/fada-ampicilina.html,selenium,no,no,0,0
FADA CLINDAMICINA,Fada Pharma,https://www.alfabeta.net/precio/fada-clindamicina.html,selenium,no,no,0,0
FADA DICLOFENAC,Fada Pharma,https://www.alfabeta.net/precio/fada-diclofenac.html,selenium,no,no,0,0
FADA DIPIRONA,Fada Pharma,https://www.alfabeta.net/precio/fada-dipirona.html,selenium,no,no,0,0
FADA FENOBARBITAL,Fada Pharma,https://www.alfabeta.net/precio/fada-fenobarbital.html,selenium,no,no,0,0
FADA IMIPENEM,Fada Pharma,https://www.alfabeta.net/precio/fada-imipenem.html,selenium,no,no,0,0
FADA ISOXSUPRINA,Fada Pharma,https://www.alfabeta.net/precio/fada-isoxsuprina.html,selenium,no,no,0,0
FADA MEROPENEM,Fada Pharma,https://www.alfabeta.net/precio/fada-meropenem.html,selenium,no,no,0,0
FADA MESNA,Fada Pharma,https://www.alfabeta.net/precio/fada-mesna.html,selenium,no,no,0,0
FADA METILPREDNISOLONA,Fada Pharma,https://www.alfabeta.net/precio/fada-metilprednisolona.html,selenium,no,no,0,0
FADA MIDAZOLAM,Fada Pharma,https://www.alfabeta.net/precio/fada-midazolam.html,selenium,no,no,0,0
FADA OMEPRAZOL,Fada Pharma,https://www.alfabeta.net/precio/fada-omeprazol.html,selenium,no,no,0,0
FADA PAMIDRONATO,Fada Pharma,https://www.alfabeta.net/precio/fada-pamidronato.html,selenium,no,no,0,0
FADA PIPERACILINA TAZOBACTAM,Fada Pharma,https://www.alfabeta.net/precio/fada-piperacilina-tazobactam.html,selenium,no,no,0,0
FADA RANITIDINA,Fada Pharma,https://www.alfabeta.net/precio/fada-ranitidina.html,selenium,no,no,0,0
FADA REMIFENTANILO,Fada Pharma,https://www.alfabeta.net/precio/fada-remifentanilo.html,selenium,no,no,0,0
FADA TEICOPLANINA,Fada Pharma,https://www.alfabeta.net/precio/fada-teicoplanina.html,selenium,no,no,0,0
FADA TRAMADOL,Fada Pharma,https://www.alfabeta.net/precio/fada-tramadol.html,selenium,no,no,0,0
FADA ZOLEDRONICO,Fada Pharma,https://www.alfabeta.net/precio/fada-zoledronico.html,selenium,no,no,0,0
FADAFILINA,Fada Pharma,https://www.alfabeta.net/precio/fadafilina.html,selenium,no,no,0,0
FADAFLUMAZ,Fada Pharma,https://www.alfabeta.net/precio/fadaflumaz.html,selenium,no,no,0,0
FADALEFRINA,Fada Pharma,https://www.alfabeta.net/precio/fadalefrina.html,selenium,no,no,0,0
FADALEX,Biosintex Retail,https://www.alfabeta.net/precio/fadalex.html,selenium,no,no,0,0
FADAMETASONA,Fada Pharma,https://www.alfabeta.net/precio/fadametasona.html,selenium,no,no,0,0
FADAMICINA,Biosintex Retail,https://www.alfabeta.net/precio/fadamicina.html,selenium,no,no,0,0
FADASTIGMINA,Fada Pharma,https://www.alfabeta.net/precio/fadastigmina.html,selenium,no,no,0,0
FAGOLIP PLUS,Cetus,https://www.alfabeta.net/precio/fagolip-plus.html,selenium,no,no,0,0
FALAMEN,Aspen,https://www.alfabeta.net/precio/falamen.html,selenium,no,no,0,0
FALGOS,Elea,https://www.alfabeta.net/precio/falgos.html,selenium,no,no,0,0
FALGOS EXPENDEDOR X 25 BL,Elea,https://www.alfabeta.net/precio/falgos-expendedor-x-25-bl.html,selenium,no,no,0,0
FALIC,Trb-Pharma,https://www.alfabeta.net/precio/falic.html,selenium,no,no,0,0
FALIC 36,Trb-Pharma,https://www.alfabeta.net/precio/falic-36.html,selenium,no,no,0,0
FALIC EXCITACION,Trb-Pharma,https://www.alfabeta.net/precio/falic-excitacion.html,selenium,no,no,0,0
FALIC GEL,Trb-Pharma,https://www.alfabeta.net/precio/falic-gel.html,selenium,no,no,0,0
FAMPYRA,Biopas Argentina,https://www.alfabeta.net/precio/fampyra.html,selenium,no,no,0,0
FANALETAS CARAMELOS (VENTA LIBRE),Lazar,https://www.alfabeta.net/precio/fanaletas-caramelos-venta-libre.html,selenium,no,no,0,0
FANGAN,Lazar,https://www.alfabeta.net/precio/fangan.html,selenium,no,no,0,0
FANGAN DUO,Lazar,https://www.alfabeta.net/precio/fangan-duo.html,selenium,no,no,0,0
FANGAN PLUS,Lazar,https://www.alfabeta.net/precio/fangan-plus.html,selenium,no,no,0,0
FANHDI,Gemabiotech,https://www.alfabeta.net/precio/fanhdi.html,selenium,no,no,0,0
FANIDIN,Tuteur,https://www.alfabeta.net/precio/fanidin.html,selenium,no,no,0,0
FANITRIX,Tuteur,https://www.alfabeta.net/precio/fanitrix.html,selenium,no,no,0,0
FANTER,Adium,https://www.alfabeta.net/precio/fanter.html,selenium,no,no,0,0
FAPRIS,Adium,https://www.alfabeta.net/precio/fapris.html,selenium,no,no,0,0
FARADIL,Sidus,https://www.alfabeta.net/precio/faradil.html,selenium,no,no,0,0
FARADIL 200,Sidus,https://www.alfabeta.net/precio/faradil-200.html,selenium,no,no,0,0
FARADIL NOVO,Sidus,https://www.alfabeta.net/precio/faradil-novo.html,selenium,no,no,0,0
FARM-X CREMA,Laboratorios Felipe Bajer,https://www.alfabeta.net/precio/farm-x-crema.html,selenium,no,no,0,0
FARM-X POLVO,Laboratorios Felipe Bajer,https://www.alfabeta.net/precio/farm-x-polvo.html,selenium,no,no,0,0
FARMACLEAN MASCARA PUNTOS NEGROS,Formulab,https://www.alfabeta.net/precio/farmaclean-mascara-puntos-negros.html,selenium,no,no,0,0
FARMACLEAN SERUM,Formulab,https://www.alfabeta.net/precio/farmaclean-serum.html,selenium,no,no,0,0
FARMACOLOR,Excelentia,https://www.alfabeta.net/precio/farmacolor.html,selenium,no,no,0,0
FARMACOLOR BALSAMO PROTECTOR RECONSTITUYENTE,Excelentia,https://www.alfabeta.net/precio/farmacolor-balsamo-protector-reconstituyente.html,selenium,no,no,0,0
FARMACOLOR BAÑO DE CREMA,Excelentia,https://www.alfabeta.net/precio/farmacolor-bano-de-crema.html,selenium,no,no,0,0
FARMACOLOR COLECCION DE RUBIOS,Excelentia,https://www.alfabeta.net/precio/farmacolor-coleccion-de-rubios.html,selenium,no,no,0,0
FARMACOLOR COLECCION DE RUBIOS INDIVIDUAL,Excelentia,https://www.alfabeta.net/precio/farmacolor-coleccion-de-rubios-individual.html,selenium,no,no,0,0
FARMACOLOR CREMA REVELADORA,Excelentia,https://www.alfabeta.net/precio/farmacolor-crema-reveladora.html,selenium,no,no,0,0
FARMACOLOR RAICES Y RETOQUES,Excelentia,https://www.alfabeta.net/precio/farmacolor-raices-y-retoques.html,selenium,no,no,0,0
FARMACOLOR REPAIR GOLD,Excelentia,https://www.alfabeta.net/precio/farmacolor-repair-gold.html,selenium,no,no,0,0
FARMACOLOR REPAIR GOLD BALSAMO,Excelentia,https://www.alfabeta.net/precio/farmacolor-repair-gold-balsamo.html,selenium,no,no,0,0
FARMACOLOR REPAIR GOLD MASCARA,Excelentia,https://www.alfabeta.net/precio/farmacolor-repair-gold-mascara.html,selenium,no,no,0,0
FARMACOLOR REPAIR GOLD SHAMPOO,Excelentia,https://www.alfabeta.net/precio/farmacolor-repair-gold-shampoo.html,selenium,no,no,0,0
FARMACOLOR REPARADOR DE PUNTAS,Excelentia,https://www.alfabeta.net/precio/farmacolor-reparador-de-puntas.html,selenium,no,no,0,0
FARMACOLOR RESCATE CAPILAR ABLAND. DE CANAS,Excelentia,https://www.alfabeta.net/precio/farmacolor-rescate-capilar-abland-de-canas.html,selenium,no,no,0,0
FARMACOLOR RESCATE CAPILAR AC.HIALURONICO,Excelentia,https://www.alfabeta.net/precio/farmacolor-rescate-capilar-achialuronico.html,selenium,no,no,0,0
FARMACOLOR RESCATE CAPILAR ANTIAGE,Excelentia,https://www.alfabeta.net/precio/farmacolor-rescate-capilar-antiage.html,selenium,no,no,0,0
FARMACOLOR RESCATE CAPILAR ARGAN Y ORO,Excelentia,https://www.alfabeta.net/precio/farmacolor-rescate-capilar-argan-y-oro.html,selenium,no,no,0,0
FARMACOLOR RESCATE CAPILAR PALTA+MIEL+OLIVA,Excelentia,https://www.alfabeta.net/precio/farmacolor-rescate-capilar-paltamieloliva.html,selenium,no,no,0,0
FARMACOLOR RESCATE CAPILAR PAPAYA F/ANGELES,Excelentia,https://www.alfabeta.net/precio/farmacolor-rescate-capilar-papaya-fangeles.html,selenium,no,no,0,0
FARMACOLOR SHAMPOO,Excelentia,https://www.alfabeta.net/precio/farmacolor-shampoo.html,selenium,no,no,0,0
FARMACOLOR SIN AMONIACO,Excelentia,https://www.alfabeta.net/precio/farmacolor-sin-amoniaco.html,selenium,no,no,0,0
FASENRA,AstraZeneca,https://www.alfabeta.net/precio/fasenra.html,selenium,no,no,0,0
FASLODEX,AstraZeneca,https://www.alfabeta.net/precio/faslodex.html,selenium,no,no,0,0
FASTURTEC,Sanofi-Aventis,https://www.alfabeta.net/precio/fasturtec.html,selenium,no,no,0,0
FAT BURNER PLUS TABOR,Tabor,https://www.alfabeta.net/precio/fat-burner-plus-tabor.html,selenium,no,no,0,0
FAVESAN,Aspen,https://www.alfabeta.net/precio/favesan.html,selenium,no,no,0,0
FAXIPAW,Rospaw,https://www.alfabeta.net/precio/faxipaw.html,selenium,no,no,0,0
FEBRATIC,Roemmers,https://www.alfabeta.net/precio/febratic.html,selenium,no,no,0,0
FEBRATIC 4%,Roemmers,https://www.alfabeta.net/precio/febratic-4.html,selenium,no,no,0,0
FEBRIGRIP,Monserrat,https://www.alfabeta.net/precio/febrigrip.html,selenium,no,no,0,0
FEBUXTAT,Ariston,https://www.alfabeta.net/precio/febuxtat.html,selenium,no,no,0,0
FEEN A MINT,Elea,https://www.alfabeta.net/precio/feen-a-mint.html,selenium,no,no,0,0
FEEN A MINT EXPENDEDOR,Elea,https://www.alfabeta.net/precio/feen-a-mint-expendedor.html,selenium,no,no,0,0
FEIBA TIM 4,Takeda Argentina S.A.,https://www.alfabeta.net/precio/feiba-tim-4.html,selenium,no,no,0,0
FEINARDON,Tuteur,https://www.alfabeta.net/precio/feinardon.html,selenium,no,no,0,0
FEKLON,Klonal,https://www.alfabeta.net/precio/feklon.html,selenium,no,no,0,0
FELBAMYL,Organon Arg.,https://www.alfabeta.net/precio/felbamyl.html,selenium,no,no,0,0
FEMALVI,Adium,https://www.alfabeta.net/precio/femalvi.html,selenium,no,no,0,0
FEMARA,Novartis,https://www.alfabeta.net/precio/femara.html,selenium,no,no,0,0
FEMEXIN,Elea,https://www.alfabeta.net/precio/femexin.html,selenium,no,no,0,0
FEMEXIN 28,Elea,https://www.alfabeta.net/precio/femexin-28.html,selenium,no,no,0,0
FEMIANE,Adium,https://www.alfabeta.net/precio/femiane.html,selenium,no,no,0,0
FEMIDEN,Gador,https://www.alfabeta.net/precio/femiden.html,selenium,no,no,0,0
FEMIGEL,Craveri,https://www.alfabeta.net/precio/femigel.html,selenium,no,no,0,0
FEMOREL,Elea,https://www.alfabeta.net/precio/femorel.html,selenium,no,no,0,0
FEMOREL I.V.,Elea,https://www.alfabeta.net/precio/femorel-iv.html,selenium,no,no,0,0
FEMOREL MAX,Elea,https://www.alfabeta.net/precio/femorel-max.html,selenium,no,no,0,0
FEMTERONA,Beta,https://www.alfabeta.net/precio/femterona.html,selenium,no,no,0,0
FENAC,Max Vision,https://www.alfabeta.net/precio/fenac.html,selenium,no,no,0,0
FENDIBINA,Northia,https://www.alfabeta.net/precio/fendibina.html,selenium,no,no,0,0
FENDIPRAZOL,Biosintex Retail,https://www.alfabeta.net/precio/fendiprazol.html,selenium,no,no,0,0
FENILEFRINA GRAY,Gray,https://www.alfabeta.net/precio/fenilefrina-gray.html,selenium,no,no,0,0
FENILUP,Framingham Pharma,https://www.alfabeta.net/precio/fenilup.html,selenium,no,no,0,0
FENIPRED ACETATO,Lab Internacional Argentino,https://www.alfabeta.net/precio/fenipred-acetato.html,selenium,no,no,0,0
FENISONA,Elea,https://www.alfabeta.net/precio/fenisona.html,selenium,no,no,0,0
FENITENK,Biotenk,https://www.alfabeta.net/precio/fenitenk.html,selenium,no,no,0,0
FENITOINA DENVER FARMA,Denver Farma,https://www.alfabeta.net/precio/fenitoina-denver-farma.html,selenium,no,no,0,0
FENITOINA GEMEPE,Gemepe,https://www.alfabeta.net/precio/fenitoina-gemepe.html,selenium,no,no,0,0
FENITOINA LARJAN,Veinfar,https://www.alfabeta.net/precio/fenitoina-larjan.html,selenium,no,no,0,0
FENOFIBRATO MICRONIZADO RICHET,Richet,https://www.alfabeta.net/precio/fenofibrato-micronizado-richet.html,selenium,no,no,0,0
FENOGYNOL,Fecofar,https://www.alfabeta.net/precio/fenogynol.html,selenium,no,no,0,0
FENOSANE,Eczane,https://www.alfabeta.net/precio/fenosane.html,selenium,no,no,0,0
FENOXIMETILPENICILINA FABRA,Fabra,https://www.alfabeta.net/precio/fenoximetilpenicilina-fabra.html,selenium,no,no,0,0
FENOXIPEN,Lafedar,https://www.alfabeta.net/precio/fenoxipen.html,selenium,no,no,0,0
FENROS,Rospaw,https://www.alfabeta.net/precio/fenros.html,selenium,no,no,0,0
FENSARTAN,Elea,https://www.alfabeta.net/precio/fensartan.html,selenium,no,no,0,0
FENSARTAN CRONOS,Elea,https://www.alfabeta.net/precio/fensartan-cronos.html,selenium,no,no,0,0
FENSARTAN D,Elea,https://www.alfabeta.net/precio/fensartan-d.html,selenium,no,no,0,0
FENSARTAN UNIMAX,Elea,https://www.alfabeta.net/precio/fensartan-unimax.html,selenium,no,no,0,0
FENTANILO CELTYC,Celtyc,https://www.alfabeta.net/precio/fentanilo-celtyc.html,selenium,no,no,0,0
FENTANILO DENVER FARMA,Denver Farma,https://www.alfabeta.net/precio/fentanilo-denver-farma.html,selenium,no,no,0,0
FENTANILO GEMEPE,Gemepe,https://www.alfabeta.net/precio/fentanilo-gemepe.html,selenium,no,no,0,0
FENTANILO GRAY,Gray,https://www.alfabeta.net/precio/fentanilo-gray.html,selenium,no,no,0,0
FENTANILO KILAB,Kilab,https://www.alfabeta.net/precio/fentanilo-kilab.html,selenium,no,no,0,0
FENTANILO LARJAN,Veinfar,https://www.alfabeta.net/precio/fentanilo-larjan.html,selenium,no,no,0,0
FENTANILO NORTHIA,Northia,https://www.alfabeta.net/precio/fentanilo-northia.html,selenium,no,no,0,0
FENTANOVAG,Gobbi,https://www.alfabeta.net/precio/fentanovag.html,selenium,no,no,0,0
FENTAXINA,Casasco,https://www.alfabeta.net/precio/fentaxina.html,selenium,no,no,0,0
FENTINA,Megalabs Argentina,https://www.alfabeta.net/precio/fentina.html,selenium,no,no,0,0
FENTORA 100,Teva Argentina,https://www.alfabeta.net/precio/fentora-100.html,selenium,no,no,0,0
FENTORA 200,Teva Argentina,https://www.alfabeta.net/precio/fentora-200.html,selenium,no,no,0,0
FENTORA 400,Teva Argentina,https://www.alfabeta.net/precio/fentora-400.html,selenium,no,no,0,0
FER IN SOL,Siegfried,https://www.alfabeta.net/precio/fer-in-sol.html,selenium,no,no,0,0
FERASIN,Aspen,https://www.alfabeta.net/precio/ferasin.html,selenium,no,no,0,0
FERINJECT,Temis-Lostaló,https://www.alfabeta.net/precio/ferinject.html,selenium,no,no,0,0
FERIVE,Domínguez,https://www.alfabeta.net/precio/ferive.html,selenium,no,no,0,0
FERIVE IM,Domínguez,https://www.alfabeta.net/precio/ferive-im.html,selenium,no,no,0,0
FERRANIN,Temis-Lostaló,https://www.alfabeta.net/precio/ferranin.html,selenium,no,no,0,0
FERRETAB COMPUESTO,Biol,https://www.alfabeta.net/precio/ferretab-compuesto.html,selenium,no,no,0,0
FERRO FOLIC,Fortbenton,https://www.alfabeta.net/precio/ferro-folic.html,selenium,no,no,0,0
FERROGAL,Sant Gall,https://www.alfabeta.net/precio/ferrogal.html,selenium,no,no,0,0
FERROGALFOL,Sant Gall,https://www.alfabeta.net/precio/ferrogalfol.html,selenium,no,no,0,0
FERROLOGIC VENOFER,Biosintex,https://www.alfabeta.net/precio/ferrologic-venofer.html,selenium,no,no,0,0
FERROMAX,Craveri,https://www.alfabeta.net/precio/ferromax.html,selenium,no,no,0,0
FERTILIX PLUS,Fortbenton,https://www.alfabeta.net/precio/fertilix-plus.html,selenium,no,no,0,0
FESIROX,Aspen,https://www.alfabeta.net/precio/fesirox.html,selenium,no,no,0,0
FIBAN 100,Finadiet,https://www.alfabeta.net/precio/fiban-100.html,selenium,no,no,0,0
FIBAN 50,Finadiet,https://www.alfabeta.net/precio/fiban-50.html,selenium,no,no,0,0
FIBER MAIS,Nestlé Health Science,https://www.alfabeta.net/precio/fiber-mais.html,selenium,no,no,0,0
FIBERVEN,Laboratorio ENA,https://www.alfabeta.net/precio/fiberven.html,selenium,no,no,0,0
FIBRA FUNCIONAL CALIHEPAT+,Calihepat,https://www.alfabeta.net/precio/fibra-funcional-calihepat.html,selenium,no,no,0,0
FIBRALAX,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/fibralax.html,selenium,no,no,0,0
FIBRAS,Nutentar,https://www.alfabeta.net/precio/fibras.html,selenium,no,no,0,0
FIBRIDONER,LKM,https://www.alfabeta.net/precio/fibridoner.html,selenium,no,no,0,0
FIBRIDONER PLUS,LKM,https://www.alfabeta.net/precio/fibridoner-plus.html,selenium,no,no,0,0
FIBROALIV,Donato Zurlo,https://www.alfabeta.net/precio/fibroaliv.html,selenium,no,no,0,0
FIBROGAMMIN P,CSL Behring,https://www.alfabeta.net/precio/fibrogammin-p.html,selenium,no,no,0,0
FIBRONEURINA,Synthon Bagó,https://www.alfabeta.net/precio/fibroneurina.html,selenium,no,no,0,0
FIBROPIXANE,Eczane,https://www.alfabeta.net/precio/fibropixane.html,selenium,no,no,0,0
FIBRYGA,Infinity Pharma,https://www.alfabeta.net/precio/fibryga.html,selenium,no,no,0,0
FIEBROLEX,Savant Consumer,https://www.alfabeta.net/precio/fiebrolex.html,selenium,no,no,0,0
FIEBROLEX FORTE,Savant Consumer,https://www.alfabeta.net/precio/fiebrolex-forte.html,selenium,no,no,0,0
FIEBROLEX NUEVO,Savant Consumer,https://www.alfabeta.net/precio/fiebrolex-nuevo.html,selenium,no,no,0,0
FIL OLOR,Andrómaco,https://www.alfabeta.net/precio/fil-olor.html,selenium,no,no,0,0
FILARTROS,Teva Argentina,https://www.alfabeta.net/precio/filartros.html,selenium,no,no,0,0
FILGEN,Bioprofarma Bagó,https://www.alfabeta.net/precio/filgen.html,selenium,no,no,0,0
FILODERMA,Teva Argentina,https://www.alfabeta.net/precio/filoderma.html,selenium,no,no,0,0
FILODERMA PLUS,Teva Argentina,https://www.alfabeta.net/precio/filoderma-plus.html,selenium,no,no,0,0
FILOTRICIN A,Siegfried,https://www.alfabeta.net/precio/filotricin-a.html,selenium,no,no,0,0
FILTEN,Gador,https://www.alfabeta.net/precio/filten.html,selenium,no,no,0,0
FILTEN D,Gador,https://www.alfabeta.net/precio/filten-d.html,selenium,no,no,0,0
FILTEN LP,Gador,https://www.alfabeta.net/precio/filten-lp.html,selenium,no,no,0,0
FILTRES FLUID COLORS FPS 50+,Cepage,https://www.alfabeta.net/precio/filtres-fluid-colors-fps-50.html,selenium,no,no,0,0
FILTRES FLUID FPS 50+,Cepage,https://www.alfabeta.net/precio/filtres-fluid-fps-50.html,selenium,no,no,0,0
FILTRES FLUID TOUCHER SEC FPS 50+,Cepage,https://www.alfabeta.net/precio/filtres-fluid-toucher-sec-fps-50.html,selenium,no,no,0,0
FILTRES FLUIDE OIL DEFENSE 50+,Cepage,https://www.alfabeta.net/precio/filtres-fluide-oil-defense-50.html,selenium,no,no,0,0
FILTRES FLUIDE OIL DEFENSE COLOR,Cepage,https://www.alfabeta.net/precio/filtres-fluide-oil-defense-color.html,selenium,no,no,0,0
"FILTRO 1,2 AEF 2",Fresenius Kabi,https://www.alfabeta.net/precio/filtro-12-aef-2.html,selenium,no,no,0,0
FILTRO BIO-P 05 PLUS BBSS PF/POOL 2-6 PLAQU.,Fresenius Kabi,https://www.alfabeta.net/precio/filtro-bio-p-05-plus-bbss-pfpool-2-6-plaqu.html,selenium,no,no,0,0
FILTRO BIO-P 10 PLUS BBBS PF/POOL 7-12 PLAQ.,Fresenius Kabi,https://www.alfabeta.net/precio/filtro-bio-p-10-plus-bbbs-pfpool-7-12-plaq.html,selenium,no,no,0,0
FILTRO BIO-R 01 MAX BBS PF/1 UNID ROJOS LOG5,Fresenius Kabi,https://www.alfabeta.net/precio/filtro-bio-r-01-max-bbs-pf1-unid-rojos-log5.html,selenium,no,no,0,0
FILTRO BIO-R 01 PED-PF ROJOS PEDIATRICOS,Fresenius Kabi,https://www.alfabeta.net/precio/filtro-bio-r-01-ped-pf-rojos-pediatricos.html,selenium,no,no,0,0
FILTRO BIO-R 01 PLUS BBS PF/1 UNID ROJOS,Fresenius Kabi,https://www.alfabeta.net/precio/filtro-bio-r-01-plus-bbs-pf1-unid-rojos.html,selenium,no,no,0,0
FILTRO BIO-R 02 PLUS BBSS PF/2 UNIDS ROJOS,Fresenius Kabi,https://www.alfabeta.net/precio/filtro-bio-r-02-plus-bbss-pf2-unids-rojos.html,selenium,no,no,0,0
FILZOCAR,Tuteur,https://www.alfabeta.net/precio/filzocar.html,selenium,no,no,0,0
FINABAND,Microsules Arg.,https://www.alfabeta.net/precio/finaband.html,selenium,no,no,0,0
FINABER,Microsules Arg.,https://www.alfabeta.net/precio/finaber.html,selenium,no,no,0,0
FINALIT,Finadiet,https://www.alfabeta.net/precio/finalit.html,selenium,no,no,0,0
FINASEPT,Microsules Arg.,https://www.alfabeta.net/precio/finasept.html,selenium,no,no,0,0
FINASTERIN,Finadiet,https://www.alfabeta.net/precio/finasterin.html,selenium,no,no,0,0
FINATREX,Finadiet,https://www.alfabeta.net/precio/finatrex.html,selenium,no,no,0,0
FINDECLIN,Finadiet,https://www.alfabeta.net/precio/findeclin.html,selenium,no,no,0,0
FINDECLIN COMBI,Finadiet,https://www.alfabeta.net/precio/findeclin-combi.html,selenium,no,no,0,0
FINDOL,Temis-Lostaló,https://www.alfabeta.net/precio/findol.html,selenium,no,no,0,0
FINDOL PLUS,Temis-Lostaló,https://www.alfabeta.net/precio/findol-plus.html,selenium,no,no,0,0
FINESCAR,Biol,https://www.alfabeta.net/precio/finescar.html,selenium,no,no,0,0
FINGLID,Teva Argentina,https://www.alfabeta.net/precio/finglid.html,selenium,no,no,0,0
FINLIPOL,Microsules Arg.,https://www.alfabeta.net/precio/finlipol.html,selenium,no,no,0,0
FINTERAC,Eurolab,https://www.alfabeta.net/precio/finterac.html,selenium,no,no,0,0
FIORDA,Lafedar,https://www.alfabeta.net/precio/fiorda.html,selenium,no,no,0,0
FIORITINA,Fada Pharma,https://www.alfabeta.net/precio/fioritina.html,selenium,no,no,0,0
FIPID,Elea,https://www.alfabeta.net/precio/fipid.html,selenium,no,no,0,0
FIRAZYR 30 MG,Takeda Argentina S.A.,https://www.alfabeta.net/precio/firazyr-30-mg.html,selenium,no,no,0,0
FIRIALTA,Bayer (PH),https://www.alfabeta.net/precio/firialta.html,selenium,no,no,0,0
FIRMAGON,Ferring,https://www.alfabeta.net/precio/firmagon.html,selenium,no,no,0,0
FIRMEL,Craveri,https://www.alfabeta.net/precio/firmel.html,selenium,no,no,0,0
FIRMEL 36,Craveri,https://www.alfabeta.net/precio/firmel-36.html,selenium,no,no,0,0
FISH OIL,Laboratorio ENA,https://www.alfabeta.net/precio/fish-oil.html,selenium,no,no,0,0
FISTULA SET MAXI 208-297 MM,Coloplast,https://www.alfabeta.net/precio/fistula-set-maxi-208-297-mm.html,selenium,no,no,0,0
FISTULA SET MIDI 156-228 MM,Coloplast,https://www.alfabeta.net/precio/fistula-set-midi-156-228-mm.html,selenium,no,no,0,0
FISTULA SET MINI 104-159 MM,Coloplast,https://www.alfabeta.net/precio/fistula-set-mini-104-159-mm.html,selenium,no,no,0,0
FITINIR,Aspen,https://www.alfabeta.net/precio/fitinir.html,selenium,no,no,0,0
FITO CHIACAPS,Elea,https://www.alfabeta.net/precio/fito-chiacaps.html,selenium,no,no,0,0
FITONAL,Andrómaco,https://www.alfabeta.net/precio/fitonal.html,selenium,no,no,0,0
