Country,Company,Local Product Name,Generic Name,Currency,Ex Factory Wholesale Price,Region,Marketing Authority,Local Pack Description,Formulation,Fill Size,Strength,Strength Unit,LOCAL_PACK_CODE
CANADA-QUEBEC,Phmscience,pms-Metoprolol-L,MÉTOPROLOL (TARTRATE DE),CAD,6.24,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),02350394 Metoprolol - 50 mg - Pack of 100,02350394 Metoprolol,100,50,mg,02230803
CANADA-QUEBEC,Phmscience,pms-Metoprolol-L,MÉTOPROLOL (TARTRATE DE),CAD,31.2,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),02350394 Metoprolol - 50 mg - Pack of 500,02350394 Metoprolol,500,50,mg,02230803
CANADA-QUEBEC,Riva,Riva-Metoprolol-L,MÉTOPROLOL (TARTRATE DE),CAD,6.24,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),02350394 Metoprolol - 50 mg - Pack of 100,02350394 Metoprolol,100,50,mg,02315319
CANADA-QUEBEC,Riva,Riva-Metoprolol-L,MÉTOPROLOL (TARTRATE DE),CAD,31.2,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),02350394 Metoprolol - 50 mg - Pack of 500,02350394 Metoprolol,500,50,mg,02315319
CANADA-QUEBEC,Teva Can,Teva-Metoprolol,MÉTOPROLOL (TARTRATE DE),CAD,6.24,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),02350394 Metoprolol - 50 mg - Pack of 100,02350394 Metoprolol,100,50,mg,00648035
CANADA-QUEBEC,Teva Can,Teva-Metoprolol,MÉTOPROLOL (TARTRATE DE),CAD,31.2,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),02350394 Metoprolol - 50 mg - Pack of 500,02350394 Metoprolol,500,50,mg,00648035
CANADA-QUEBEC,Teva Can,Teva-Metoprolol,MÉTOPROLOL (TARTRATE DE),CAD,6.24,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),02350394 Metoprolol - 50 mg - Pack of 100,02350394 Metoprolol,100,50,mg,00842648
CANADA-QUEBEC,Teva Can,Teva-Metoprolol,MÉTOPROLOL (TARTRATE DE),CAD,31.2,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),02350394 Metoprolol - 50 mg - Pack of 500,02350394 Metoprolol,500,50,mg,00842648
CANADA-QUEBEC,Mint,Mint-Nadolol,NADOLOL,CAD,23.75,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 40 mg - Pack of 100,Co.,100,40,mg,02496380
CANADA-QUEBEC,Apotex,Nadolol Page 108 2025-08,NADOLOL,CAD,23.75,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 40 mg - Pack of 100,Co.,100,40,mg,00782505
CANADA-QUEBEC,Mint,Mint-Nadolol,NADOLOL,CAD,34.1,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 80 mg - Pack of 100,Co.,100,80,mg,02496399
CANADA-QUEBEC,Apotex,Nadolol,NADOLOL,CAD,34.1,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 80 mg - Pack of 100,Co.,100,80,mg,00782467
CANADA-QUEBEC,Teva Can,Teva-Pindolol,PINDOLOL,CAD,40.68,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 100,Co.,100,5,mg,00869007
CANADA-QUEBEC,Teva Can,Teva-Pindolol,PINDOLOL,CAD,203.4,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 500,Co.,500,5,mg,00869007
CANADA-QUEBEC,Xediton,Visken,PINDOLOL,CAD,45.71,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 100,Co.,100,5,mg,00417270
CANADA-QUEBEC,Teva Can,Teva-Pindolol,PINDOLOL,CAD,69.47,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 10 mg - Pack of 100,Co.,100,10,mg,00869015
CANADA-QUEBEC,Teva Can,Teva-Pindolol,PINDOLOL,CAD,347.35,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 10 mg - Pack of 500,Co.,500,10,mg,00869015
CANADA-QUEBEC,Xediton,Visken,PINDOLOL,CAD,78.06,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 10 mg - Pack of 100,Co.,100,10,mg,00443174
CANADA-QUEBEC,Teva Can,Teva-Pindolol,PINDOLOL,CAD,97.83,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 15 mg - Pack of 100,Co.,100,15,mg,00869023
CANADA-QUEBEC,Xediton,Viskazide 10/25,PINDOLOL / HYDROCHLOROTHIAZIDE,CAD,80.28,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 10 mg - Pack of 105,Co.,105,10,mg,00568627
CANADA-QUEBEC,Teva Can,Teva-Propranolol,PROPRANOLOL (CHLORHYDRATE DE),CAD,7.68,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 10 mg - Pack of 100,Co.,100,10,mg,00496480
CANADA-QUEBEC,Teva Can,Teva-Propranolol,PROPRANOLOL (CHLORHYDRATE DE),CAD,76.8,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 10 mg - Pack of 1000,Co.,1000,10,mg,00496480
CANADA-QUEBEC,Teva Can,Teva-Propranolol,PROPRANOLOL (CHLORHYDRATE DE),CAD,11.19,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 20 mg - Pack of 100,Co.,100,20,mg,00740675
CANADA-QUEBEC,Teva Can,Teva-Propranolol,PROPRANOLOL (CHLORHYDRATE DE),CAD,55.95,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 20 mg - Pack of 500,Co.,500,20,mg,00740675
CANADA-QUEBEC,Teva Can,Teva-Propranolol,PROPRANOLOL (CHLORHYDRATE DE),CAD,20.57,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 80 mg - Pack of 100,Co.,100,80,mg,00496502
CANADA-QUEBEC,Teva Can,Teva-Propranolol,PROPRANOLOL (CHLORHYDRATE DE),CAD,102.85,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 80 mg - Pack of 500,Co.,500,80,mg,00496502
CANADA-QUEBEC,Apotex,Apo-Sotalol,SOTALOL (CHLORHYDRATE DE),CAD,29.66,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 80 mg - Pack of 100,Co.,100,80,mg,02210428
CANADA-QUEBEC,Jamp,Jamp-Sotalol,SOTALOL (CHLORHYDRATE DE),CAD,29.66,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 80 mg - Pack of 100,Co.,100,80,mg,02368617
CANADA-QUEBEC,Jamp,Jamp-Sotalol,SOTALOL (CHLORHYDRATE DE),CAD,148.3,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 80 mg - Pack of 500,Co.,500,80,mg,02368617
CANADA-QUEBEC,Phmscience,pms-Sotalol,SOTALOL (CHLORHYDRATE DE),CAD,29.66,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 80 mg - Pack of 100,Co.,100,80,mg,02238326
CANADA-QUEBEC,Phmscience,pms-Sotalol,SOTALOL (CHLORHYDRATE DE),CAD,148.3,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 80 mg - Pack of 500,Co.,500,80,mg,02238326
CANADA-QUEBEC,Apotex,Apo-Sotalol,SOTALOL (CHLORHYDRATE DE),CAD,16.23,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 160 mg - Pack of 100,Co.,100,160,mg,02167794
CANADA-QUEBEC,Jamp,Jamp-Sotalol,SOTALOL (CHLORHYDRATE DE),CAD,16.23,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 160 mg - Pack of 100,Co.,100,160,mg,02368625
CANADA-QUEBEC,Jamp,Jamp-Sotalol,SOTALOL (CHLORHYDRATE DE),CAD,81.15,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 160 mg - Pack of 500,Co.,500,160,mg,02368625
CANADA-QUEBEC,Phmscience,pms-Sotalol,SOTALOL (CHLORHYDRATE DE),CAD,16.23,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 160 mg - Pack of 100,Co.,100,160,mg,02238327
CANADA-QUEBEC,Riva,Riva-Sotalol,SOTALOL (CHLORHYDRATE DE),CAD,16.23,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 160 mg - Pack of 100,Co.,100,160,mg,02272172
CANADA-QUEBEC,AA Pharma,Timol,TIMOLOL (MALÉATE DE),CAD,16.49,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 100,Co.,100,5,mg,00755842
CANADA-QUEBEC,AA Pharma,Timol,TIMOLOL (MALÉATE DE),CAD,25.72,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 10 mg - Pack of 100,Co.,100,10,mg,00755850
CANADA-QUEBEC,AA Pharma,Timol 24:24,TIMOLOL (MALÉATE DE),CAD,50.05,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 20 mg - Pack of 100,Co.,100,20,mg,00755869
CANADA-QUEBEC,Sivem,Clonidine,CLONIDINE (CHLORHYDRATE DE),CAD,6.79,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.1 mg - Pack of 100,Co.,100,0.1,mg,02538490
CANADA-QUEBEC,Mint,Mint-Clonidine,CLONIDINE (CHLORHYDRATE DE),CAD,6.79,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.1 mg - Pack of 100,Co.,100,0.1,mg,02462192
CANADA-QUEBEC,Sandoz,Sandoz Clonidine,CLONIDINE (CHLORHYDRATE DE),CAD,6.79,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.1 mg - Pack of 100,Co.,100,0.1,mg,02515784
CANADA-QUEBEC,Teva Can,Teva-Clonidine,CLONIDINE (CHLORHYDRATE DE),CAD,6.79,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.1 mg - Pack of 100,Co.,100,0.1,mg,02046121
CANADA-QUEBEC,Sivem,Clonidine,CLONIDINE (CHLORHYDRATE DE),CAD,12.12,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.2 mg - Pack of 100,Co.,100,0.2,mg,02538504
CANADA-QUEBEC,Mint,Mint-Clonidine,CLONIDINE (CHLORHYDRATE DE),CAD,12.12,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.2 mg - Pack of 100,Co.,100,0.2,mg,02462206
CANADA-QUEBEC,Sandoz,Sandoz Clonidine,CLONIDINE (CHLORHYDRATE DE),CAD,12.12,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.2 mg - Pack of 100,Co.,100,0.2,mg,02515792
CANADA-QUEBEC,Teva Can,Teva-Clonidine,CLONIDINE (CHLORHYDRATE DE),CAD,12.12,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.2 mg - Pack of 100,Co.,100,0.2,mg,02046148
CANADA-QUEBEC,AA Pharma,Méthyldopa Page 110 2025-08,MÉTHYLDOPA,CAD,9.89,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 125 mg - Pack of 100,Co.,100,125,mg,00360252
CANADA-QUEBEC,AA Pharma,Méthyldopa,MÉTHYLDOPA,CAD,14.33,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 250 mg - Pack of 100,Co.,100,250,mg,00360260
CANADA-QUEBEC,AA Pharma,Méthyldopa 24:28.08,MÉTHYLDOPA,CAD,25.37,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 100,Co.,100,500,mg,00426830
CANADA-QUEBEC,Teva Can,ACT Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,7.67,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 100,Co.,100,2.5,mg,02297477
CANADA-QUEBEC,Angita,AG-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,7.67,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 100,Co.,100,2.5,mg,02369222
CANADA-QUEBEC,Altamed,Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,7.67,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 100,Co.,100,2.5,mg,02490781
CANADA-QUEBEC,Jamp,Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,7.67,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 100,Co.,100,2.5,mg,02492199
CANADA-QUEBEC,Pro Doc,Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,7.67,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 100,Co.,100,2.5,mg,02326795
CANADA-QUEBEC,Pro Doc,Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,38.35,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 500,Co.,500,2.5,mg,02326795
CANADA-QUEBEC,Sanis,Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,7.67,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 100,Co.,100,2.5,mg,02478587
CANADA-QUEBEC,Sivem,Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,7.67,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 100,Co.,100,2.5,mg,02385783
CANADA-QUEBEC,Accord,Amlodipine Besylate,AMLODIPINE (BÉSYLATE D'),CAD,7.67,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 100,Co.,100,2.5,mg,02419556
CANADA-QUEBEC,Biomed,Bio-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,7.67,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 100,Co.,100,2.5,mg,02392127
CANADA-QUEBEC,Jamp,Jamp-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,2.3,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 30,Co.,30,2.5,mg,02357186
CANADA-QUEBEC,Jamp,Jamp-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,7.67,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 100,Co.,100,2.5,mg,02357186
CANADA-QUEBEC,Mantra Ph.,M-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,7.67,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 100,Co.,100,2.5,mg,02468018
CANADA-QUEBEC,Marcan,Mar-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,7.67,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 100,Co.,100,2.5,mg,02371707
CANADA-QUEBEC,Marcan,Mar-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,38.35,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 500,Co.,500,2.5,mg,02371707
CANADA-QUEBEC,Nora,NRA-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,7.67,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 100,Co.,100,2.5,mg,02476452
CANADA-QUEBEC,Phmscience,Pharma-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,7.67,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 100,Co.,100,2.5,mg,02469022
CANADA-QUEBEC,Phmscience,pms-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,7.67,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 100,Co.,100,2.5,mg,02295148
CANADA-QUEBEC,Phmscience,pms-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,38.35,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 500,Co.,500,2.5,mg,02295148
CANADA-QUEBEC,Nora,Priva-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,7.67,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 100,Co.,100,2.5,mg,02444445
CANADA-QUEBEC,Pharmaris,PRZ-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,7.67,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 100,Co.,100,2.5,mg,02522500
CANADA-QUEBEC,Riva,Riva-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,7.67,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 100,Co.,100,2.5,mg,02331489
CANADA-QUEBEC,Sandoz,Sandoz Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,7.67,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 100,Co.,100,2.5,mg,02330474
CANADA-QUEBEC,Sandoz,Sandoz Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,38.35,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 500,Co.,500,2.5,mg,02330474
CANADA-QUEBEC,Teva Can,ACT Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,13.43,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 100,Co.,100,5,mg,02297485
CANADA-QUEBEC,Teva Can,ACT Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,67.15,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 500,Co.,500,5,mg,02297485
CANADA-QUEBEC,Angita,AG-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,67.15,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 500,Co.,500,5,mg,02369230
CANADA-QUEBEC,Altamed,Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,33.58,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 250,Co.,250,5,mg,02490803
CANADA-QUEBEC,Angita,Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,67.15,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 500,Co.,500,5,mg,02552876
CANADA-QUEBEC,Jamp,Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,13.43,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 100,Co.,100,5,mg,02429217
CANADA-QUEBEC,Jamp,Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,67.15,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 500,Co.,500,5,mg,02429217
CANADA-QUEBEC,Pro Doc,Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,67.15,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 500,Co.,500,5,mg,02326809
CANADA-QUEBEC,Sanis,Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,13.43,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 100,Co.,100,5,mg,02331284
CANADA-QUEBEC,Sanis,Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,67.15,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 500,Co.,500,5,mg,02331284
CANADA-QUEBEC,Sivem,Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,13.43,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 100,Co.,100,5,mg,02385791
CANADA-QUEBEC,Sivem,Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,67.15,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 500,Co.,500,5,mg,02385791
CANADA-QUEBEC,Accord,Amlodipine Besylate,AMLODIPINE (BÉSYLATE D'),CAD,13.43,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 100,Co.,100,5,mg,02419564
CANADA-QUEBEC,Accord,Amlodipine Besylate,AMLODIPINE (BÉSYLATE D'),CAD,33.58,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 250,Co.,250,5,mg,02419564
CANADA-QUEBEC,Apotex,Apo-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,13.43,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 100,Co.,100,5,mg,02273373
CANADA-QUEBEC,Apotex,Apo-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,67.15,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 500,Co.,500,5,mg,02273373
CANADA-QUEBEC,AuroPharma,Auro-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,13.43,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 100,Co.,100,5,mg,02397072
CANADA-QUEBEC,AuroPharma,Auro-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,33.58,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 250,Co.,250,5,mg,02397072
CANADA-QUEBEC,Biomed,Bio-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,13.43,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 100,Co.,100,5,mg,02392135
CANADA-QUEBEC,Biomed,Bio-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,67.15,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 500,Co.,500,5,mg,02392135
CANADA-QUEBEC,Jamp,Jamp-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,13.43,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 100,Co.,100,5,mg,02357194
CANADA-QUEBEC,Jamp,Jamp-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,67.15,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 500,Co.,500,5,mg,02357194
CANADA-QUEBEC,Mantra Ph.,M-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,67.15,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 500,Co.,500,5,mg,02468026
CANADA-QUEBEC,Marcan,Mar-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,13.43,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 100,Co.,100,5,mg,02371715
CANADA-QUEBEC,Marcan,Mar-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,67.15,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 500,Co.,500,5,mg,02371715
CANADA-QUEBEC,Mint,Mint-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,13.43,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 100,Co.,100,5,mg,02362651
CANADA-QUEBEC,Mint,Mint-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,33.58,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 250,Co.,250,5,mg,02362651
CANADA-QUEBEC,Mylan,Mylan-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,13.43,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 100,Co.,100,5,mg,02272113
CANADA-QUEBEC,Mylan,Mylan-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,67.15,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 500,Co.,500,5,mg,02272113
CANADA-QUEBEC,BGP Pharma,Norvasc,AMLODIPINE (BÉSYLATE D'),CAD,129.99,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 100,Co.,100,5,mg,00878928
CANADA-QUEBEC,BGP Pharma,Norvasc,AMLODIPINE (BÉSYLATE D'),CAD,324.98,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 250,Co.,250,5,mg,00878928
CANADA-QUEBEC,Nora,NRA-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,33.58,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 250,Co.,250,5,mg,02476460
CANADA-QUEBEC,Nora,NRA-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,67.15,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 500,Co.,500,5,mg,02476460
CANADA-QUEBEC,Phmscience,pms-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,13.43,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 100,Co.,100,5,mg,02284065
CANADA-QUEBEC,Phmscience,pms-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,67.15,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 500,Co.,500,5,mg,02284065
CANADA-QUEBEC,Nora,Priva-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,13.43,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 100,Co.,100,5,mg,02444453
CANADA-QUEBEC,Nora,Priva-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,67.15,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 500,Co.,500,5,mg,02444453
CANADA-QUEBEC,Pharmaris,PRZ-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,67.15,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 500,Co.,500,5,mg,02522519
CANADA-QUEBEC,Riva,Riva-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,13.43,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 100,Co.,100,5,mg,02331497
CANADA-QUEBEC,Riva,Riva-Amlodipine,AMLODIPINE (BÉSYLATE D'),CAD,67.15,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 5 mg - Pack of 500,Co.,500,5,mg,02331497
