q_letter,local_pack_code,drug_id,generic_name,brand_name_strength_dosage,mfr_code,manufacturer_name,price_type,exfactory_price_raw,amount_moh_pays_raw,exfactory_price,reimbursable_price,public_with_vat,copay,interchangeable,limited_use,therapeutic_notes_requirements,qa_notes,detail_url
a,00603821,00603821,BUSPIRONE HYDROCHLORIDE,Buspar (Not a Benefit) 10mg Tab,BQU,Bristol Myers Squibb Canada Inc,UNIT,N/A,N/A,nan,nan,nan,nan,YES,NO,NO,exfactory_missing_or_non_numeric;reimbursable_missing_or_non_numeric;amount_moh_pays_na,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=00603821
a,02447851,02447851,BUSPIRONE HYDROCHLORIDE,Buspirone 10mg Tab,SAI,Sanis Health Inc.,UNIT,0.2713,0.2713,0.2713,0.2713,0.2930,0.0217,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02447851
a,02509911,02509911,BUSPIRONE HYDROCHLORIDE,Jamp Buspirone 10mg Tab,JPC,Jamp Pharma Corporation,UNIT,0.2713,0.2713,0.2713,0.2713,0.2930,0.0217,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02509911
a,02519054,02519054,BUSPIRONE HYDROCHLORIDE,Mint-Buspirone 10mg Tab,MIN,Mint Pharmaceuticals Inc.,UNIT,0.2713,0.2713,0.2713,0.2713,0.2930,0.0217,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02519054
a,02230942,02230942,BUSPIRONE HYDROCHLORIDE,PMS-Buspirone 10mg Tab,PMS,Pharmascience Inc.,UNIT,0.2713,0.2713,0.2713,0.2713,0.2930,0.0217,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02230942
a,02231492,02231492,BUSPIRONE HYDROCHLORIDE,Teva-Buspirone 10mg Tab,TEV,Teva Canada Limited,UNIT,0.2713,0.2713,0.2713,0.2713,0.2930,0.0217,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02231492
a,00004618,00004618,BUSULFAN,Myleran 2mg Tab,ASN,Aspen Pharma Trading Limited,UNIT,2.2656,2.2656,2.2656,2.2656,2.4468,0.1812,NO,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=00004618
a,02242504,02242504,BUTORPHANOL TARTRATE,Butorphanol Nasal Spray (Off-Formulary Interchangeable) 10mg/mL Nas Sp-2.5mL Pk,AAP,A A Pharma Inc.,PACK,64.0200,64.0200,64.0200,64.0200,69.1416,5.1216,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02242504
a,02113031,02113031,BUTORPHANOL TARTRATE,Stadol NS (Off-Formulary Interchangeable) 10mg/mL Nas Sp-2.5mL Pk,BQU,Bristol Myers Squibb Canada Inc,PACK,N/A,N/A,nan,nan,nan,nan,YES,NO,NO,exfactory_missing_or_non_numeric;reimbursable_missing_or_non_numeric;amount_moh_pays_na,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02113031
a,02455897,02455897,CABERGOLINE,Apo-Cabergoline 0.5mg Tab,APX,Apotex Inc.,UNIT,7.2907,7.2907,7.2907,7.2907,7.8740,0.5833,YES,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02455897
a,02242471,02242471,CABERGOLINE,Dostinex 0.5mg Tab,PMJ,Pharmacia & Upjohn,UNIT,23.0588,7.2907,23.0588,7.2907,24.9035,17.6128,YES,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02242471
a,02549611,02549611,CABERGOLINE,Jamp Cabergoline 0.5mg Tab,JPC,Jamp Pharma Corporation,UNIT,7.2907,7.2907,7.2907,7.2907,7.8740,0.5833,YES,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02549611
a,02547473,02547473,CABOTEGRAVIR,Apretude 200mg/mL Inj Sol-ER Susp 3mL Vial Kit Pk,VIH,ViiV Healthcare ULC,PACK,1710.0000,1710.0000,1710.0000,1710.0000,1846.8000,136.8000,NO,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02547473
a,02547465,02547465,CABOTEGRAVIR,Apretude 30mg Tab,VIH,ViiV Healthcare ULC,UNIT,30.0750,30.0750,30.0750,30.0750,32.4810,2.4060,NO,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02547465
a,02497204,02497204,CABOTEGRAVIR,Vocabria 30mg Tab,VIH,ViiV Healthcare ULC,UNIT,30.8270,30.8270,30.8270,30.8270,33.2932,2.4662,NO,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02497204
a,02497220,02497220,CABOTEGRAVIR & RILPIVIRINE,Cabenuva 200mg/mL & 300mg/mL Inj Sol-2mL Kit,VIH,ViiV Healthcare ULC,UNIT,1316.4700,1316.4700,1316.4700,1316.4700,1421.7876,105.3176,NO,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02497220
a,02497247,02497247,CABOTEGRAVIR & RILPIVIRINE,Cabenuva 200mg/mL & 300mg/mL Inj Sol-3mL Kit,VIH,ViiV Healthcare ULC,UNIT,2568.7100,2568.7100,2568.7100,2568.7100,2774.2068,205.4968,NO,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02497247
a,01976133,01976133,CALCIPOTRIOL,Dovonex 50mcg/g Oint,LEO,Leo Pharma Inc.,UNIT,1.2489,1.2489,1.2489,1.2489,1.3488,0.0999,NO,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=01976133
a,02244126,02244126,CALCIPOTRIOL & BETAMETHASONE DIPROPIONATE,Dovobet 50mcg/g & 0.5mg/g Oint,LEO,Leo Pharma Inc.,UNIT,2.1918,1.2545,2.1918,1.2545,2.3671,1.1126,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02244126
a,02427419,02427419,CALCIPOTRIOL & BETAMETHASONE DIPROPIONATE,Teva-Betamethasone/Calcipotriol 50mcg/g & 0.5mg/g Oint,TEV,Teva Canada Limited,UNIT,1.2545,1.2545,1.2545,1.2545,1.3549,0.1004,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02427419
a,02457393,02457393,CALCIPOTRIOL & BETAMETHASONE DIPROPIONATE,Enstilar 50mcg/g & 0.5mg/g Top Aero Foam,LEO,Leo Pharma Inc.,UNIT,1.6412,1.6412,1.6412,1.6412,1.7725,0.1313,NO,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02457393
a,02319012,02319012,CALCIPOTRIOL & BETAMETHASONE DIPROPIONATE,Dovobet Gel 50mcg/g & 0.5mg/g Top Gel,LEO,Leo Pharma Inc.,UNIT,2.1867,1.3142,2.1867,1.3142,2.3616,1.0474,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02319012
a,02525178,02525178,CALCIPOTRIOL & BETAMETHASONE DIPROPIONATE,Taro-Calcipotriol / Betamethasone Gel 50mcg/g & 0.5mg/g Top Gel,TAR,Taro Pharmaceuticals Inc.,UNIT,1.3142,1.3142,1.3142,1.3142,1.4193,0.1051,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02525178
a,02007134,02007134,CALCITONIN (SALMON SYNTHETIC),Caltine 100 100IU/mL Inj Sol-1mL Pk,FEI,Ferring Inc.,PACK,7.8200,7.8200,7.8200,7.8200,8.4456,0.6256,NO,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02007134
a,01926691,01926691,CALCITONIN (SALMON SYNTHETIC),Calcimar 400IU/2mL Inj Sol-2mL Pk,SAV,Sanofi Aventis Pharma,PACK,65.4400,65.4400,65.4400,65.4400,70.6752,5.2352,NO,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=01926691
a,02431637,02431637,CALCITRIOL,Calcitriol-Odan 0.25mcg Cap,ODN,Odan Laboratories Ltd.,UNIT,0.2341,0.2341,0.2341,0.2341,0.2528,0.0187,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02431637
a,02431645,02431645,CALCITRIOL,Calcitriol-Odan 0.5mcg Cap,ODN,Odan Laboratories Ltd.,UNIT,0.3723,0.3723,0.3723,0.3723,0.4021,0.0298,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02431645
a,02495899,02495899,CALCITRIOL,PMS-Calcitriol 0.25mcg Cap,PMS,Pharmascience Inc.,UNIT,0.2341,0.2341,0.2341,0.2341,0.2528,0.0187,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02495899
a,02495902,02495902,CALCITRIOL,PMS-Calcitriol 0.5mcg Cap,PMS,Pharmascience Inc.,UNIT,0.3723,0.3723,0.3723,0.3723,0.4021,0.0298,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02495902
a,00481815,00481815,CALCITRIOL,Rocaltrol 0.5mcg Cap,HLR,Hoffmann-La Roche Limited,UNIT,1.1246,0.3723,1.1246,0.3723,1.2146,0.8423,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=00481815
a,00481823,00481823,CALCITRIOL,Rocaltrol 0.25mcg Cap,HLR,Hoffmann-La Roche Limited,UNIT,0.7071,0.2341,0.7071,0.2341,0.7637,0.5296,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=00481823
a,02485729,02485729,CALCITRIOL,Taro-Calcitriol 0.5mcg Cap,TAR,Taro Pharmaceuticals Inc.,UNIT,0.3723,0.3723,0.3723,0.3723,0.4021,0.0298,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02485729
a,02485710,02485710,CALCITRIOL,Taro-Calcitriol 0.25mcg Cap,TAR,Taro Pharmaceuticals Inc.,UNIT,0.2341,0.2341,0.2341,0.2341,0.2528,0.0187,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02485710
a,00891738,00891738,CALCITRIOL,Calcijex (Off-Formulary Interchangeable) 1mcg/mL Inj Sol Amp-1mL Pk,ABV,AbbVie Corporation,PACK,N/A,N/A,nan,nan,nan,nan,YES,NO,NO,exfactory_missing_or_non_numeric;reimbursable_missing_or_non_numeric;amount_moh_pays_na,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=00891738
a,02399334,02399334,CALCITRIOL,Calcitriol Injection USP (Off-Formulary Interchangeable) 1mcg/mL Inj Sol Amp-1mL Pk,STE,Sterimax Inc.,PACK,9.5132,9.5132,9.5132,9.5132,10.2743,0.7611,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02399334
a,02338572,02338572,CALCITRIOL,Silkis 3mcg/g Oint,GAC,Galderma Canada Inc,UNIT,1.3625,1.3625,1.3625,1.3625,1.4715,0.1090,NO,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02338572
a,02425483,02425483,CANAGLIFLOZIN,Invokana 100mg Tab,JAN,Janssen Inc.,UNIT,2.8910,2.8910,2.8910,2.8910,3.1223,0.2313,NO,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02425483
a,02425491,02425491,CANAGLIFLOZIN,Invokana 300mg Tab,JAN,Janssen Inc.,UNIT,3.0060,3.0060,3.0060,3.0060,3.2465,0.2405,NO,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02425491
a,02365367,02365367,CANDESARTAN CILEXETIL,Apo-Candesartan 16mg Tab,APX,Apotex Inc.,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02365367
a,02399105,02399105,CANDESARTAN CILEXETIL,Apo-Candesartan 32mg Tab,APX,Apotex Inc.,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02399105
a,02365340,02365340,CANDESARTAN CILEXETIL,Apo-Candesartan 4mg Tab,APX,Apotex Inc.,UNIT,0.1700,0.1700,0.1700,0.1700,0.1836,0.0136,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02365340
a,02365359,02365359,CANDESARTAN CILEXETIL,Apo-Candesartan 8mg Tab,APX,Apotex Inc.,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02365359
a,02541289,02541289,CANDESARTAN CILEXETIL,Apo-Candesartan Tablets 4mg Tab,APX,Apotex Inc.,UNIT,0.1700,0.1700,0.1700,0.1700,0.1836,0.0136,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02541289
a,02541300,02541300,CANDESARTAN CILEXETIL,Apo-Candesartan Tablets 16mg Tab,APX,Apotex Inc.,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02541300
a,02541297,02541297,CANDESARTAN CILEXETIL,Apo-Candesartan Tablets 8mg Tab,APX,Apotex Inc.,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02541297
a,02541319,02541319,CANDESARTAN CILEXETIL,Apo-Candesartan Tablets 32mg Tab,APX,Apotex Inc.,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02541319
a,02239091,02239091,CANDESARTAN CILEXETIL,Atacand 8mg Tab,CHE,Cheplapharm Arzneimittel GmbH,UNIT,1.5845,0.2281,1.5845,0.2281,1.7113,1.4832,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02239091
a,02239090,02239090,CANDESARTAN CILEXETIL,Atacand 4mg Tab,CHE,Cheplapharm Arzneimittel GmbH,UNIT,0.9527,0.1700,0.9527,0.1700,1.0289,0.8589,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02239090
a,02311658,02311658,CANDESARTAN CILEXETIL,Atacand 32mg Tab,CHE,Cheplapharm Arzneimittel GmbH,UNIT,1.5845,0.2281,1.5845,0.2281,1.7113,1.4832,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02311658
a,02239092,02239092,CANDESARTAN CILEXETIL,Atacand 16mg Tab,CHE,Cheplapharm Arzneimittel GmbH,UNIT,1.5845,0.2281,1.5845,0.2281,1.7113,1.4832,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02239092
a,02445786,02445786,CANDESARTAN CILEXETIL,Auro-Candesartan 4mg Tab,AUR,Auro Pharma Inc.,UNIT,0.1700,0.1700,0.1700,0.1700,0.1836,0.0136,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02445786
a,02445816,02445816,CANDESARTAN CILEXETIL,Auro-Candesartan 32mg Tab,AUR,Auro Pharma Inc.,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02445816
a,02445808,02445808,CANDESARTAN CILEXETIL,Auro-Candesartan 16mg Tab,AUR,Auro Pharma Inc.,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02445808
a,02445794,02445794,CANDESARTAN CILEXETIL,Auro-Candesartan 8mg Tab,AUR,Auro Pharma Inc.,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02445794
a,02388901,02388901,CANDESARTAN CILEXETIL,Candesartan 4mg Tab,SAI,Sanis Health Inc.,UNIT,0.1700,0.1700,0.1700,0.1700,0.1836,0.0136,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02388901
a,02388715,02388715,CANDESARTAN CILEXETIL,Candesartan 16mg Tab,SIV,Sivem Pharmaceuticals ULC,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02388715
a,02388936,02388936,CANDESARTAN CILEXETIL,Candesartan 16mg Tab,SAI,Sanis Health Inc.,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02388936
a,02528266,02528266,CANDESARTAN CILEXETIL,Candesartan 32mg Tab,SIV,Sivem Pharmaceuticals ULC,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02528266
a,02435845,02435845,CANDESARTAN CILEXETIL,Candesartan 32mg Tab,SAI,Sanis Health Inc.,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02435845
a,02528258,02528258,CANDESARTAN CILEXETIL,Candesartan 4mg Tab,SIV,Sivem Pharmaceuticals ULC,UNIT,0.1700,0.1700,0.1700,0.1700,0.1836,0.0136,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02528258
a,02388707,02388707,CANDESARTAN CILEXETIL,Candesartan 8mg Tab,SIV,Sivem Pharmaceuticals ULC,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02388707
a,02388928,02388928,CANDESARTAN CILEXETIL,Candesartan 8mg Tab,SAI,Sanis Health Inc.,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02388928
a,02379260,02379260,CANDESARTAN CILEXETIL,Candesartan Cilexetil Tablets 4mg Tab,ACH,Accord Healthcare Inc.,UNIT,0.1700,0.1700,0.1700,0.1700,0.1836,0.0136,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02379260
a,02379279,02379279,CANDESARTAN CILEXETIL,Candesartan Cilexetil Tablets 8mg Tab,ACH,Accord Healthcare Inc.,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02379279
a,02379287,02379287,CANDESARTAN CILEXETIL,Candesartan Cilexetil Tablets 16mg Tab,ACH,Accord Healthcare Inc.,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02379287
a,02379295,02379295,CANDESARTAN CILEXETIL,Candesartan Cilexetil Tablets 32mg Tab,ACH,Accord Healthcare Inc.,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02379295
a,02376555,02376555,CANDESARTAN CILEXETIL,Co Candesartan 32mg Tab,COB,Cobalt Pharmaceuticals Company,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02376555
a,02376547,02376547,CANDESARTAN CILEXETIL,Co Candesartan 16mg Tab,COB,Cobalt Pharmaceuticals Company,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02376547
a,02376539,02376539,CANDESARTAN CILEXETIL,Co Candesartan 8mg Tab,COB,Cobalt Pharmaceuticals Company,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02376539
a,02376520,02376520,CANDESARTAN CILEXETIL,Co Candesartan 4mg Tab,COB,Cobalt Pharmaceuticals Company,UNIT,0.1700,0.1700,0.1700,0.1700,0.1836,0.0136,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02376520
a,02386534,02386534,CANDESARTAN CILEXETIL,Jamp-Candesartan 32mg Tab,JPC,Jamp Pharma Corporation,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02386534
a,02386526,02386526,CANDESARTAN CILEXETIL,Jamp-Candesartan 16mg Tab,JPC,Jamp Pharma Corporation,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02386526
a,02386518,02386518,CANDESARTAN CILEXETIL,Jamp-Candesartan 8mg Tab,JPC,Jamp Pharma Corporation,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02386518
a,02386496,02386496,CANDESARTAN CILEXETIL,Jamp-Candesartan 4mg Tab,JPC,Jamp Pharma Corporation,UNIT,0.1700,0.1700,0.1700,0.1700,0.1836,0.0136,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02386496
a,02476908,02476908,CANDESARTAN CILEXETIL,Mint-Candesartan 4mg Tab,MIN,Mint Pharmaceuticals Inc.,UNIT,0.1700,0.1700,0.1700,0.1700,0.1836,0.0136,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02476908
a,02476924,02476924,CANDESARTAN CILEXETIL,Mint-Candesartan 16mg Tab,MIN,Mint Pharmaceuticals Inc.,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02476924
a,02476932,02476932,CANDESARTAN CILEXETIL,Mint-Candesartan 32mg Tab,MIN,Mint Pharmaceuticals Inc.,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02476932
a,02476916,02476916,CANDESARTAN CILEXETIL,Mint-Candesartan 8mg Tab,MIN,Mint Pharmaceuticals Inc.,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02476916
a,02527014,02527014,CANDESARTAN CILEXETIL,NRA-Candesartan 8mg Tab,NRA,Nora Pharma,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02527014
a,02527022,02527022,CANDESARTAN CILEXETIL,NRA-Candesartan 16mg Tab,NRA,Nora Pharma,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02527022
a,02527030,02527030,CANDESARTAN CILEXETIL,NRA-Candesartan 32mg Tab,NRA,Nora Pharma,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02527030
a,02527006,02527006,CANDESARTAN CILEXETIL,NRA-Candesartan 4mg Tab,NRA,Nora Pharma,UNIT,0.1700,0.1700,0.1700,0.1700,0.1836,0.0136,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02527006
a,02391198,02391198,CANDESARTAN CILEXETIL,PMS-Candesartan 8mg Tab,PMS,Pharmascience Inc.,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02391198
a,02391228,02391228,CANDESARTAN CILEXETIL,PMS-Candesartan 32mg Tab,PMS,Pharmascience Inc.,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02391228
a,02391201,02391201,CANDESARTAN CILEXETIL,PMS-Candesartan 16mg Tab,PMS,Pharmascience Inc.,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02391201
a,02391171,02391171,CANDESARTAN CILEXETIL,PMS-Candesartan 4mg Tab,PMS,Pharmascience Inc.,UNIT,0.1700,0.1700,0.1700,0.1700,0.1836,0.0136,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02391171
a,02380692,02380692,CANDESARTAN CILEXETIL,Ran-Candesartan 8mg Tab,RAN,Ranbaxy Pharmaceuticals Canada Inc.,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02380692
a,02380714,02380714,CANDESARTAN CILEXETIL,Ran-Candesartan 32mg Tab,RAN,Ranbaxy Pharmaceuticals Canada Inc.,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02380714
a,02380706,02380706,CANDESARTAN CILEXETIL,Ran-Candesartan 16mg Tab,RAN,Ranbaxy Pharmaceuticals Canada Inc.,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02380706
a,02380684,02380684,CANDESARTAN CILEXETIL,Ran-Candesartan 4mg Tab,RAN,Ranbaxy Pharmaceuticals Canada Inc.,UNIT,0.1700,0.1700,0.1700,0.1700,0.1836,0.0136,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02380684
a,02326973,02326973,CANDESARTAN CILEXETIL,Sandoz Candesartan 16mg Tab,SDZ,Sandoz Canada Inc.,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02326973
a,02326957,02326957,CANDESARTAN CILEXETIL,Sandoz Candesartan 4mg Tab,SDZ,Sandoz Canada Inc.,UNIT,0.1700,0.1700,0.1700,0.1700,0.1836,0.0136,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02326957
a,02326965,02326965,CANDESARTAN CILEXETIL,Sandoz Candesartan 8mg Tab,SDZ,Sandoz Canada Inc.,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02326965
a,02417340,02417340,CANDESARTAN CILEXETIL,Sandoz Candesartan 32mg Tab,SDZ,Sandoz Canada Inc.,UNIT,0.2281,0.2281,0.2281,0.2281,0.2463,0.0182,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02417340
