detail_url,brand_full,brand_name,pack_presentation,ddd_text,currency,price_per_day,price_per_week,price_per_month,price_per_six_months,reimbursed_per_day,extra_payment_per_day,table_type,unit_type,unit_amount
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/duivelsklauw,"GENERIEK ,
        DRUPPELS VOOR ORAAL GEBRUIK",GENERIEK,DRUPPELS VOOR ORAAL GEBRUIK,,€,15.53,,,,0.0,1.55,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/duivelsklauw,"GENERIEK ,
        DRUPPELS VOOR ORAAL GEBRUIK",GENERIEK,DRUPPELS VOOR ORAAL GEBRUIK,,€,24.68,,,,0.0,0.99,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/duivelsklauw,"GENERIEK ,
        DRUPPELS VOOR ORAAL GEBRUIK",GENERIEK,DRUPPELS VOOR ORAAL GEBRUIK,,€,42.95,,,,0.0,1.43,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/duivelsklauw,"GENERIEK ,
        DRUPPELS VOOR ORAAL GEBRUIK",GENERIEK,DRUPPELS VOOR ORAAL GEBRUIK,,€,24.29,,,,0.0,0.49,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/duivelsklauw,"NUTALIS ,
        DRUPPELS VOOR ORAAL GEBRUIK",NUTALIS,DRUPPELS VOOR ORAAL GEBRUIK,,€,25.12,,,,0.0,0.5,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/duivelsklauw,"GENERIEK ,
        KAUWTABLET",GENERIEK,KAUWTABLET,,€,18.2,,,,0.0,0.33,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/duivelsklauw,"GENERIEK ,
        KAUWTABLET",GENERIEK,KAUWTABLET,,€,11.98,,,,0.0,0.2,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/duivelsklauw,"GENERIEK ,
        KAUWTABLET",GENERIEK,KAUWTABLET,,€,24.01,,,,0.0,0.27,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/duivelsklauw,"GENERIEK , 35 G REEP",GENERIEK,35 G REEP,,€,49.05,,,,0.0,4.09,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/duivelsklauw,"GENERIEK ,
        SPRAY",GENERIEK,SPRAY,,€,10.73,,,,0.0,0.43,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/duivelsklauw,"SC NITRILE ULTRA ONDERZOEKSHANDSCHOEN XS ,
        DRUPPELS VOOR ORAAL GEBRUIK 270 μg / ml",SC NITRILE ULTRA ONDERZOEKSHANDSCHOEN XS,DRUPPELS VOOR ORAAL GEBRUIK 270 μg / ml,,€,20.94,,,,0.0,1.05,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/duivelsklauw,"GENERIEK ,
        DRANK",GENERIEK,DRANK,,€,16.25,,,,0.0,0.07,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/duivelsklauw,"GENERIEK ,
        DRANK",GENERIEK,DRANK,,€,13.19,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dulaglutide,"TRULICITY , 0,5 ml INJECTIEVLOEISTOF 1,5 mg / ml",TRULICITY,"0,5 ml INJECTIEVLOEISTOF 1,5 mg / ml",,€,26.87,,,,18.72,8.15,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dulaglutide,"TRULICITY , 0,5 ml INJECTIEVLOEISTOF 3 mg / ml",TRULICITY,"0,5 ml INJECTIEVLOEISTOF 3 mg / ml",,€,23.37,,,,23.37,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dulaglutide,"TRULICITY , 0,5 ml INJECTIEVLOEISTOF 6 mg / ml",TRULICITY,"0,5 ml INJECTIEVLOEISTOF 6 mg / ml",,€,26.94,,,,26.94,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dulaglutide,"TRULICITY , 0,5 ml INJECTIEVLOEISTOF 9 mg / ml",TRULICITY,"0,5 ml INJECTIEVLOEISTOF 9 mg / ml",,€,26.94,,,,26.94,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/duloxetine,"GENERIEK ,
        MAAGSAPRESISTENTE CAPSULE 30 mg",GENERIEK,MAAGSAPRESISTENTE CAPSULE 30 mg,60 mg,€,0.45,3.15,13.5,81.9,0.45,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/duloxetine,"CYMBALTA ,
        MAAGSAPRESISTENTE CAPSULE 30 mg",CYMBALTA,MAAGSAPRESISTENTE CAPSULE 30 mg,60 mg,€,0.62,4.34,18.6,112.84,0.62,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/duloxetine,"GENERIEK ,
        MAAGSAPRESISTENTE CAPSULE 60 mg",GENERIEK,MAAGSAPRESISTENTE CAPSULE 60 mg,60 mg,€,0.38,2.66,11.4,69.16,0.38,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/duloxetine,"CYMBALTA ,
        MAAGSAPRESISTENTE CAPSULE 60 mg",CYMBALTA,MAAGSAPRESISTENTE CAPSULE 60 mg,60 mg,€,0.48,3.36,14.4,87.36,0.48,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dupilumab,"DUPIXENT , 2 ml INJECTIEVLOEISTOF 150 mg / ml",DUPIXENT,2 ml INJECTIEVLOEISTOF 150 mg / ml,,€,628.87,,,,0.0,628.87,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dupilumab,"DUPIXENT , 2 ml INJECTIEVLOEISTOF 150 mg / ml",DUPIXENT,2 ml INJECTIEVLOEISTOF 150 mg / ml,,€,628.87,,,,0.0,628.87,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dupilumab,"DUPIXENT , 1,14 ml INJECTIEVLOEISTOF 175 mg / ml",DUPIXENT,"1,14 ml INJECTIEVLOEISTOF 175 mg / ml",,€,628.87,,,,0.0,628.87,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dupilumab,"DUPIXENT , 1,14 ml INJECTIEVLOEISTOF 175 mg / ml",DUPIXENT,"1,14 ml INJECTIEVLOEISTOF 175 mg / ml",,€,628.87,,,,0.0,628.87,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/durvalumab,"IMFINZI , 2,4 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 50 mg / ml",IMFINZI,"2,4 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 50 mg / ml",,€,483.95,,,,0.0,483.95,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/durvalumab,"IMFINZI , 10 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 50 mg / ml",IMFINZI,10 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 50 mg / ml,,€,,,,,0.0,2.016,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dutasteride,"GENERIEK ,
        CAPSULE, ZACHT 0,5 mg",GENERIEK,"CAPSULE, ZACHT 0,5 mg","0,5 mg",€,0.21,1.47,6.3,38.22,0.21,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dutasteride,"AVODART ,
        CAPSULE, ZACHT 0,5 mg",AVODART,"CAPSULE, ZACHT 0,5 mg","0,5 mg",€,0.53,3.71,15.9,96.46,0.53,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dydrogesteron,"DUPHASTON ,
        TABLET 10 mg",DUPHASTON,TABLET 10 mg,10 mg,€,0.31,2.17,9.3,56.42,0.31,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ebastine,"KESTINE ,
        OMHULDE TABLET 10 mg",KESTINE,OMHULDE TABLET 10 mg,10 mg,€,0.18,1.26,5.4,32.76,0.18,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ebastine,"GENERIEK ,
        ORODISPERGEERBARE TABLET 10 mg",GENERIEK,ORODISPERGEERBARE TABLET 10 mg,10 mg,€,0.14,0.98,4.2,25.48,0.14,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        GEL 500 mg /G",GENERIEK,GEL 500 mg /G,,€,1.46,,,,0.0,0.1,dermatica,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        OLIE VOOR CUTAAN GEBRUIK 10 mg /G",GENERIEK,OLIE VOOR CUTAAN GEBRUIK 10 mg /G,,€,4.05,,,,0.0,0.27,dermatica,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        OLIE VOOR CUTAAN GEBRUIK 50 mg /G",GENERIEK,OLIE VOOR CUTAAN GEBRUIK 50 mg /G,,€,4.05,,,,0.0,0.27,dermatica,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"HEPATODORON ,
        KAUWTABLET 40/40 mg",HEPATODORON,KAUWTABLET 40/40 mg,,€,18.49,,,,0.0,0.09,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"ROTER ,
        TABLET 105 mg",ROTER,TABLET 105 mg,,€,14.0,,,,0.0,0.47,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"VOGEL ,
        TABLET",VOGEL,TABLET,,€,9.52,,,,0.0,0.16,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"VOGEL ,
        TABLET",VOGEL,TABLET,,€,11.34,,,,0.0,0.14,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        TABLET 480 mg",GENERIEK,TABLET 480 mg,,€,17.2,,,,0.0,0.29,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        TABLET 480 mg",GENERIEK,TABLET 480 mg,,€,29.28,,,,0.0,0.24,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        DRUPPELS VOOR ORAAL GEBRUIK",GENERIEK,DRUPPELS VOOR ORAAL GEBRUIK,,€,8.04,,,,0.0,0.16,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        DRUPPELS VOOR ORAAL GEBRUIK",GENERIEK,DRUPPELS VOOR ORAAL GEBRUIK,,€,13.9,,,,0.0,0.14,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"VOGEL ,
        CONCENTRAAT VOOR ORALE SUSPENSIE",VOGEL,CONCENTRAAT VOOR ORALE SUSPENSIE,,€,8.04,,,,0.0,0.08,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        TABLET",GENERIEK,TABLET,,€,8.04,,,,0.0,0.27,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"VOGEL ,
        SPRAY VOOR OROMUCOSAAL GEBRUIK 189,926/10,01/94,6 mg /DO",VOGEL,"SPRAY VOOR OROMUCOSAAL GEBRUIK 189,926/10,01/94,6 mg /DO",,€,8.77,,,,0.0,0.29,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        DRANK",GENERIEK,DRANK,,€,1.45,,,,0.0,0.07,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        DRANK",GENERIEK,DRANK,,€,14.15,,,,0.0,0.06,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        DRANK",GENERIEK,DRANK,,€,21.23,,,,0.0,0.04,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        DRUPPELS VOOR ORAAL GEBRUIK",GENERIEK,DRUPPELS VOOR ORAAL GEBRUIK,,€,7.35,,,,0.0,0.15,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        DRUPPELS VOOR ORAAL GEBRUIK",GENERIEK,DRUPPELS VOOR ORAAL GEBRUIK,,€,10.41,,,,0.0,0.1,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        DRUPPELS VOOR ORAAL GEBRUIK",GENERIEK,DRUPPELS VOOR ORAAL GEBRUIK,,€,36.79,,,,0.0,0.07,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        DRUPPELS VOOR ORAAL GEBRUIK",GENERIEK,DRUPPELS VOOR ORAAL GEBRUIK,,€,58.47,,,,0.0,0.06,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        TABLET",GENERIEK,TABLET,,€,12.91,,,,0.0,0.22,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"IBEROGAST ,
        DRUPPELS VOOR ORAAL GEBRUIK",IBEROGAST,DRUPPELS VOOR ORAAL GEBRUIK,,€,6.42,,,,0.0,0.32,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"IBEROGAST ,
        DRUPPELS VOOR ORAAL GEBRUIK",IBEROGAST,DRUPPELS VOOR ORAAL GEBRUIK,,€,13.72,,,,0.0,0.27,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"IBEROGAST ,
        DRUPPELS VOOR ORAAL GEBRUIK",IBEROGAST,DRUPPELS VOOR ORAAL GEBRUIK,,€,23.11,,,,0.0,0.23,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"NISYLEEN PELARGONIUM ,
        TABLET 20 mg",NISYLEEN PELARGONIUM,TABLET 20 mg,,€,7.27,,,,0.0,0.36,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        BRUISTABLET",GENERIEK,BRUISTABLET,,€,2.29,,,,0.0,0.11,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"SUPRADYN ,
        BRUISTABLET",SUPRADYN,BRUISTABLET,,€,7.03,,,,0.0,0.47,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"SUPRADYN ,
        BRUISTABLET",SUPRADYN,BRUISTABLET,,€,17.28,,,,0.0,0.38,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        CAPSULE",GENERIEK,CAPSULE,,€,52.69,,,,0.0,0.88,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        CAPSULE",GENERIEK,CAPSULE,,€,45.73,,,,0.0,0.51,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        CAPSULE",GENERIEK,CAPSULE,,€,24.53,,,,0.0,0.2,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        CAPSULE",GENERIEK,CAPSULE,,€,39.83,,,,0.0,0.27,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        DRANK",GENERIEK,DRANK,,€,81.75,,,,0.0,6.81,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        DRANK",GENERIEK,DRANK,,€,4.17,,,,0.0,0.03,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        DRANK",GENERIEK,DRANK,,€,4.02,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        DRANK",GENERIEK,DRANK,,€,4.5,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        DRANK",GENERIEK,DRANK,,€,3.51,,,,0.0,0.01,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        DRANK",GENERIEK,DRANK,,€,34.6,,,,0.0,0.09,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        DRANK",GENERIEK,DRANK,,€,10.83,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        DRANK",GENERIEK,DRANK,,€,10.49,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        DRANK",GENERIEK,DRANK,,€,12.68,,,,0.0,0.03,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        DRANK",GENERIEK,DRANK,,€,12.93,,,,0.0,0.03,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        DRANK",GENERIEK,DRANK,,€,14.81,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        DRANK",GENERIEK,DRANK,,€,13.87,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        DRANK",GENERIEK,DRANK,,€,14.07,,,,0.0,0.01,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        DRANK",GENERIEK,DRANK,,€,38.72,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        DRANK",GENERIEK,DRANK,,€,94.58,,,,0.0,0.03,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        DRANK",GENERIEK,DRANK,,€,102.81,,,,0.0,0.03,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        DRANK",GENERIEK,DRANK,,€,911.75,,,,0.0,0.24,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        DRANK",GENERIEK,DRANK,,€,500.74,,,,0.0,0.11,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        DRANK",GENERIEK,DRANK,,€,89.22,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        DRANK",GENERIEK,DRANK,,€,149.33,,,,0.0,0.03,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        DRANK",GENERIEK,DRANK,,€,117.46,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"GENERIEK ,
        DRANK",GENERIEK,DRANK,,€,227.17,,,,0.0,0.04,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"CENAMAN ,
        DRANK",CENAMAN,DRANK,,€,12.49,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"CENAMAN ,
        DRANK",CENAMAN,DRANK,,€,64.13,,,,0.0,0.01,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"CENAMAN ,
        DRANK",CENAMAN,DRANK,,€,79.4,,,,0.0,0.01,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"CENAMAN ,
        DRANK",CENAMAN,DRANK,,€,89.83,,,,0.0,0.01,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"CUBITAN ,
        DRANK",CUBITAN,DRANK,,€,12.7,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"DEKAS ,
        DRANK",DEKAS,DRANK,,€,162.39,,,,0.0,2.71,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"DELICAL ,
        DRANK",DELICAL,DRANK,,€,9.22,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"DELICAL ,
        DRANK",DELICAL,DRANK,,€,14.5,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"DIASIP ,
        DRANK",DIASIP,DRANK,,€,14.62,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"ENSURE ,
        DRANK",ENSURE,DRANK,,€,16.16,,,,0.0,0.01,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"ENSURE COMPACT ,
        DRANK",ENSURE COMPACT,DRANK,,€,12.75,,,,0.0,0.03,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"ENSURE PLUS ,
        DRANK",ENSURE PLUS,DRANK,,€,2.85,,,,0.0,0.01,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"ENSURE PLUS ,
        DRANK",ENSURE PLUS,DRANK,,€,3.59,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"ENSURE PLUS ,
        DRANK",ENSURE PLUS,DRANK,,€,8.63,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"ENSURE PLUS HP ,
        DRANK",ENSURE PLUS HP,DRANK,,€,3.03,,,,0.0,0.01,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"ENSURE TWOCAL ,
        DRANK",ENSURE TWOCAL,DRANK,,€,3.71,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"FREBINI ,
        DRANK",FREBINI,DRANK,,€,2.79,,,,0.0,0.01,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"FREBINI ,
        DRANK",FREBINI,DRANK,,€,11.16,,,,0.0,0.01,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"FREBINI ,
        DRANK",FREBINI,DRANK,,€,66.97,,,,0.0,0.01,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"FRESUBIN ,
        DRANK",FRESUBIN,DRANK,,€,2.03,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"FRESUBIN ,
        DRANK",FRESUBIN,DRANK,,€,3.4,,,,0.0,0.03,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"FRESUBIN ,
        DRANK",FRESUBIN,DRANK,,€,2.76,,,,0.0,0.01,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"FRESUBIN ,
        DRANK",FRESUBIN,DRANK,,€,8.11,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"FRESUBIN ,
        DRANK",FRESUBIN,DRANK,,€,7.84,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"FRESUBIN ,
        DRANK",FRESUBIN,DRANK,,€,11.72,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"FRESUBIN ,
        DRANK",FRESUBIN,DRANK,,€,11.09,,,,0.0,0.01,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"FRESUBIN ,
        DRANK",FRESUBIN,DRANK,,€,12.04,,,,0.0,0.01,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"FRESUBIN ,
        DRANK",FRESUBIN,DRANK,,€,13.86,,,,0.0,0.01,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"FRESUBIN ,
        DRANK",FRESUBIN,DRANK,,€,48.66,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"FRESUBIN ,
        DRANK",FRESUBIN,DRANK,,€,70.34,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"FRESUBIN ,
        DRANK",FRESUBIN,DRANK,,€,66.55,,,,0.0,0.01,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"FRESUBIN ,
        DRANK",FRESUBIN,DRANK,,€,70.25,,,,0.0,0.01,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/echinacea_salieblad,"FRESUBIN ,
        DRANK",FRESUBIN,DRANK,,€,117.64,,,,0.0,0.02,verpakking,,
