PCID,Package Number,Country,Company,Product Group,Local Product Name,Generic Name,Indication,Pack Size,Effective Start Date,Effective End Date,Currency,Ex Factory Wholesale Price,Ex Factory Wholesale Price Less Rebate,Ex Factory Hospital Price,Ex Factory Hospital Price Less Rebate,Pharmacy Purchase Price,Pharmacy Purchase Price Less Rebate,Public without VAT Price,Public Without VAT Price Less Rebate,Public with VAT Price,Public With VAT Price Less Rebate,VAT Percent,Reimbursable Status,Reimbursable Price,Reimbursable Rate,Reimbursable Notes,Copayment Value,Copayment Percent,Margin Rule,Package Notes,Discontinued,Region,WHO ATC Code,Therapeutic Areas,Presentation,Marketing Authority,Local Pack Description,Formulation,Fill Unit,Fill Size,Pack Unit,Strength Size,Strength Unit,Brand Type,Import Type,Combination Molecule,Source,Quality Control Source,Quality Control Notes,Client,Client Pack Description,LOCAL_PACK_CODE,APPROVAL_DT,DDD Value,DDD Unit,Import Price
2160779,,BELARUS,"Hetero Labs Ltd., India packed by Belalek LLC, Republic of Belarus Manufacturer of the finished dosage form: Hetero Labs Limited, India # Unit-III, 22-110, IDA, Jeedimetla, Hyderabad - 500 055, Telangana State Manufacturer performing filling/packaging: Hetero Labs Limited, India # Unit-III, 22-110, IDA, Jeedimetla, Hyderabad - 500 055, Telangana State (packaging), Belalek LLC, Republic of Belarus # Minsk, st. Akademika Krasina, 191 (packaging) Issuance of permission to release a medicinal product: Belalek LLC, Republic of Belarus # Chinese-Belarusian Industrial Park &quot;Great Stone&quot;, Smolevichi District, Minsk Region, 222223 Quality control: Belalek LLC, Republic of Belarus # Chinese-Belarusian Industrial Park &quot;Great Stone&quot;, Smolevichi District, Minsk Region, 222223",LEVETRA,LEVETRA,Levetiracetam,,,13-05-2025,,BYR,22.6,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,N03AX14,,,,film-coated tablets 1000 mg in a blister pack No. 10x3,,,,,,,,,,PRICENTRIC,,,,,407757,,,,
2160548,,BELARUS,"Rubicon LLC, Republic of Belarus Manufacturer of the finished dosage form: Rubicon LLC, Republic of Belarus # 210002, Vitebsk region, Vitebsk, M. Gorky street, 62B Manufacturer performing filling/packaging: Rubicon LLC, Republic of Belarus # 210002, Vitebsk region, Vitebsk, M. Gorky street, 62B Issuance of permission to release a medicinal product: Rubicon LLC, Republic of Belarus # 210002, Vitebsk region, Vitebsk, M. Gorky street, 62B Quality control: Rubicon LLC, Republic of Belarus # 1. 210002, Vitebsk region, Vitebsk, ul. M. Gorky, 62B 2. 210002, Vitebsk region, Vitebsk, M. Gorky street, 62-2 3. 210002, Vitebsk region, Vitebsk, M. Gorky street, 42D-3 4. 210002, Vitebsk region, Vitebsk, M. Gorky street, 42D-4",IBUFLEX 400,IBUFLEX 400,Ibuprofen,,,24-09-2024,,BYR,5.58,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,M01AE01,,,,"film-coated tablets, 400 mg in a blister pack No. 10x2",,,,,,,,,,PRICENTRIC,,,,,114224,,,,
2160776,,BELARUS,"World Medicine Ilac San. Ve Tic. AS, Turkey / Foreign Production and Trade Unitary Enterprise Reb-Pharma, Republic of Belarus Manufacturer of the finished dosage form: World Medicine Ilac San. Ve Tic. AS, Turkey Manufacturer performing filling/packaging: World Medicine Ilac San. Ve Tic. AS, Turkey (packaging), Foreign Production and Trade Unitary Enterprise Reb-Pharma, Republic of Belarus (packaging) Issuance of permission to release the medicinal product: Foreign Production and Trade Unitary Enterprise Reb-Pharma, Republic of Belarus Quality control: Foreign Production and Trade Unitary Enterprise Reb-Pharma, Republic of Belarus Other participants in production: Quality control: World Medicine Ilac San. Ve Tic. AS, Turkey",CHOLUDEKSAN-REB,CHOLUDEKSAN-REB,Ursodeoxycholic acid,,,19-10-2021,,BYR,62.8,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,A05AA02,,,,capsules 300 mg in a blister pack No. 10x6,,,,,,,,,,PRICENTRIC,,,,,263270,,,,
DUPLICATE,,BELARUS,"Belarusian-Dutch joint venture limited liability company Pharmland (JV OOO Pharmland), Republic of Belarus Manufacturer of finished dosage form: Belarusian-Dutch joint venture limited liability company Pharmland (JV OOO Pharmland), Republic of Belarus Manufacturer performing filling/packaging: Belarusian-Dutch joint venture limited liability company Pharmland (JV OOO Pharmland), Republic of Belarus Issuance of permission to release the medicinal product: Belarusian-Dutch joint venture limited liability company Pharmland (JV OOO Pharmland), Republic of Belarus",CARDIOMAGNUM,CARDIOMAGNUM,Acetylsalicylic acid,,,28-01-2021,,BYR,4.34,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,B01AC06,,,,"film-coated tablets, 150 mg in a blister pack No. 10x3",,,,,,,,,,PRICENTRIC,,,,,148310,,,,
2160510,,BELARUS,"Lekpharm SOOO, Republic of Belarus Manufacturer of finished dosage form: Lekpharm SOOO, Republic of Belarus Manufacturer performing packaging/packaging: Lekpharm SOOO, Republic of Belarus Issuance of permission to release the medicinal product: Lekpharm SOOO, Republic of Belarus",RIVAROXABAN-LF,RIVAROXABAN-LF,Rivaroxaban,,,,,BYR,17.19,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,B01AF01,,,,"film-coated tablets, 10 mg in a blister pack No. 10x3",,,,,,,,,,PRICENTRIC,,,,,459648,,,,
2160633,,BELARUS,"Novartis Pharmaceutical Manufacturing LLC, Slovenia / Lek dd, Slovenia Manufacturer of the finished dosage form: Novartis Pharmaceutical Manufacturing LLC, Slovenia # Verovskova ulica 57, 1000 Ljubljana Manufacturer performing filling/packaging: Novartis Pharmaceutical Manufacturing LLC, Slovenia # Verovskova ulica 57, 1000 Ljubljana Issuance of authorization for the release of the medicinal product: Lek dd, Slovenia # Verovskova ulica 57, 1526 Ljubljana Quality control: Novartis Pharmaceutical Manufacturing LLC, Slovenia # Verovskova ulica 57, 1000 Ljubljana Other participants in production: quality control for microbiological purity: Lek dd, Slovenia # Verovskova ulica 57, 1526 Ljubljana",FERRUM LEK,FERRUM LEK,ferric oxide polymaltose complexes,,,07-10-2025,,BYR,16.19,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,B03AB05,,,,chewable tablets 100 mg in blisters in packaging No. 10x3,,,,,,,,,,PRICENTRIC,,,,,7843/06/11/14/16/24/25/25,,,,"4,63 EUR"
2161583,,BELARUS,"Lekpharm SOOO, Republic of Belarus Manufacturer of finished dosage form: Lekpharm SOOO, Republic of Belarus Manufacturer performing packaging/packaging: Lekpharm SOOO, Republic of Belarus Issuance of permission to release the medicinal product: Lekpharm SOOO, Republic of Belarus",LAMOTRIDGINE-LF,LAMOTRIDGINE-LF,Lamotrigine,,,,,BYR,7.74,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,N03AX09,,,,tablets 25 mg in a blister pack No. 10x3,,,,,,,,,,PRICENTRIC,,,,,426532,,,,
2160620,,BELARUS,"World Medicine Ilac San. Ve Tic. AS, Turkey Manufacturer of the finished dosage form: World Medicine Ilac San. Ve Tic. AS, Turkey # 15 Temmuz Mah., Cami Yolu Cad. No.50, Gunesli, Bagcilar, Istanbul Manufacturer performing filling/packaging: World Medicine Ilac San. Ve Tic. AS, Turkey # 15 Temmuz Mah., Cami Yolu Cad. No.50, Gunesli, Bagcilar, Istanbul Issuance of a permit for the release of the medicinal product: WORLD MEDICINE EUROPE LTD., Bulgaria # 1700 Sofia, 130, Semenovskoe Shosse Boulevard Quality control: INTERPHARMA SERVICES Ltd., Bulgaria # 1407 Sofia, Chernivrykh Boulevard, 43A",INOSEDA,INOSEDA,Inosine pranobex,,,,,BYR,45.45,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,J05AX05,,,,500mg tablets in a blister pack No. 10x5,,,,,,,,,,PRICENTRIC,,,,,11329/24,,,,"14,53 USD"
2046404,,BELARUS,"Pharmtechnologiya LLC, Republic of Belarus Manufacturer of finished dosage form: Pharmtechnologiya LLC, Republic of Belarus Manufacturer performing packaging/packaging: Pharmtechnologiya LLC, Republic of Belarus Issuance of permission to release the medicinal product: Pharmtechnologiya LLC, Republic of Belarus Quality control: Pharmtechnologiya LLC, Republic of Belarus",SPIRONOLACTONE FT,SPIRONOLACTONE FT,Spironolactone,,,13-01-2022,,BYR,4.83,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C03DA01,,,,tablets 25 mg in a blister pack No. 10x3,,,,,,,,,,PRICENTRIC,,,,,194332,,,,
2160662,,BELARUS,"Belmedpreparaty RUE, Republic of Belarus Manufacturer of finished dosage form: Belmedpreparaty RUE, Republic of Belarus Manufacturer performing packaging/packaging: Belmedpreparaty RUE, Republic of Belarus Issuance of permission to release the medicinal product: Belmedpreparaty RUE, Republic of Belarus",Heparin,Heparin,Heparin,,,13-10-2020,,BYR,9.48,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C05BA03,,,,gel for external use 1000 IU/g in tubes 30g in package No. 1,,,,,,,,,,PRICENTRIC,,,,,20/10/1372,,,,
2160454,,BELARUS,"SmithKline Beecham Limited, UK Manufacturer of finished dosage form: SmithKline Beecham Limited, UK Manufacturer performing filling/packaging: SmithKline Beecham Limited, UK Issue of authorization for the release of the medicinal product: SmithKline Beecham Limited, UK",Augmentin,Augmentin,Amoxicillin and enzyme inhibitor,,,05-10-2016,,BYR,15.11,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,"J01CR02
                        
оригинальное",,,,film-coated tablets 500mg/125mg in blisters in packaging No. 7x2,,,,,,,,,,PRICENTRIC,,,,,1581/96/01/06/06/11/15/16/16,,,,"4,30 EUR"
2160546,,BELARUS,"Rubicon LLC, Republic of Belarus Manufacturer of the finished dosage form: Rubicon LLC, Republic of Belarus # 210002, Vitebsk region, Vitebsk, M. Gorky street, 62B Manufacturer performing filling/packaging: Rubicon LLC, Republic of Belarus # 210002, Vitebsk region, Vitebsk, M. Gorky street, 62B Issuance of permission to release a medicinal product: Rubicon LLC, Republic of Belarus # 210002, Vitebsk region, Vitebsk, M. Gorky street, 62B Quality control: Rubicon LLC, Republic of Belarus # 1. 210002, Vitebsk region, Vitebsk, ul. M. Gorky, 62B 2. 210002, Vitebsk region, Vitebsk, M. Gorky street, 62-2 3. 210002, Vitebsk region, Vitebsk, M. Gorky street, 42D-3 4. 210002, Vitebsk region, Vitebsk, M. Gorky street, 42D-4",IBUFLEX 400,IBUFLEX 400,Ibuprofen,,,24-09-2024,,BYR,13.9,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,M01AE01,,,,"film-coated tablets, 400 mg in a blister pack No. 10x5",,,,,,,,,,PRICENTRIC,,,,,114224,,,,
DUPLICATE,,BELARUS,"Lekpharm SOOO, Republic of Belarus Manufacturer of finished dosage form: Lekpharm SOOO, Republic of Belarus Manufacturer performing packaging/packaging: Lekpharm SOOO, Republic of Belarus Issuance of permission to release the medicinal product: Lekpharm SOOO, Republic of Belarus Quality control: Lekpharm SOOO, Republic of Belarus",ASK,ASK,Acetylsalicylic acid,,,06-10-2022,,BYR,1.65,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,B01AC06,,,,"enteric-coated tablets, 75 mg in a blister pack No. 10x3",,,,,,,,,,PRICENTRIC,,,,,37551,,,,
2160817,,BELARUS,"Pharmacare PLC, Palestine Manufacturer of finished dosage form: Pharmacare PLC, Palestine Manufacturer performing filling/packaging: Pharmacare PLC, Palestine Issuance of marketing authorization for the medicinal product: Pharmacare PLC, Palestine",NOZAKAR EXTRA MOISTURIZING,NOZAKAR EXTRA MOISTURIZING,Oxymetazoline,,,07-07-2017,,BYR,14.3,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,R01AA05,,,,Nasal spray dosed 0.05% in 15 ml bottles in package No. 1,,,,,,,,,,PRICENTRIC,,,,,8309/07/10/12/17,,,,"4,59 USD"
2160804,,BELARUS,"Pharmacare PLC, Palestine Manufacturer of finished dosage form: Pharmacare PLC, Palestine Manufacturer performing filling/packaging: Pharmacare PLC, Palestine Issuance of marketing authorization for the medicinal product: Pharmacare PLC, Palestine",NOZAKAR,NOZAKAR,Oxymetazoline,,,25-09-2017,,BYR,13.2,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,R01AA05,,,,Nasal spray dosed 0.05% in 15 ml bottles in package No. 1,,,,,,,,,,PRICENTRIC,,,,,1303/95/01/06/10/11/17,,,,"4,12 USD"
2037467,,BELARUS,"Belarusian-Dutch Joint Venture Limited Liability Company Pharmland (JV OOO Pharmland), Republic of Belarus Manufacturer of the finished dosage form: Belarusian-Dutch Joint Venture Limited Liability Company Pharmland (JV OOO Pharmland), Republic of Belarus Manufacturer performing filling/packaging: Belarusian-Dutch Joint Venture Limited Liability Company Pharmland (JV OOO Pharmland), Republic of Belarus Issuance of a permit for the release of the medicinal product: Belarusian-Dutch Joint Venture Limited Liability Company Pharmland (JV OOO Pharmland), Republic of Belarus Other participants in the production: Holden Medical Laboratories Pvt. Ltd., India - manufacturer of granulated tablet mass",LISINOPRIL PHARMLAND,LISINOPRIL PHARMLAND,Lisinopril,,,11-10-2019,,BYR,2.85,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C09AA03,,,,tablets 10 mg in a blister pack No. 10x3,,,,,,,,,,PRICENTRIC,,,,,51793,,,,
2160694,,BELARUS,"Delpharm Poznan SA, Poland Manufacturer of finished dosage form: Delpharm Poznan SA, Poland Manufacturer performing filling/packaging: Delpharm Poznan SA, Poland Issuance of permission to release the medicinal product: Delpharm Poznan SA, Poland Quality control: Delpharm Poznan SA, Poland",Lamictal,Lamictal,Lamotrigine,,,04-10-2023,,BYR,22.04,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,"N03AX09
                        
оригинальное",,,,tablets 25 mg in blisters in packaging No. 10x3,,,,,,,,,,PRICENTRIC,,,,,7420/05/06/09/10/15/16/20/23,,,,"6,27 EUR"
2037353,,BELARUS,"Lekpharm SOOO, Republic of Belarus Manufacturer of finished dosage form: Lekpharm SOOO, Republic of Belarus Manufacturer performing packaging/packaging: Lekpharm SOOO, Republic of Belarus Issuance of permission to release the medicinal product: Lekpharm SOOO, Republic of Belarus",ATORVASTATIN-LF,ATORVASTATIN-LF,Atorvastatin,,,12-11-2019,,BYR,6.82,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C10AA05,,,,"film-coated tablets, 20 mg in a blister pack No. 10x3",,,,,,,,,,PRICENTRIC,,,,,19/11/1656,,,,
2160478,,BELARUS,"Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Manufacturer of the finished dosage form: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Manufacturer performing packaging/packaging: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Issuance of a permit for the release of a medicinal product: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Quality control: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus",ROSUVASTATIN,ROSUVASTATIN,Rosuvastatin,,,16-08-2023,,BYR,9.79,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C10AA07,,,,"film-coated tablets, 20 mg in a blister pack No. 10x3",,,,,,,,,,PRICENTRIC,,,,,484548,,,,
1322281,,BELARUS,"Lek dd, Slovenia Manufacturer of finished dosage form: Lek dd, Slovenia Manufacturer performing filling/packaging: Lek dd, Slovenia Issuance of permission to release the medicinal product: Lek dd, Slovenia",Tulip,Tulip,Atorvastatin,,,06-09-2017,,BYR,8.39,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C10AA05,,,,"film-coated tablets, 10 mg in blisters in packaging No. 10x3",,,,,,,,,,PRICENTRIC,,,,,8480/08/12/16/17,,,,"2,44 EUR"
2159314,,BELARUS,"Mylan Laboratories SAS, France Manufacturer of finished dosage form: Mylan Laboratories SAS, France Manufacturer performing filling/packaging: Mylan Laboratories SAS, France Issuance of authorization for the release of the medicinal product: Mylan Laboratories SAS, France",Betaserc,Betaserc,Beta-histine,,,20-12-2018,,BYR,23.54,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,"N07CA01
                        
оригинальное",,,,tablets 24 mg in blisters in packaging No. 20x1,,,,,,,,,,PRICENTRIC,,,,,8806/08/09/09/11/13/18,,,,"7,44 USD"
2160791,,BELARUS,"EGIS Pharmaceuticals PLC, Hungary manufactured by Rontis Hellas SA, Greece Manufacturer of finished dosage form: Rontis Hellas SA, Greece Manufacturer performing filling/packaging: Rontis Hellas SA, Greece Issuance of authorization for the release of the medicinal product: EGIS Pharmaceuticals PLC, Hungary Quality control: Rontis Hellas SA, Greece",LETIRAM,LETIRAM,Levetiracetam,,,28-12-2021,,BYR,41.32,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,N03AX14,,,,"film-coated tablets, 250 mg in blisters in packaging No. 10x6",,,,,,,,,,PRICENTRIC,,,,,10498/16/21,,,,"11,91 EUR"
2160898,,BELARUS,"Istituto de Angeli SRL, Italy Manufacturer of finished dosage form: Istituto de Angeli SRL, Italy Manufacturer performing filling/packaging: Istituto de Angeli SRL, Italy Issuance of permission to release the medicinal product: Istituto de Angeli SRL, Italy Quality control: Istituto de Angeli SRL, Italy",NAZOL,NAZOL,Oxymetazoline,,,08-09-2021,,BYR,12.12,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,R01AA05,,,,nasal spray 0.5 mg/ml in bottles with a spray nozzle 30 ml in package No. 1,,,,,,,,,,PRICENTRIC,,,,,7603/06/11/15/21,,,,
1322037,,BELARUS,"KRKA, dd, Slovenia Manufacturer of finished dosage form: KRKA, dd, Slovenia Manufacturer performing filling/packaging: KRKA, dd, Slovenia Issuance of permission to release the medicinal product: KRKA, dd, Slovenia",VALSACOR,VALSACOR,Valsartan,,,29-03-2019,,BYR,13.62,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C09CA03,,,,"film-coated tablets, 80 mg in blisters in packaging No. 10x3",,,,,,,,,,PRICENTRIC,,,,,8858/09/14/17/19,,,,"3,95 EUR"
2160561,,BELARUS,"Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Manufacturer of the finished dosage form: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Manufacturer performing packaging/packaging: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Issuance of a permit for the release of a medicinal product: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus",Metformin,Metformin,Metformin,,,31-10-2019,,BYR,3.81,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,A10BA02,,,,"film-coated tablets, 1000 mg in a blister pack No. 10x3",,,,,,,,,,PRICENTRIC,,,,,19/10/1853,,,,
2037644,,BELARUS,"Pharmtechnologiya LLC, Republic of Belarus Manufacturer of finished dosage form: Pharmtechnologiya LLC, Republic of Belarus Manufacturer performing packaging/packaging: Pharmtechnologiya LLC, Republic of Belarus Issuance of permission to release the medicinal product: Pharmtechnologiya LLC, Republic of Belarus Quality control: Pharmtechnologiya LLC, Republic of Belarus",LISINOPRIL FT,LISINOPRIL FT,Lisinopril,,,10-10-2022,,BYR,3.85,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C09AA03,,,,tablets 20 mg in a blister pack No. 10x3,,,,,,,,,,PRICENTRIC,,,,,22/10/1789,,,,
2037517,,BELARUS,"KRKA, dd, Slovenia Manufacturer of finished dosage form: KRKA, dd, Slovenia Manufacturer performing filling/packaging: KRKA, dd, Slovenia Issuance of permission to release the medicinal product: KRKA, dd, Slovenia Other participants in production: KRKA, dd, Slovenia - release of the batch",Enap,Enap,Enalapril,,,24-08-2021,,BYR,5.17,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C09AA02,,,,tablets 10 mg in blisters in packaging No. 10x2,,,,,,,,,,PRICENTRIC,,,,,1904/96/2000/05/10/16/21,,,,"1,52 EUR"
2204023,,BELARUS,"Lekpharm SOOO, Republic of Belarus Manufacturer of finished dosage form: Lekpharm SOOO, Republic of Belarus Manufacturer performing packaging/packaging: Lekpharm SOOO, Republic of Belarus Issuance of permission to release the medicinal product: Lekpharm SOOO, Republic of Belarus",LISINOPRIL-LF,LISINOPRIL-LF,Lisinopril,,,28-01-2021,,BYR,2.04,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C09AA03,,,,5 mg tablets in a blister pack No. 15x2,,,,,,,,,,PRICENTRIC,,,,,21/01/1670,,,,
2159322,,BELARUS,"Abbott Biologicals BV, The Netherlands Manufacturer of finished dosage form: Abbott Biologicals BV, The Netherlands Manufacturer performing filling/packaging: Abbott Biologicals BV, The Netherlands Issue of marketing authorization for the medicinal product: Abbott Biologicals BV, The Netherlands",Duphalac,Duphalac,Lactulose,,,06-07-2018,,BYR,13.66,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,"A06AD11
                        
оригинальное",,,,syrup 667 mg/ml in 15 ml sachets in package No. 10,,,,,,,,,,PRICENTRIC,,,,,1116/95/03/08/09/10/11/13/16/18,,,,"4,33 USD"
2160773,,BELARUS,"Takeda GmbH, Germany Manufacturer of finished dosage form: Takeda GmbH, Germany Manufacturer performing filling/packaging: Takeda GmbH, Germany Issuance of permission to release the medicinal product: Takeda GmbH, Germany Quality control: Takeda GmbH, Germany",CARDIOMAGNIL,CARDIOMAGNIL,Acetylsalicylic acid,,,27-07-2021,,BYR,7.22,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,B01AC06,,,,"film-coated tablets, 150 mg in bottle No. 30",,,,,,,,,,PRICENTRIC,,,,,2192/96/02/07/12/16/16/17/21,,,,"2,06 EUR"
DUPLICATE,,BELARUS,"State Enterprise ACADEMPHARM, Republic of Belarus Manufacturer of finished dosage form: State Enterprise ACADEMPHARM, Republic of Belarus # 220141, Minsk, Akademika Kuprevicha Str., 5, Bldg. 3 Manufacturer performing filling/packaging: State Enterprise ACADEMPHARM, Republic of Belarus # 220141, Minsk, Akademika Kuprevicha Str., 5, Bldg. 3 Issuance of permission to release a medicinal product: State Enterprise ACADEMPHARM, Republic of Belarus # 220141, Minsk, Akademika Kuprevicha Str., 5, Bldg. 3 Quality control: State Enterprise ACADEMPHARM, Republic of Belarus # 220141, Minsk, Akademika Kuprevicha Str., 5, Bldg. 3",VALSARTAN-NAN,VALSARTAN-NAN,Valsartan,,,28-08-2024,,BYR,10.78,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C09CA03,,,,"film-coated tablets, 160 mg in a blister pack No. 10x3",,,,,,,,,,PRICENTRIC,,,,,111636,,,,
