input_company,input_product_name,company,product_name,active_ingredient,therapeutic_class,description,price_ars,date,scraped_at,SIFAR_detail,PAMI_AF,PAMI_OS,IOMA_detail,IOMA_AF,IOMA_OS,import_status,coverage_json
Laboratorio Merlino,ARNICA GEL LAURIA,Laboratorio Merlino,ARNICA GEL LAURIA,arnica montana,Antiinflam.tópico,roll-on x 60 g (VL),8990.0,2026-01-07,2026-01-17T08:50:13,,,,,,,,{}
Dr. Madaus,ARNICA OIL,Dr. Madaus,ARNICA OIL,arnica montana+asoc.,Antiinflam.tópico,aceite p/masajes x 100ml (VL),14995.0,2025-12-16,2026-01-17T08:50:23,,,,,,,,{}
Dr. Madaus,ARNICA ROLLON,Dr. Madaus,ARNICA ROLLON,arnica montana,Antiinflam.tópico,gel x 90 g (VL),17500.0,2025-12-16,2026-01-17T08:50:34,,,,,,,,{}
Cetus,ARNOL 720-T,Cetus,ARNOL 720-T,pancreatina+asoc.,Digestivo,comp.rec.x 30,25041.4,2025-12-31,2026-01-17T08:50:43,Producto Reconocido,12215.32,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 12215.32}}"
Cetus,ARNOL 720-T,Cetus,ARNOL 720-T,pancreatina+asoc.,Digestivo,comp.rec.x 60,49323.58,2025-12-31,2026-01-17T08:50:43,Producto Reconocido,24060.28,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 24060.28}}"
Megalabs Argentina,AROLTEX,Megalabs Argentina,AROLTEX,pramipexol,Antiparkinsoniano,0.25 mg comp. x 30,10298.77,2026-01-06,2026-01-17T08:50:54,,,,,,,,{}
Megalabs Argentina,AROLTEX,Megalabs Argentina,AROLTEX,pramipexol,Antiparkinsoniano,0.25 mg comp. x 60,19446.72,2026-01-06,2026-01-17T08:50:54,,,,,,,,{}
Megalabs Argentina,AROLTEX,Megalabs Argentina,AROLTEX,pramipexol,Antiparkinsoniano,1 mg comp. x 30,39017.53,2026-01-06,2026-01-17T08:50:54,,,,,,,,{}
Megalabs Argentina,AROLTEX,Megalabs Argentina,AROLTEX,pramipexol,Antiparkinsoniano,1 mg comp. x 60,79207.18,2026-01-06,2026-01-17T08:50:54,,,,,,,,{}
Pfizer,AROMASIN,Pfizer,AROMASIN,exemestano,Antineoplásico,25 mg comp.rec.x 30,157176.93,2025-12-23,2026-01-17T08:51:04,,,,,,,Importado,{}
GlaxoSmithKline Biopharma,AROPAX,GlaxoSmithKline Biopharma,AROPAX,paroxetina,Antidepresivo,20 mg comp.rec.x 30,76821.68,2025-12-29,2026-01-17T08:51:14,Producto Reconocido,27853.38,,Cobertura Monto Fijo,51727.9,25093.78,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 27853.38}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 25093.78, ""AF"": 51727.9}}"
Natufarma,ARRIBA,Natufarma,ARRIBA,guaraná+asoc.,Suplemento dietario,comp.x 30 (VL),11295.0,2025-11-01,2026-01-17T08:51:23,,,,,,,,{}
Microsules Arg.,ARRIVE 5,Microsules Arg.,ARRIVE 5,ambrisentan,Antihipertensivo,5 mg comp.rec.x 30,9727314.78,2026-01-01,2026-01-17T08:51:34,,,,,,,,{}
Bausch & Lomb Arg.,ARTELAC,Bausch & Lomb Arg.,ARTELAC,hidroxipropilmetilcelulosa,Lubricante ocular,fco.gotero x 10 ml,28889.53,2026-01-02,2026-01-17T08:51:57,Producto Reconocido,,,Cobertura Monto Fijo,21049.45,7840.08,Importado,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 7840.08, ""AF"": 21049.45}}"
Bausch & Lomb Arg.,ARTELAC COMPLETE MULTIDOSIS,Bausch & Lomb Arg.,ARTELAC COMPLETE MULTIDOSIS,hialuronato sódico,Lubricante ocular,colirio x 10 ml (VL),14461.67,2026-01-02,2026-01-17T08:52:10,,,,,,,Importado,{}
Bausch & Lomb Arg.,ARTELAC COMPLETE SPRAY,Bausch & Lomb Arg.,ARTELAC COMPLETE SPRAY,hialuronato sódico,Lubricante ocular,spray x 10 ml (VL),11309.47,2025-02-03,2026-01-17T08:52:18,,,,,,,Importado,{}
Bausch & Lomb Arg.,ARTELAC LIPIDS,Bausch & Lomb Arg.,ARTELAC LIPIDS,carbomer,Lubricante ocular,fco.x 10 ml,25521.31,2025-04-30,2026-01-17T08:52:29,Producto Reconocido,,,,,,Importado,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Bausch & Lomb Arg.,ARTELAC REBALANCE,Bausch & Lomb Arg.,ARTELAC REBALANCE,hialuronato sódico,Lubricante ocular,colirio x 10 ml (VL),14500.31,2026-01-02,2026-01-17T08:52:38,,,,,,,Importado,{}
Bausch & Lomb Arg.,ARTELAC SPLASH MULTIDOSIS,Bausch & Lomb Arg.,ARTELAC SPLASH MULTIDOSIS,hialuronato sódico,Lubricante ocular,colirio x 10 ml (VL),14430.73,2026-01-02,2026-01-17T08:52:49,,,,,,,Importado,{}
Laboratorios Bernabó,ARTERIOSAN,Laboratorios Bernabó,ARTERIOSAN,amlodipina,Antianginoso Antihipertensivo,10 mg comp.x 30,28797.42,2025-11-26,2026-01-17T08:52:59,Producto Reconocido,10423.48,,Cobertura Monto Fijo,14350.36,14447.06,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 10423.48}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 14447.06, ""AF"": 14350.36}}"
Laboratorios Bernabó,ARTERIOSAN,Laboratorios Bernabó,ARTERIOSAN,amlodipina,Antianginoso Antihipertensivo,5 mg comp.x 30,15347.55,2025-11-26,2026-01-17T08:53:00,Producto Reconocido,5704.56,,Cobertura Monto Fijo,7222.8,8124.75,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 5704.56}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 8124.75, ""AF"": 7222.8}}"
Laboratorios Bernabó,ARTERIOSAN COMPUESTO,Laboratorios Bernabó,ARTERIOSAN COMPUESTO,"amlodipina+losartán,potásico",Antihipertensivo,5/100 mg comp.x 30,31632.43,2025-12-22,2026-01-17T08:53:09,Producto Reconocido,15458.59,,Cobertura Monto Fijo,14574.94,17057.49,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 15458.59}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 17057.49, ""AF"": 14574.94}}"
Laboratorios Bernabó,ARTERIOSAN COMPUESTO,Laboratorios Bernabó,ARTERIOSAN COMPUESTO,"amlodipina+losartán,potásico",Antihipertensivo,5/50 mg comp.x 30,28444.73,2025-12-22,2026-01-17T08:53:09,Producto Reconocido,14222.36,,Cobertura Monto Fijo,12954.58,15490.15,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 14222.36}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 15490.15, ""AF"": 12954.58}}"
Teva Argentina,ARTFLEX,Teva Argentina,ARTFLEX,hialuronato sódico,Antiartrósico,25 mg jga.prell.x1+ag.x2,85236.68,2024-11-12,2026-01-17T08:53:19,Producto Reconocido,42618.34,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 42618.34}}"
Teva Argentina,ARTOMEY,Teva Argentina,ARTOMEY,rosuvastatina,Hipolipemiante,10 mg comp.x 30,26112.93,2026-01-16,2026-01-17T08:53:28,Producto Reconocido,10160.68,,Cobertura Monto Fijo,14851.44,11261.49,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 10160.68}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 11261.49, ""AF"": 14851.44}}"
Teva Argentina,ARTOMEY,Teva Argentina,ARTOMEY,rosuvastatina,Hipolipemiante,10 mg comp.x 60,51543.33,2026-01-16,2026-01-17T08:53:28,Producto Reconocido,20055.77,,Cobertura Monto Fijo,28556.5,22986.83,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 20055.77}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 22986.83, ""AF"": 28556.5}}"
Teva Argentina,ARTOMEY,Teva Argentina,ARTOMEY,rosuvastatina,Hipolipemiante,20 mg comp.x 30,47368.38,2026-01-16,2026-01-17T08:53:28,Producto Reconocido,18431.28,,Cobertura Monto Fijo,27641.94,19726.44,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 18431.28}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 19726.44, ""AF"": 27641.94}}"
Teva Argentina,ARTOMEY,Teva Argentina,ARTOMEY,rosuvastatina,Hipolipemiante,40 mg comp.x 30,74516.91,2026-01-16,2026-01-17T08:53:29,Producto Reconocido,28994.91,,Cobertura Monto Fijo,40182.77,34334.14,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 28994.91}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 34334.14, ""AF"": 40182.77}}"
Teva Argentina,ARTOMEY,Teva Argentina,ARTOMEY,rosuvastatina,Hipolipemiante,5 mg comp.x 30,17131.82,2026-01-16,2026-01-17T08:53:29,Producto Reconocido,6666.08,,Cobertura Monto Fijo,9479.86,7651.96,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 6666.08}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 7651.96, ""AF"": 9479.86}}"
Teva Argentina,ARTOMEY DUO 10/10,Teva Argentina,ARTOMEY DUO 10/10,rosuvastatina+ezetimibe,Hipolipemiante,comp.x 60 (30+30),40868.62,2026-01-16,2026-01-17T08:53:39,Producto Reconocido,16506.13,,Cobertura Monto Fijo,20934.19,19934.43,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 16506.13}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 19934.43, ""AF"": 20934.19}}"
Teva Argentina,ARTOMEY DUO 20/10,Teva Argentina,ARTOMEY DUO 20/10,rosuvastatina+ezetimibe,Hipolipemiante,comp.x 60 (30+30),67921.87,2026-01-16,2026-01-17T08:53:48,Producto Reconocido,28526.03,,Cobertura Monto Fijo,35671.54,32250.33,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 28526.03}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 32250.33, ""AF"": 35671.54}}"
Teva Argentina,ARTOMEY DUO 5/10,Teva Argentina,ARTOMEY DUO 5/10,rosuvastatina+ezetimibe,Hipolipemiante,comp.x 60 (30+30),35492.71,2026-01-16,2026-01-17T08:53:58,Producto Reconocido,15200.58,,Cobertura Monto Fijo,16809.33,18683.38,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 15200.58}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 18683.38, ""AF"": 16809.33}}"
Teva Argentina,ARTOMEY PLUS 10/10,Teva Argentina,ARTOMEY PLUS 10/10,rosuvastatina+ezetimibe,Hipolipemiante,comp.x 30,33537.51,2026-01-16,2026-01-17T08:54:08,,14855.56,,Cobertura Monto Fijo,17438.81,16098.7,,"{""PAMI"": {""AF"": 14855.56}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 16098.7, ""AF"": 17438.81}}"
Teva Argentina,ARTOMEY PLUS 20/10,Teva Argentina,ARTOMEY PLUS 20/10,rosuvastatina+ezetimibe,Hipolipemiante,comp.x 30,60905.29,2026-01-16,2026-01-17T08:54:18,,25370.9,,Cobertura Monto Fijo,32864.96,28040.33,,"{""PAMI"": {""AF"": 25370.9}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 28040.33, ""AF"": 32864.96}}"
Teva Argentina,ARTOMEY PLUS 5/10,Teva Argentina,ARTOMEY PLUS 5/10,rosuvastatina+ezetimibe,Hipolipemiante,comp.x 30,32787.48,2026-01-16,2026-01-17T08:54:28,,13680.46,,Cobertura Monto Fijo,16874.64,15912.84,,"{""PAMI"": {""AF"": 13680.46}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 15912.84, ""AF"": 16874.64}}"
Trb-Pharma,ARTRAIT,Trb-Pharma,ARTRAIT,metotrexato,Antirreumático,10 mg comp.ran.x 10,17033.0,2025-12-01,2026-01-17T08:54:39,Producto Reconocido,6809.56,,Cobertura Monto Fijo,9067.76,7965.24,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 6809.56}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 7965.24, ""AF"": 9067.76}}"
Trb-Pharma,ARTRAIT,Trb-Pharma,ARTRAIT,metotrexato,Antirreumático,15 mg comp.ran.x 4,16972.0,2025-12-01,2026-01-17T08:54:39,,6600.01,,Cobertura Monto Fijo,9149.09,7822.91,,"{""PAMI"": {""AF"": 6600.01}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 7822.91, ""AF"": 9149.09}}"
Trb-Pharma,ARTRAIT,Trb-Pharma,ARTRAIT,metotrexato,Antirreumático,15 mg comp.ran.x 8,27928.01,2025-12-01,2026-01-17T08:54:39,,10450.27,,Cobertura Monto Fijo,15005.3,12922.71,,"{""PAMI"": {""AF"": 10450.27}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 12922.71, ""AF"": 15005.3}}"
Trb-Pharma,ARTRAIT,Trb-Pharma,ARTRAIT,metotrexato,Antirreumático,2.5 mg comp.x 20,9073.99,2025-12-01,2026-01-17T08:54:39,Producto Reconocido,3562.22,,Cobertura Monto Fijo,4950.88,4123.11,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 3562.22}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4123.11, ""AF"": 4950.88}}"
Trb-Pharma,ARTRAIT,Trb-Pharma,ARTRAIT,metotrexato,Antirreumático,25 mg f.a.x 4,57531.0,2025-12-01,2026-01-17T08:54:39,,15194.26,,,,,,"{""PAMI"": {""AF"": 15194.26}}"
Trb-Pharma,ARTRAIT,Trb-Pharma,ARTRAIT,metotrexato,Antirreumático,7.5 mg comp.ran.x 10,15683.0,2025-12-01,2026-01-17T08:54:39,Producto Reconocido,6356.04,,Cobertura Monto Fijo,8399.99,7283.01,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 6356.04}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 7283.01, ""AF"": 8399.99}}"
Trb-Pharma,ARTRAIT SC,Trb-Pharma,ARTRAIT SC,metotrexato,Antirreumático,15 mg f.a.x 4,43130.0,2025-12-01,2026-01-17T08:54:48,,11611.58,,,,,,"{""PAMI"": {""AF"": 11611.58}}"
Trb-Pharma,ARTRAIT SC,Trb-Pharma,ARTRAIT SC,metotrexato,Antirreumático,20 mg f.a.x 4,44684.99,2025-12-01,2026-01-17T08:54:48,,12540.45,,Cobertura Monto Fijo,23295.09,21389.9,,"{""PAMI"": {""AF"": 12540.45}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 21389.9, ""AF"": 23295.09}}"
Ariston,ARTREX RETARD,Ariston,ARTREX RETARD,allopurinol+colchicina,Antigotoso,cáps.x 20,17459.51,2025-11-01,2026-01-17T08:54:59,Producto Reconocido,5983.95,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 5983.95}}"
Ariston,ARTREX RETARD,Ariston,ARTREX RETARD,allopurinol+colchicina,Antigotoso,cáps.x 40,21086.15,2025-11-01,2026-01-17T08:54:59,Producto Reconocido,8434.46,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 8434.46}}"
Elea,ARTRICARE,Elea,ARTRICARE,diacereína,Antiartrósico,50 mg cáps.x 30,33324.9,2025-05-17,2026-01-17T08:55:08,Producto Reconocido,16585.45,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 16585.45}}"
PGN,ARTRIMAX,PGN,ARTRIMAX,glucosamina+asoc.,Suplemento dietario,cáps.x 30 (VL),17437.85,2025-09-15,2026-01-17T08:55:18,,,,,,,,{}
Trb-Pharma,ARTRODAR,Trb-Pharma,ARTRODAR,diacereína,Antiartrósico,50 mg cáps.x 30,33483.0,2025-12-01,2026-01-17T08:55:28,Producto Reconocido,15857.95,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 15857.95}}"
Trb-Pharma,ARTRODAR,Trb-Pharma,ARTRODAR,diacereína,Antiartrósico,50 mg cáps.x 50,43989.0,2025-12-01,2026-01-17T08:55:28,Producto Reconocido,20535.96,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 20535.96}}"
Trb-Pharma,ARTROSIL,Trb-Pharma,ARTROSIL,producto cosmético,Dermatocosméticos,roll-on x 90 g (VL),13000.0,2025-12-01,2026-01-17T08:55:39,,,,,,,El precio publicado no incluye gravámenes u otros,{}
Trb-Pharma,ARTROSIL CBD,Trb-Pharma,ARTROSIL CBD,producto cosmético,Dermatocosméticos,roll-on x 90 g (VL),14000.0,2025-12-01,2026-01-17T08:55:49,,,,,,,El precio publicado no incluye gravámenes u otros,{}
Formulab,ARTROSTOP ARNICA,Formulab,ARTROSTOP ARNICA,arnica montana,Antiinflam.tópico,fco. roll-on x 40 gr (VL),15500.0,2026-01-09,2026-01-17T08:55:58,,,,,,,,{}
Formulab,ARTROSTOP CALAMBRES,Formulab,ARTROSTOP CALAMBRES,magnesio+asoc.,Suplemento dietario,pouch x 1 x 5 g (VL),1700.0,2025-10-31,2026-01-17T08:56:08,,,,,,,,{}
Formulab,ARTROSTOP CALAMBRES,Formulab,ARTROSTOP CALAMBRES,magnesio+asoc.,Suplemento dietario,pouch x 4 x 5 g (VL),6800.0,2025-10-31,2026-01-17T08:56:08,,,,,,,,{}
Formulab,ARTROSTOP CALAMBRES,Formulab,ARTROSTOP CALAMBRES,magnesio+asoc.,Suplemento dietario,sob.x 25 x 5 g (VL),42500.0,2025-10-31,2026-01-17T08:56:08,,,,,,,,{}
Formulab,ARTROSTOP CALAMBRES SIN AZUCAR,Formulab,ARTROSTOP CALAMBRES SIN AZUCAR,magnesio+asoc.,Suplemento dietario,pouch x 2 g (VL),1700.0,2025-10-31,2026-01-17T08:56:18,,,,,,,,{}
Formulab,ARTROSTOP CALAMBRES SIN AZUCAR,Formulab,ARTROSTOP CALAMBRES SIN AZUCAR,magnesio+asoc.,Suplemento dietario,pouch x 25 x 4 g (VL),42500.0,2025-10-31,2026-01-17T08:56:18,,,,,,,,{}
Formulab,ARTROSTOP CALAMBRES SIN AZUCAR,Formulab,ARTROSTOP CALAMBRES SIN AZUCAR,magnesio+asoc.,Suplemento dietario,pouch x 4 x 2 g (VL),6800.0,2025-10-31,2026-01-17T08:56:18,,,,,,,,{}
Formulab,ARTROSTOP CODOS RODILLAS Y TALONES,Formulab,ARTROSTOP CODOS RODILLAS Y TALONES,urea,Dermatocosméticos,pomo x 50 g (VL),15500.0,2026-01-09,2026-01-17T08:56:29,,,,,,,,{}
Formulab,ARTROSTOP COLAGENO,Formulab,ARTROSTOP COLAGENO,colágeno+asoc.,Suplemento dietario,pouch x 1 x 6 g (VL),1700.0,2025-10-31,2026-01-17T08:56:39,,,,,,,,{}
Formulab,ARTROSTOP COLAGENO,Formulab,ARTROSTOP COLAGENO,colágeno+asoc.,Suplemento dietario,pouch x 4 x 6 g (VL),6800.0,2025-10-31,2026-01-17T08:56:39,,,,,,,,{}
Formulab,ARTROSTOP COLAGENO,Formulab,ARTROSTOP COLAGENO,colágeno+asoc.,Suplemento dietario,sob.x 25 x 6 g (VL),42500.0,2025-10-31,2026-01-17T08:56:39,,,,,,,,{}
Formulab,ARTROSTOP DEFENSE SIN AZÚCAR,Formulab,ARTROSTOP DEFENSE SIN AZÚCAR,vit.a+vit.d+asoc.,Suplemento dietario,pouch x 1 x 3 g (VL),1700.0,2025-10-31,2026-01-17T08:56:48,,,,,,,,{}
Formulab,ARTROSTOP DEFENSE SIN AZÚCAR,Formulab,ARTROSTOP DEFENSE SIN AZÚCAR,vit.a+vit.d+asoc.,Suplemento dietario,pouch x 10 x 3 g (VL),17000.0,2025-10-31,2026-01-17T08:56:48,,,,,,,,{}
Formulab,ARTROSTOP ENERGY,Formulab,ARTROSTOP ENERGY,cafeína+asoc.,Suplemento dietario,pouch x 1 x 5.2 g (VL),1700.0,2025-10-31,2026-01-17T08:56:59,,,,,,,,{}
Formulab,ARTROSTOP ENERGY,Formulab,ARTROSTOP ENERGY,cafeína+asoc.,Suplemento dietario,pouch x 4 x 5.2 g (VL),6800.0,2025-10-31,2026-01-17T08:56:59,,,,,,,,{}
Formulab,ARTROSTOP ENERGY,Formulab,ARTROSTOP ENERGY,cafeína+asoc.,Suplemento dietario,sob.x 25 x 5.2 g (VL),42500.0,2025-10-31,2026-01-17T08:56:59,,,,,,,,{}
Excelentia,ARTROSTOP FORTE CALIENTE,Excelentia,ARTROSTOP FORTE CALIENTE,diclofenac potásico+paracetamol,Analgésico Antiinflam.,pouch x 1 x 3.5 g (VL),1700.0,2025-10-31,2026-01-17T08:57:08,,,,,,,,{}
Excelentia,ARTROSTOP FORTE CALIENTE,Excelentia,ARTROSTOP FORTE CALIENTE,diclofenac potásico+paracetamol,Analgésico Antiinflam.,pouch x 24 x 3.5 g (VL),40800.0,2025-10-31,2026-01-17T08:57:08,,,,,,,,{}
Excelentia,ARTROSTOP FORTE CALIENTE,Excelentia,ARTROSTOP FORTE CALIENTE,diclofenac potásico+paracetamol,Analgésico Antiinflam.,pouch x 6 x 3.5 g (VL),10200.0,2025-10-31,2026-01-17T08:57:08,,,,,,,,{}
Excelentia,ARTROSTOP GEL NUEVO,Excelentia,ARTROSTOP GEL NUEVO,diclofenac dietilamina,Analgésico Antiinflam.,gel x 20 g (VL),10500.0,2026-01-09,2026-01-17T08:57:18,,,,,,,,{}
Excelentia,ARTROSTOP GEL NUEVO,Excelentia,ARTROSTOP GEL NUEVO,diclofenac dietilamina,Analgésico Antiinflam.,gel x 40 g (VL),16500.0,2026-01-09,2026-01-17T08:57:18,,,,,,,,{}
Excelentia,ARTROSTOP MANOS,Excelentia,ARTROSTOP MANOS,diclofenac sódico,Analgésico Antiinflam.,gel x 50 g (VL),15500.0,2026-01-09,2026-01-17T08:57:29,,,,,,,,{}
Excelentia,ARTROSTOP T CALIENTE,Excelentia,ARTROSTOP T CALIENTE,diclofenac potásico,Analgésico Antiinflam.,sob.x 1 x 5 g (VL),1500.0,2025-10-31,2026-01-17T08:57:39,,,,,,,,{}
Excelentia,ARTROSTOP T CALIENTE,Excelentia,ARTROSTOP T CALIENTE,diclofenac potásico,Analgésico Antiinflam.,sob.x 24 x 5 g (VL),36000.0,2025-10-31,2026-01-17T08:57:39,,,,,,,,{}
Excelentia,ARTROSTOP T CALIENTE,Excelentia,ARTROSTOP T CALIENTE,diclofenac potásico,Analgésico Antiinflam.,sob.x 6 x 5 g (VL),9000.0,2025-10-31,2026-01-17T08:57:39,,,,,,,,{}
Cassará,ARVAC,Cassará,ARVAC,antígeno covid-19,Vacuna contra COVID-19,fco. a. x 0.5 ml,42140.0,2025-12-15,2026-01-17T08:57:48,,,,,,,,{}
Elea,ARVO,Elea,ARVO,travoprost,Antiglaucomatoso,sol.oft.x 2.5 ml,30166.54,2025-12-17,2026-01-17T08:57:59,Producto Reconocido,8863.27,,Cobertura Monto Fijo,16095.29,14071.25,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 8863.27}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 14071.25, ""AF"": 16095.29}}"
Lazar,ARZIMOL,Lazar,ARZIMOL,"fusídico,ác.",Antibiótico tópico,2% cr.x 15 g,11619.92,2026-01-16,2026-01-17T08:58:08,Producto Reconocido,4113.61,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 4113.61}}"
Lazar,ARZIMOL B,Lazar,ARZIMOL B,"fusídico,ác.+betametasona",Antibiótico Corticosteroide,cr.x 15 g,15944.85,2026-01-16,2026-01-17T08:58:18,Producto Reconocido,9566.91,6377.94,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 6377.94, ""AF"": 9566.91}}"
Lafedar,ARZOMICIN,Lafedar,ARZOMICIN,azitromicina,Antibiótico,500 mg comp.rec.x 3,15547.71,2025-12-16,2026-01-17T08:58:28,,,,,,,,{}
Lafedar,ARZOMICIN,Lafedar,ARZOMICIN,azitromicina,Antibiótico,pvo. para susp.x 15 ml,13542.82,2025-12-16,2026-01-17T08:58:28,,,,,,,,{}
Lafedar,ARZOMICIN,Lafedar,ARZOMICIN,azitromicina,Antibiótico,pvo. para susp.x 30 ml,21063.41,2025-12-16,2026-01-17T08:58:28,,,,,,,,{}
Laboratorio ENA,ARÁNDANOS NATULIV,Laboratorio ENA,ARÁNDANOS NATULIV,"arándano,ext.",Suplemento dietario,cáps.x 60 (VL),15000.0,2025-08-01,2026-01-17T08:58:38,,,,,,,,{}
Laboratorio Merlino,ASEPLUS ALCOHOL EN GEL,Laboratorio Merlino,ASEPLUS ALCOHOL EN GEL,alcohol etílico,Antibacteriano,fco. c/bomba x 250 ml (VL),5690.0,2025-11-07,2026-01-17T08:58:48,,,,,,,,{}
Laboratorio Merlino,ASEPLUS ALCOHOL EN GEL,Laboratorio Merlino,ASEPLUS ALCOHOL EN GEL,alcohol etílico,Antibacteriano,fco. c/bomba x 500 ml (VL),7590.0,2025-11-07,2026-01-17T08:58:48,,,,,,,,{}
Laboratorio Merlino,ASEPLUS ALCOHOL EN GEL,Laboratorio Merlino,ASEPLUS ALCOHOL EN GEL,alcohol etílico,Antibacteriano,fco. x 135 ml (VL),4190.0,2025-07-28,2026-01-17T08:58:48,,,,,,,,{}
Laboratorio Merlino,ASEPLUS ALCOHOL EN GEL,Laboratorio Merlino,ASEPLUS ALCOHOL EN GEL,alcohol etílico,Antibacteriano,pomo x 55 ml (VL),1500.0,2023-12-13,2026-01-17T08:58:48,,,,,,,,{}
Laboratorio Merlino,ASEPLUS INCOLORO,Laboratorio Merlino,ASEPLUS INCOLORO,clorhexidina,Antibacteriano,spray x 60 ml (VL),9690.0,2025-11-07,2026-01-17T08:58:58,,,,,,,,{}
Laboratorio Merlino,ASEPLUS IODOPOVIDONA,Laboratorio Merlino,ASEPLUS IODOPOVIDONA,iodopovidona,Antiséptico Bactericida,sol.x 60 ml (VL),9490.0,2026-01-07,2026-01-17T08:59:08,,,,,,,,{}
Laboratorio Merlino,ASEPLUS JABON ANTIBACTERIAL,Laboratorio Merlino,ASEPLUS JABON ANTIBACTERIAL,clorhexidina+asoc.,Antibacteriano,fco. c/bomba x 250 ml (VL),6890.0,2025-11-07,2026-01-17T08:59:18,,,,,,,,{}
