PCID,Country,Company,Local Product Name,Generic Name,Effective Start Date,Public With VAT Price,Reimbursement Category,Reimbursement Amount,Co-Pay Amount,Local Pack Description
OOS,ARGENTINA,B-Life,APROTEN OBLEAS,carbohydrates+assoc.,,,,,,vanilla box x 175 g
OOS,ARGENTINA,B-Life,APROTEN PAN BIZCOCHADO,carbohydrates+assoc.,,,,,,env.x 280 g
OOS,ARGENTINA,B-Life,APROTEN PENNE,carbohydrates+assoc.,,,,,,env.x 500 g
OOS,ARGENTINA,B-Life,APROTEN RIGATINI,carbohydrates+assoc.,,,,,,env.x 500 g
OOS,ARGENTINA,B-Life,APROTEN SPAGUETTI,carbohydrates+assoc.,,,,,,env.x 500 g
OOS,ARGENTINA,B-Life,APROTEN TAGLIATELLE,carbohydrates+assoc.,,,,,,box x 250 g
OOS,ARGENTINA,B-Life,BIZCOCHO FRUTA,carbohydrates+assoc.,,,,,,x 200 g
OOS,ARGENTINA,B-Life,BURGUER MIX,carbohydrates+assoc.,,,,,,box x 4 x 62 g
OOS,ARGENTINA,B-Life,CETOIL TCM,average cad. triglycerides,,,,,,500 ml bottle
OOS,ARGENTINA,B-Life,CETOLATE,average cad. triglycerides+assoc.,,,,,,chocolate bars x 100 g
OOS,ARGENTINA,B-Life,CETOMIX CHOCOLATE,proteins+vitamins+minerals,,,,,,500 ml bag
OOS,ARGENTINA,B-Life,CETOMIX VAINILLA,proteins+vitamins+minerals,,,,,,500 ml bag
OOS,ARGENTINA,B-Life,CETOMIX,proteins+vitamins+minerals,,,,,,500 ml bag
OOS,ARGENTINA,B-Life,CHOCOTINO,carbohydrates+assoc.,,,,,,sachet x 100 g (VL)
OOS,ARGENTINA,B-Life,ESSENTIAL CARE JR,amino acids+assoc.,,,,,,package x 400 g
OOS,ARGENTINA,B-Life,FONT UP,green tea,,,,,,sachets x 49 g x 14
OOS,ARGENTINA,B-Life,FREECHEES,carbohydrates+assoc.,,,,,,sachet x 200 g
OOS,ARGENTINA,B-Life,FREEGUR FRUTILLA,carbohydrates+assoc.,,,,,,sachet x 180 g
OOS,ARGENTINA,B-Life,FREEGUR VAINILLA,carbohydrates+assoc.,,,,,,sachet x 180 g
OOS,ARGENTINA,B-Life,FREEMILK NATURAL,carbohydrates+assoc.,,,,,,box x 600 gr
OOS,ARGENTINA,B-Life,FREENITO CHOCOLATE,carbohydrates+assoc.,,,,,,sachet x 175 g
OOS,ARGENTINA,B-Life,FREENITO VAINILLA,carbohydrates+assoc.,,,,,,sachet x 175 g
OOS,ARGENTINA,B-Life,FRUIT BAR,carbohydrates+assoc.,,,,,,sachet x 125 g (VL)
OOS,ARGENTINA,B-Life,GAC A FORMULA,proteins+vitamins+minerals,,,,,,can x 400 g
OOS,ARGENTINA,B-Life,GAC B FORMULA,proteins+vitamins+minerals,,,,,,500g can
OOS,ARGENTINA,B-Life,GALLETITAS NUPROBA,carbohydrates+assoc.,,,,,,env.x 150 g
OOS,ARGENTINA,B-Life,GLUTAPAK R,glutamine+assoc.,,,,,,sachet x 15 g
OOS,ARGENTINA,B-Life,GLYTACTIN COMPLETE BAR 15 FRUTI FRENZY,proteins+vitamins+minerals,,,,,,bars x 7 x 54 g each
OOS,ARGENTINA,B-Life,GLYTACTIN COMPLETE BAR 15 PEANUT BUTTER,proteins+vitamins+minerals,,,,,,bars x 7 x 81 g each
OOS,ARGENTINA,B-Life,GLYTACTIN RTD 10 CHOCOLATE,proteins+vitamins+minerals,,,,,,brick x 30 units x 250 ml
OOS,ARGENTINA,B-Life,GLYTACTIN RTD 10 ORIGINAL,proteins+vitamins+minerals,,,,,,brick x 30 units x 250 ml
OOS,ARGENTINA,B-Life,GLYTACTIN RTD 15 CHOCOLATE,proteins+vitamins+minerals,,,,,,brick x 30 units x 250 ml
OOS,ARGENTINA,B-Life,GLYTACTIN RTD 15 ORIGINAL,proteins+vitamins+minerals,,,,,,brick x 30 units x 250 ml
OOS,ARGENTINA,B-Life,HARINA ZEROPRO,carbohydrates+assoc.,,,,,,brownie package x 300 g
OOS,ARGENTINA,B-Life,HARINA ZEROPRO,carbohydrates+assoc.,,,,,,muff. and tort. env.x 300g
OOS,ARGENTINA,B-Life,HARINA ZEROPRO,carbohydrates+assoc.,,,,,,package x 1 kg
OOS,ARGENTINA,B-Life,HCYS FORMULA,proteins+vitamins+minerals,,,,,,500g can
OOS,ARGENTINA,B-Life,KANSO DELI MCT CACAO BISCUITS,proteins+assoc.,,,,,,env.x 100 g
OOS,ARGENTINA,B-Life,KANSO MCT FIBER,proteins+assoc.,,,,,,30 units x 13.3 g
OOS,ARGENTINA,B-Life,KETOVIE 3:1,proteins+assoc.,,,,,,30 units x 250 ml each
OOS,ARGENTINA,B-Life,KETOVIE 4:1 CHOCOLATE,proteins+assoc.,,,,,,30 units x 250 ml each
OOS,ARGENTINA,B-Life,KETOVIE 4:1 PLANT BASED,proteins+assoc.,,,,,,30 units x 250 ml each
OOS,ARGENTINA,B-Life,KETOVIE 4:1 SIN SABOR,proteins+assoc.,,,,,,30 units x 250 ml each
OOS,ARGENTINA,B-Life,KETOVIE 4:1 VAINILLA,proteins+assoc.,,,,,,30 units x 250 ml each
OOS,ARGENTINA,B-Life,KETOVIE PEPTIDE,carbohydrates+assoc.,,,,,,30 units x 250 ml each
OOS,ARGENTINA,B-Life,LEU A FORMULA,carbohydrates+assoc.,,,,,,500g can
OOS,ARGENTINA,B-Life,LEU B FORMULA,proteins+vitamins+minerals,,,,,,500g can
OOS,ARGENTINA,B-Life,MEVALIA DITALI,carbohydrates+assoc.,,,,,,box x 500 g (VL)
OOS,ARGENTINA,B-Life,MEVALIA FUSILLI,carbohydrates+assoc.,,,,,,box x 500 g (VL)
OOS,ARGENTINA,B-Life,MEVALIA GMP POWER,carbohydrates+assoc.,,,,,,vanilla can x 468 g (VL)
OOS,ARGENTINA,B-Life,MEVALIA PENNE,carbohydrates+assoc.,,,,,,box x 500 g (VL)
OOS,ARGENTINA,B-Life,MEVALIA RICE,carbohydrates+assoc.,,,,,,box x 400 g
OOS,ARGENTINA,B-Life,MEVALIA SPAGHETTI,carbohydrates+assoc.,,,,,,box x 500 g (VL)
OOS,ARGENTINA,B-Life,MI BURGER,carbohydrates+assoc.,,,,,,env.x 500 g
OOS,ARGENTINA,B-Life,MILEA INFANT,amino acids+carbohydrates+assoc.,,,,,,powder x 400 g
OOS,ARGENTINA,B-Life,MSUD A FORMULA,amino acids+carbohydrates+assoc.,,,,,,env.x 400 g
OOS,ARGENTINA,B-Life,MSUD B FORMULA,proteins+vitamins+minerals,,,,,,env.x 500 g
OOS,ARGENTINA,B-Life,OAC B FORMULA,proteins+vitamins+minerals,,,,,,500g can
OOS,ARGENTINA,B-Life,OAC MED A FORMULA,amino acids+assoc.,,,,,,can x 400 g
OOS,ARGENTINA,B-Life,PKU MED A FORMULA,amino acids+assoc.,,,,,,500g can
OOS,ARGENTINA,B-Life,PKU MED B FORMULA,amino acids+assoc.,,,,,,500g can
OOS,ARGENTINA,B-Life,PROMIN LP ALL PURPOSE BAKING MIX,carbohydrates+assoc.,,,,,,box x 1 kg
OOS,ARGENTINA,B-Life,PROMIN LP CHOCOLATE CEREAL,carbohydrates+assoc.,,,,,,box x 340 g
OOS,ARGENTINA,B-Life,PROMIN LP SCRAMBLED EGG AND OMELETTE MIX,carbohydrates+assoc.,,,,,,box x 500 g
OOS,ARGENTINA,B-Life,SALCHICHEF,carbohydrates+assoc.,,,,,,env.x 150 g
OOS,ARGENTINA,B-Life,SALT STICKS,carbohydrates+assoc.,,,,,,env.x 70 g
OOS,ARGENTINA,B-Life,SCHOXXI,carbohydrates+assoc.,,,,,,pack x 100 g
OOS,ARGENTINA,B-Life,SILNEA,medical product,,,,,,can x 700 g
OOS,ARGENTINA,B-Life,SUSTITUTO DE HUEVO NUPROBA,carbohydrates+assoc.,,,,,,envelope x 200 g
OOS,ARGENTINA,B-Life,SUSTITUTO DE QUESO NUPROBA,carbohydrates+assoc.,,,,,,envelope x 200 g
OOS,ARGENTINA,B-Life,TYROMED A FORMULA,proteins+vitamins+minerals,,,,,,500g can
OOS,ARGENTINA,B-Life,TYROMED B FORMULA,proteins+vitamins+minerals,,,,,,500g can
OOS,ARGENTINA,B-Life,URC MED A FORMULA,amino acids+assoc.,,,,,,can x 400 g
OOS,ARGENTINA,B-Life,URC MED B FORMULA,carbohydrates+assoc.,,,,,,500g can
OOS,ARGENTINA,B-Life,XPHE ENERGY J FRUTILLA,amino acids+assoc.,,,,,,sachets x 20 x 33 g each
OOS,ARGENTINA,B-Life,XPHE ENERGY J LIMON,amino acids+assoc.,,,,,,sachets x 20 x 33 g each
OOS,ARGENTINA,B-Life,XPHE ENERGY J NEUTRO,amino acids+assoc.,,,,,,sachets x 20 x 33 g each
OOS,ARGENTINA,B-Life,XPHE ENERGY K FRUTILLA,amino acids+assoc.,,,,,,sachets x 20 x 16.5 g each
OOS,ARGENTINA,B-Life,XPHE ENERGY K LIMON,amino acids+assoc.,,,,,,sachets x 20 x 16.5 g each
OOS,ARGENTINA,B-Life,XPHE ENERGY K NEUTRO,amino acids+assoc.,,,,,,sachets x 20 x 16.5 g each
OOS,ARGENTINA,B-Life,XPHE INFANT MIX LCP,amino acids+assoc.,,,,,,500g can
OOS,ARGENTINA,B-Life,XPHE JUMP ORANGE,amino acids+assoc.,,,,,,brick x 30 x 125 ml
OOS,ARGENTINA,B-Life,XPHE MINIS,carbohydrates+assoc.,,,,,,comp. x 24 sachets x 30 (VL)
OOS,ARGENTINA,B-Life,ZERO MET MINIS,carbohydrates+assoc.,,,,,,envelopes x 35 comp. x 12 (VL)
OOS,ARGENTINA,B-Life,ZERO TP MINIS,carbohydrates+assoc.,,,,,,envelopes x 35 comp. x 12 (VL)
OOS,ARGENTINA,Cabuchi,MUELITA MORDILLO,accessory,,,,,,cooling teether x 1 (VL)
OOS,ARGENTINA,Cabuchi,PASTILLA DE AMBAY SABOR MENTOL,ambay+assoc.,,,,,,past.x 16 (VL)
OOS,ARGENTINA,Cabuchi,PASTILLA DE AMBAY,ambay+assoc.,,,,,,past.x 16 (VL)
OOS,ARGENTINA,Cabuchi,PASTILLA DE AMBAY,ambay+assoc.,,,,,,past.x 24 (VL)
OOS,ARGENTINA,Cabuchi,REUMOL DESINFLAMANTE,camphor+assoc.,,,,,,cream x 150 g (VL)
OOS,ARGENTINA,Calihepat,CALIHEPAT SAN ANTONIO,vit.c+assoc.,,,,,,bottle x 70 ml (VL)
OOS,ARGENTINA,Carina Terraneo,LUBRIK EDAD CLIMATERIO,hyaluronic acid + assoc.,,,,,,intimate gel x 50 ml (VL)
OOS,ARGENTINA,Carina Terraneo,LUBRIK EDAD FERTIL,hyaluronic acid + assoc.,,,,,,intimate gel x 50 g (VL)
OOS,ARGENTINA,Carina Terraneo,LUBRIK HIGIENE INTIMA,lactic acid + assoc.,,,,,,emulsion x 250 ml (VL)
OOS,ARGENTINA,Casasco,ALGISPRAY,refrigerant gas,,,,,,env.x 187 g (VL)
OOS,ARGENTINA,Casasco,FACTOR AE UREA,urea,,,,,,cr.x 200 g
OOS,ARGENTINA,Casasco,FACTOR AE,vit.a+allantoin+assoc.,,,,,,cr.x 100 g (VL)
OOS,ARGENTINA,Casasco,FACTOR AE,vit.a+allantoin+assoc.,,,,,,cr.x 200 g (VL)
OOS,ARGENTINA,Casasco,FACTOR AE,vit.a+allantoin+assoc.,,,,,,emuls.x 200 ml (VL)
OOS,ARGENTINA,Casasco,FACTOR AE,vit.a+allantoin+assoc.,,,,,,emuls.x 400 ml (VL)
OOS,ARGENTINA,Casasco,FACTOR AE,vit.a+allantoin+assoc.,,,,,,emulsions x 100 ml (VL)
OOS,ARGENTINA,Casasco,REXFOL,"iron+vit.b12+folic,ac.",,,,,,comp.x 30
OOS,ARGENTINA,Casasco,VENART,"ruscogenin+meliloto, fluid ext.",,,,,,caps.x 30
OOS,ARGENTINA,Casasco,VENART,"ruscogenin+meliloto, fluid ext.",,,,,,caps.x 60
OOS,ARGENTINA,Casasco,VENART,"ruscogenin+meliloto, fluid ext.",,,,,,cr.x 30 g
OOS,ARGENTINA,Casasco,VENART,"ruscogenin+meliloto, fluid ext.",,,,,,cr.x 60 g
OOS,ARGENTINA,Cassara,AEROMED CASSARA,anatomical or mouth facial mask,,,,,,aerosol spacer x 1
OOS,ARGENTINA,Cassara,ALFABASE 8,glycolic acid + assoc.,,,,,,cr.x 60 g (VL)
OOS,ARGENTINA,Cassara,ALFABASE,ceramides+assoc.,,,,,,cr.x 75 g (VL)
OOS,ARGENTINA,Cassara,ALFABASE,ceramides+assoc.,,,,,,emuls.x 150 g (VL)
OOS,ARGENTINA,Cassara,ATOPIX 50,titanium dioxide + zinc oxide,,,,,,mineral sunscreen x 15g (VL)
OOS,ARGENTINA,Cassara,ATOPIX CREMA,xylitol+niacinamide+shea butter,,,,,,env.x 150 g (VL)
OOS,ARGENTINA,Cassara,ATOPIX EMULSION,xylitol+niacinamide+shea butter,,,,,,env.x 200 g (VL)
OOS,ARGENTINA,Cassara,ATOPIX ESPUMA DE LIMPIEZA,xylitol+niacinamide,,,,,,env.x 130 ml (VL)
OOS,ARGENTINA,Cassara,ATOPIX PASTA,"vit.a+zinc,oxide+xylitol+niacinamide+m.shea",,,,,,env.x 60 g (VL)
OOS,ARGENTINA,Cassara,BIOCASS PROTEC,lactobacillus rhamnosus+vit.b6,,,,,,caps.x 10 (VL)
OOS,ARGENTINA,Cassara,BIOCASS PROTEC,lactobacillus rhamnosus+vit.b6,,,,,,caps.x 30 (VL)
OOS,ARGENTINA,Cassara,FORTILAC,horsetail+assoc.,,,,,,lacquer x 7ml + application brush (VL)
OOS,ARGENTINA,Cassara,FOTOSOL PLANO,"zinc, oxide+iron, oxides-mineral filters",,,,,,cr.x 30 g (VL)
OOS,ARGENTINA,Cassara,FOTOSOL ULTRA CASSARA,tinosorb+assoc.,,,,,,cr.x 30 g (VL)
OOS,ARGENTINA,Cassara,FOTOSOL ULTRA CASSARA,tinosorb+assoc.,,,,,,emulsions x 100 g (VL)
OOS,ARGENTINA,Cassara,GERMILISIN,chlorhexidine,,,,,,foam x 130 ml
OOS,ARGENTINA,Cassara,KERATOPIC 40,urea,,,,,,cr.x 15 g
OOS,ARGENTINA,Cassara,NOVOFLORA AC,lactobacillus rhamnosus+spirulina,,,,,,caps.x 30 (VL)
OOS,ARGENTINA,Cassara,NOVOFLORA ALO,lactobacillus rhamnosus+bifidobacterium longum,,,,,,caps.x 30 (VL)
OOS,ARGENTINA,Cassara,TRICOMAX 2,amino acids+assoc.,,,,,,caps.x 90 (VL)
OOS,ARGENTINA,Cassara,TRICOMAX,amino acids+assoc.,,,,,,caps.x 30 (VL)
OOS,ARGENTINA,Cassara,TRICOMAX,amino acids+assoc.,,,,,,follicular lotion x 30 ml (VL)
OOS,ARGENTINA,Cassara,XEROBASE 20,urea,,,,,,cr.x 30 g (VL)
OOS,ARGENTINA,Cassara,XEROBASE,urea,,,,,,emulsions x 100 g
OOS,ARGENTINA,Cassara,XYLISOL LAVAJE NASAL,sodium chloride + xylitol,,,,,,nasal wash x 100 ml
OOS,ARGENTINA,Celina,MEMBRACEL,collagen,,,,,,10x10 cm lam.x 1
OOS,ARGENTINA,Celina,MEMBRACEL,collagen,,,,,,10x18 cm lam.x 1
OOS,ARGENTINA,Celina,MEMBRACEL,collagen,,,,,,6x6 cm lam.x 1
OOS,ARGENTINA,Celina,MEMBRACEL-G,collagen,,,,,,gran.sob.x 1 g
OOS,ARGENTINA,Celnova Argentina,AGUJAS BD ULTRAFINE 4MM 32G (EF),insulin application device,,,,,,32G x 4mm box x 100 (VL)
OOS,ARGENTINA,Celnova Argentina,AGUJAS BD ULTRAFINE 5MM 31G,insulin application device,,,,,,31G x 5mm box x 100 (VL)
OOS,ARGENTINA,Celnova Argentina,AGUJAS BD ULTRAFINE 8MM 31G,insulin application device,,,,,,31G x 8mm box x 100 (VL)
OOS,ARGENTINA,Celnova Argentina,JERINGAS BD ULTRAFINE 0.3 ML AGUJA CORTA,insulin application device,,,,,,Jga.0.3cc. 8mmx30g x100u (VL)
OOS,ARGENTINA,Celnova Argentina,JERINGAS BD ULTRAFINE 0.3 ML AGUJA MINI,insulin application device,,,,,,jga.0.3cc 6mmx31G x 100u (VL)
OOS,ARGENTINA,Celnova Argentina,JERINGAS BD ULTRAFINE 0.5 ML AGUJA CORTA,insulin application device,,,,,,Jga.0.5cc 8mmx30g x 100u (VL)
OOS,ARGENTINA,Celnova Argentina,JERINGAS BD ULTRAFINE 0.5 ML AGUJA MINI,insulin application device,,,,,,jga.0.5cc 6mmx31G x 100u (VL)
OOS,ARGENTINA,Celnova Argentina,JERINGAS BD ULTRAFINE 1 ML AGUJA CORTA,insulin application device,,,,,,Jga.1cc 8mmx30g x 100u (VL)
OOS,ARGENTINA,Celnova Argentina,JERINGAS BD ULTRAFINE 1 ML AGUJA MINI,insulin application device,,,,,,jga.1cc 6mmx31G x100u (VL)
OOS,ARGENTINA,Celtyc,AGUA PARA INYECTABLE CELTYC,soluc.parent/fisiol/glucos/others,,,,,,a.x 100 x 5 ml
OOS,ARGENTINA,Cepage,ACNEIQUE EXFOLIANT,,,,,,,env. x 70 g (VL)
OOS,ARGENTINA,Cepage,ACNEIQUE GEL,retinol+assoc.,,,,,,gel x 200 g (VL)
OOS,ARGENTINA,Cepage,ACNEIQUE GEL,retinol+assoc.,,,,,,gel x 450 g (VL)
OOS,ARGENTINA,Cepage,ACNEIQUE H2O,ginkgo biloba+assoc.,,,,,,lotion x 245 ml (VL)
OOS,ARGENTINA,Cepage,ACNEIQUE H2O,ginkgo biloba+assoc.,,,,,,lotion x 250 ml (VL)
OOS,ARGENTINA,Cepage,ACNEIQUE MAT,retinol+assoc.,,,,,,env.x 40 g (VL)
OOS,ARGENTINA,Cepage,ACNEIQUE SERUM,salicylic acid + assoc.,,,,,,env. x 30 ml (VL)
OOS,ARGENTINA,Cepage,ACNEIQUE,salicylic acid + assoc.,,,,,,cream-gel x 40 g (VL)
OOS,ARGENTINA,Cepage,ATOPHEN BAUME,Cosmetic Product,,,,,,balm x 200 g (VL)
OOS,ARGENTINA,Cepage,ATOPHEN FLUIDE,vit.b3+assoc.,,,,,,fluid emulsions x 50 g (VL)
OOS,ARGENTINA,Cepage,ATOPHEN LEVRES,sunscreen,,,,,,bar x 4 g (VL)
OOS,ARGENTINA,Cepage,ATOPHEN LN,Cosmetic Product,,,,,,limp milk x 235 g (VL)
OOS,ARGENTINA,Cepage,ATOPHEN LN,Cosmetic Product,,,,,,lotion x 200 ml (VL)
OOS,ARGENTINA,Cepage,ATOPHEN LN,Cosmetic Product,,,,,,lotion x 245 ml (VL)
OOS,ARGENTINA,Cepage,ATOPHEN RICHE,Cosmetic Product,,,,,,nutritional cr. x 50 g (VL)
OOS,ARGENTINA,Cepage,ATOPHEN SENSITIVE,Cosmetic Product,,,,,,emulsion x 40 ml (VL)
OOS,ARGENTINA,Cepage,CAPILLAIRE MAX SHAMPOO ANTICAIDA,aminexil+arginine+calcium,,,,,,env. x 190 ml (VL)
OOS,ARGENTINA,Cepage,CAPILLAIRE SHAMPOO CASPA G,Cosmetic Product,,,,,,env. x 190 ml (VL)
OOS,ARGENTINA,Cepage,CEPAGE CHAMPU ANTICAIDA,nettle+assoc.,,,,,,shampoo x 145 ml (VL)
OOS,ARGENTINA,Cepage,CEPAGE CHAMPU CASPA G,piroctone olamine+glycine+aloe vera,,,,,,shampoo x 145 ml (VL)
OOS,ARGENTINA,Cepage,CEPAGE CHAMPU CASPA S,piroctone olamine+glycine+aloe vera,,,,,,shampoo x 145 ml (VL)
OOS,ARGENTINA,Cepage,CEPAGE CORPS,lactic acid + assoc.,,,,,,cr.x 200 g (VL)
OOS,ARGENTINA,Cepage,CEPAGE FPS 50+ COLOR,sunscreen,,,,,,cr.x 50 g (VL)
OOS,ARGENTINA,Cepage,CEPAGE MAINS,shea butter+assoc.,,,,,,cr.x 50 g (VL)
OOS,ARGENTINA,Cepage,CICANOL STRIES,vit.a+assoc.,,,,,,emuls.x 120 g (VL)
OOS,ARGENTINA,Cepage,CICANOL STRIES,vit.a+assoc.,,,,,,emuls.x 70 g (VL)
OOS,ARGENTINA,Cepage,CLARITE CONTORNO DE OJOS,Cosmetic Product,,,,,,cream x 15 g (VL)
OOS,ARGENTINA,Cepage,CLARITE TX,ac.tranexamic+niacinamide+asoc.,,,,,,serum x 30 ml (VL)
OOS,ARGENTINA,Cepage,CLARITE,vit.c+vit.e+assoc.,,,,,,cream x 30 ml (VL)
OOS,ARGENTINA,Cepage,FILTRES FLUID COLORS FPS 50+,sunscreen,,,,,,loc.color x 50 ml (VL)
OOS,ARGENTINA,Cepage,FILTRES FLUID FPS 50+,sunscreen,,,,,,loc.x 50 ml (VL)
OOS,ARGENTINA,Cepage,FILTRES FLUID TOUCHER SEC FPS 50+,sunscreen,,,,,,loc.x 50 ml (VL)
OOS,ARGENTINA,Cepage,FILTRES FLUIDE OIL DEFENSE 50+,sunscreen,,,,,,cream x 50 g (VL)
OOS,ARGENTINA,Cepage,FILTRES FLUIDE OIL DEFENSE COLOR,sunscreen,,,,,,cream x 50 ml (VL)
OOS,ARGENTINA,Cepage,HYDRAFIRM AR,argireline+assoc.,,,,,,serum x 30 ml (VL)
OOS,ARGENTINA,Cepage,HYDRAFIRM CO,vit.e+assoc.,,,,,,cream x 15 g (VL)
OOS,ARGENTINA,Cepage,HYDRAFIRM H2O,hydroxy acids + surfactants,,,,,,loc.x 245 ml (VL)
OOS,ARGENTINA,Cepage,HYDRAFIRM HA,Cosmetic Product,,,,,,serum drops x 30 ml (VL)
OOS,ARGENTINA,Cepage,HYDRAFIRM PH,hyaluronic acid + assoc.,,,,,,cream x 50 g (VL)
OOS,ARGENTINA,Cepage,HYDRAFIRM ROUGEURS,horse chestnut+assoc.,,,,,,cr.x 30 g (VL)
OOS,ARGENTINA,Cepage,HYDRAFIRM UV,Cosmetic Product,,,,,,airless x 30 g (VL)
OOS,ARGENTINA,Cepage,ONGLES LACA UNGUEAL,phytokeratin+biotin+assoc.,,,,,,nail lacquer x 4 ml (VL)
OOS,ARGENTINA,Cepage,PROBIAC,vit.+minerals+assoc.,,,,,,comp. x 60 (VL)
OOS,ARGENTINA,Cepage,RENOVATEURS AZ 10,Cosmetic Product,,,,,,serum x 30 ml (VL)
OOS,ARGENTINA,Cepage,RENOVATEURS GLICOLICO 5,Cosmetic Product,,,,,,cream x 50 g (VL)
OOS,ARGENTINA,Cepage,RENOVATEURS LACTOBIONICO,Cosmetic Product,,,,,,serum x 30 ml (VL)
OOS,ARGENTINA,Cepage,RENOVATEURS,Cosmetic Product,,,,,,glycolic acid 10 (VL)
OOS,ARGENTINA,Cepage,RENOVATEURS,Cosmetic Product,,,,,,mandelico 10 (VL)
OOS,ARGENTINA,Cepage,REPAPHENOL CORPS,urea+assoc.,,,,,,body cr. x 200 g (VL)
OOS,ARGENTINA,Cepage,REPAPHENOL CORPS,urea+assoc.,,,,,,cr.corp. x 450 g (VL)
OOS,ARGENTINA,Cepage,REPAPHENOL MAINS,vit.e+assoc.,,,,,,cr.hands x 50 g (VL)
OOS,ARGENTINA,Cepage,REPAPHENOL PIEDS,urea+assoc.,,,,,,hyd. gel x 70 g (VL)
OOS,ARGENTINA,Cepage,TENSEUR ADN,Cosmetic Product,,,,,,serum x 15 ml (VL)
OOS,ARGENTINA,Cepage,TENSEUR DMAE,dmae+assoc.,,,,,,a. x 10 x 2 ml (VL)
OOS,ARGENTINA,Cepage,TENSEUR HA B5 LIFTING,Cosmetic Product,,,,,,airless x 30 gr (VL)
OOS,ARGENTINA,Cepage,TENSEUR HA B5 VOLUMEN,Cosmetic Product,,,,,,airless x 30 gr (VL)
OOS,ARGENTINA,Cepage,TENSEUR HA B5,Cosmetic Product,,,,,,dropper x 30 ml (VL)
OOS,ARGENTINA,Cepage,TENSEUR HA CONTORNO DE OJOS,Cosmetic Product,,,,,,airless x 15 gr (VL)
OOS,ARGENTINA,Cepage,TENSEUR,dmae+assoc.,,,,,,a.single dose x 8 x 3 ml (VL)
OOS,ARGENTINA,Cetus,ARNOL 720-T,pancreatin+assoc.,,,,,,comp.rec.x 30
OOS,ARGENTINA,Cetus,ARNOL 720-T,pancreatin+assoc.,,,,,,comp.rec.x 60
OOS,ARGENTINA,Cetus,FLAVAL,bametano+assoc.,,,,,,comp.x 30
OOS,ARGENTINA,Cetus,FLAVAL,bametano+assoc.,,,,,,comp.x 60
OOS,ARGENTINA,Cinetic,CELLASENE GOLD,centella asiatica+assoc.,,,,,,caps.x 30 (VL)
OOS,ARGENTINA,Colgate,COLGATE CEPILLOS DENTALES,accessory,,,,,,extra clean medium x 1 (VL)
OOS,ARGENTINA,Colgate,COLGATE CEPILLOS DENTALES,accessory,,,,,,pro soft care x 1 (VL)
OOS,ARGENTINA,Colgate,COLGATE CEPILLOS DENTALES,accessory,,,,,,smiles +6 years x 1 (VL)
OOS,ARGENTINA,Colgate,COLGATE CEPILLOS DENTALES,accessory,,,,,,smiles 0-2 years x 1 (VL)
OOS,ARGENTINA,Colgate,COLGATE CEPILLOS DENTALES,accessory,,,,,,smiles 2-5 years x 1 (VL)
OOS,ARGENTINA,Colgate,COLGATE CREMA DENTAL SENSITIVE PRO ALIVIO,"calcium, carbonate+assoc.",,,,,,real white cr.x 50 g (VL)
OOS,ARGENTINA,Colgate,COLGATE CREMA DENTAL SENSITIVE,"potassium, citrate+assoc.",,,,,,bleaching agent env.x 100 g (VL)
OOS,ARGENTINA,Colgate,COLGATE CREMA DENTAL TOTAL,Cosmetic Product,,,,,,anti tartar env.x 90 g (VL)
OOS,ARGENTINA,Colgate,COLGATE CREMA DENTAL ULTRA,Cosmetic Product,,,,,,White env.x 90 g (VL)
OOS,ARGENTINA,Colgate,COLGATE ENJUAGUE BUCAL PLAX,triclosan+assoc.,,,,,,Classic env.x250ml (VL)
OOS,ARGENTINA,Colgate,COLGATE ENJUAGUE BUCAL PLAX,triclosan+assoc.,,,,,,Fresh Mint env.x250ml (VL)
OOS,ARGENTINA,Colgate,COLGATE ENJUAGUE BUCAL PLAX,triclosan+assoc.,,,,,,ice env.x 500 ml (VL)
OOS,ARGENTINA,Colgate,COLGATE ENJUAGUE BUCAL PLAX,triclosan+assoc.,,,,,,Luminous White XD x250ml (VL)
OOS,ARGENTINA,Colgate,COLGATE GEL DENTAL KIDS,Cosmetic Product,,,,,,strawberry env.x 50 g (VL)
OOS,ARGENTINA,Colgate,COLGATE HILO DENTAL TOTAL,accessory,,,,,,dental floss x 25 m (VL)
OOS,ARGENTINA,Colgate,COLGATE HILO DENTAL TOTAL,accessory,,,,,,fluoride and mint x 25 m (VL)
OOS,ARGENTINA,Colgate,COLGATE HILO DENTAL,accessory,,,,,,dental floss x 50 m (VL)
OOS,ARGENTINA,Colgate,CREMA DENTAL ODOLITO TUTTI FRUTTI,Cosmetic Product,,,,,,env.x 50 g (VL)
OOS,ARGENTINA,Colgate,ENJUAGUE BUCAL COLGATE PLAX ICE,triclosan+assoc.,,,,,,ice env.x 250 ml (VL)
OOS,ARGENTINA,Colgate,PALMOLIVE JABON LIQ.AROMATHERAPY,,,,,,,desc.flo.doypack x200ml (VL)
OOS,ARGENTINA,Colgate,PALMOLIVE JABON LIQ.,Cosmetic Product,,,,,,desc.flo.env.x250ml (VL)
OOS,ARGENTINA,Colgate,PALMOLIVE JABON LIQ.,Cosmetic Product,,,,,,Luminous Oils Av.x 250ml (VL)
OOS,ARGENTINA,Colgate,PALMOLIVE JABON TOCADOR NATURALS,Cosmetic Product,,,,,,jasmine and cocoa x 150 g (VL)
