search_inn_used,page_no,page_url,trade_name,inn,dosage_form,atc_code_or_category,marketing_authorization_holder,producer_raw,registration_certificate_number,max_selling_price,max_selling_price_currency,import_price,import_price_currency,contract_currency_info_raw,max_price_registration_info_raw,date_of_changes_raw,details_url,scraped_at_utc
Meldonium,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"MILDONIUM FARMLAND
instructions:
patient
specialist",Meldonium,solution for intravenous administration 100 mg/ml in 5 ml bottles in package No. 10,"Belarusian-Dutch joint venture limited liability company FARMLAND (JV LLC FARMLAND), Republic of Belarus","Belarusian-Dutch joint venture limited liability company FARMLAND (JV LLC FARMLAND), Republic of Belarus",25/05/2237,24.04.2020,,,,,"17.12.2025
LP-№013114-RG-BY",,,,2026-01-14T04:21:59.542007+00:00
Meldonium,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"MILDROCARD
instruction:
the patient
the specialist",Meldonium,"250 mg capsules in blister pack No. 10x2;
capsules 250 mg in blister pack No. 10x4","Belmedpreparaty RUE, Republic of Belarus","Belmedpreparaty RUE, Republic of Belarus",22/10/1843,02.03.2016,,,,,,,,,2026-01-14T04:21:59.542104+00:00
Meldonium,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"MILDROCARD
instruction:
the patient
the specialist",Meldonium,solution for intravenous administration 100 mg/ml in 5 ml ampoules in blister pack No. 5x2,"Belmedpreparaty RUE, Republic of Belarus","Belmedpreparaty RUE, Republic of Belarus",22/11/1577,24.01.2019,,,,,,,,,2026-01-14T04:21:59.542200+00:00
Meldonium,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"MILDRONATE
instruction:
the specialist
the patient",Meldonium,"250 mg capsules in blisters in packaging No. 10x2;
capsules 250 mg in blisters in packaging No. 10x4","Grindeks JSC, Latvia","Grindeks JSC, Latvia",1352/95/99/2000/05/10/13/15/17/20/20/22,12.05.2020,,,,,,,,,2026-01-14T04:21:59.542301+00:00
Meldonium,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"MILDRONATE
instructions:
by application",Meldonium,"500 mg capsules in blisters in packaging No. 10x2, No. 10x6, No. 10x9","Grindeks JSC, Latvia","Grindeks JSC, Latvia",7304/05/10/15/20/20,12.05.2020,,,,,,,,,2026-01-14T04:21:59.542371+00:00
Meldonium,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"MILDRONATE
instructions:
by application",Meldonium,"solution for intravenous administration 0.5g/5ml in 5ml ampoules in blisters No. 5x2, No. 5x4","Santonika CJSC, Republic of Lithuania","Grindeks JSC, Latvia",7397/95/99/2000/05/09/10/15/17/18/20/22,28.07.2020,,,,,,,,,2026-01-14T04:21:59.542431+00:00
Meldonium,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"MILDRONATE
instruction:
the specialist
the patient",Meldonium,"solution for intravenous administration 100 mg/ml in 10 ml ampoules in cell packaging No. 5x1, No. 5x2;
solution for intravenous administration 100 mg/ml in 5 ml ampoules in blisters No. 5x2, No. 5x4","HBM Pharma s.r.o. (HBM Pharma s.r.o.), Slovakia","Grindeks JSC, Latvia",8647/08/13/17/19/22/23,27.12.2017,,,,,,,,,2026-01-14T04:21:59.542485+00:00
Meloxicam,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"LOXIDOL-REB
instruction:
the specialist
the patient",Meloxicam,solution for intramuscular administration 15 mg/1.5 ml in ampoules in package No. 3x1,"World Medicine Ilac San. Ve Tic. A.S., Türkiye/Foreign production and trade unitary enterprise Reb-Farma, Republic of Belarus","Foreign production and trade unitary enterprise Reb-Farma, Republic of Belarus",24/06/3350,17.06.2024,,,,,"23.10.2024
LP-№007449-RG-BY",,,,2026-01-14T04:22:54.084683+00:00
Meloxicam,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"MELBECK
instruction:
the patient
the specialist",Meloxicam,solution for intramuscular administration 15 mg/1.5 ml in ampoules in package No. 3,"Idol Ilac Dolum Sanayii ve Ticaret A.S., Turkey","Nobbe the Sanyi veyee Ticaret A.S., rokey # ’",8515/08/13/17/18,27.08.2018,,,,,,,,,2026-01-14T04:22:54.084752+00:00
Meloxicam,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"MELBECK
instruction:
the patient
the specialist",Meloxicam,"15 mg tablets in blisters in packaging No. 10x1, No. 10x2, No. 10x3;
tablets 7.5 mg in blisters in packaging No. 10x1, No. 10x2, No. 10x3","Nobbe the Sanyi veyee Ticaret A.S., rokey # ’","Nobbe the Sanyi veyee Ticaret A.S., rokey # ’",8767/08/13/17/18,28.06.2018,,,,,,,,,2026-01-14T04:22:54.084806+00:00
Meloxicam,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,MELOXICAM,Meloxicam,substance,"Zhejiang Excel Pharmaceutical Co.,Ltd., China","Pharmtechnology LLC, Republic of Belarus",1376/10/15/20,06.08.2020,,,,,,,,,2026-01-14T04:22:54.084845+00:00
Meloxicam,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,MELOXICAM,Meloxicam,substance,"Aurobindo Pharma Ltd., India","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus",1488/11/15,07.12.2015,,,,,,,,,2026-01-14T04:22:54.084882+00:00
Meloxicam,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,MELOXICAM,Meloxicam,substance,"AMSA S.p.A., Italy","Pharmtechnology LLC, Republic of Belarus",1547/12/17,05.04.2017,,,,,,,,,2026-01-14T04:22:54.084920+00:00
Meloxicam,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"MELOXICAM
instructions:
patient
specialist",Meloxicam,"15 mg tablets in blister packs No. 10x2, No. 10x3;
tablets 7.5 mg in blister packs No. 10x2, No. 10x3","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus",18/03/2085,29.03.2018,,,,,"06/23/2023
LP-№002610-RG-BY",,,,2026-01-14T04:22:54.084965+00:00
Meloxicam,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"MELOXICAM
instructions:
patient
specialist",Meloxicam,"solution for intramuscular administration 15 mg/1.5 ml in 1.5 ml ampoules in packaging No. 5, No. 10","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus",19/04/2224,10.04.2019,,,,,"11.11.2024
LP-№007640-RG-BY",,,,2026-01-14T04:22:54.085035+00:00
Meloxicam,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,MELOXICAM,Meloxicam,substance,"Sun Pharmaceutical Industries Ltd, Индия","Lekpharm LLC, Republic of Belarus",2073/16,19.01.2016,,,,,,,,,2026-01-14T04:22:54.085096+00:00
Meloxicam,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,MELOXICAM,Meloxicam,substance,"Swati Spentose Pvt. Ltd., India","Lekpharm LLC, Republic of Belarus",2220/17/22,07.02.2017,,,,,,,,,2026-01-14T04:22:54.085164+00:00
Meloxicam,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"MELOXICAM
instructions:
patient
specialist",Meloxicam,"rectal suppositories 15 mg in blister pack No. 5x2;
rectal suppositories 7.5 mg in blister pack No. 5x2","Farmaprim SRL, Republic of Moldova/ Integrapharm CJSC, Republic of Belarus","Integrapharm CJSC, Republic of Belarus",23/01/2795,31.01.2023,,,,,"07/02/2025
LP-№010921-RG-BY",,,,2026-01-14T04:22:54.085256+00:00
Meloxicam,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"MELOXICAM FT
instructions:
specialist
patient",Meloxicam,"15 mg tablets in blister packs No. 10x2, No. 10x3;
tablets 7.5 mg in blister packs No. 10x2, No. 10x3","Pharmtechnology LLC, Republic of Belarus","Pharmtechnology LLC, Republic of Belarus",21/12/2023,25.09.2017,,,,,"11/10/2022
LP-№001409-RG-BY",,,,2026-01-14T04:22:54.085327+00:00
Meloxicam,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"MELOXICAM-LF
instructions:
patient
specialist",Meloxicam,"solution for intramuscular administration 15 mg/1.5 ml in ampoules in packaging No. 3x1, No. 5x1","Lekpharm LLC, Republic of Belarus","Lekpharm LLC, Republic of Belarus",24/01/2539,28.01.2021,,,,,"11.12.2025
LP-№012843-RG-BY",,,,2026-01-14T04:22:54.085389+00:00
Meloxicam,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"MELOXIEOL
instructions:
patient
specialist",Meloxicam,"injection solution 15 mg/1.5 ml in ampoules in packaging No. 3, No. 5","Pharmaceutical Works POLPHARMA S.A., Poland","Pharmaceutical Works POLPHARMA S.A., Poland",10462/16/21,14.04.2021,,,,,"17.06.2024
LP-№002810-GP-BY",,,,2026-01-14T04:22:54.085444+00:00
Meloxicam,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"MOVALIS
instructions:
specialist
patient",Meloxicam,"15 mg tablets in blisters in packaging No. 10x2;
tablets 7.5 mg in blisters in packaging No. 10x2","BOEHRINGER INGELHEIM HELLAS SINGLE MEMBER S.A., Греция","Boehringer Ingelheim International GmbH, Germany",9436/10/15/16/20/23,26.06.2020,,,,,,,,,2026-01-14T04:22:54.085495+00:00
Meloxicam,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"REMELOX
instructions:
patient
specialist",Meloxicam,rectal suppositories 15 mg in blister pack No. 5x2,"Farmaprim SRL, Republic of Moldova","Farmaprim SRL, Republic of Moldova",9014/09/14/19/25,19.11.2019,,,,,,,,,2026-01-14T04:22:54.085540+00:00
Bisoprolol,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"BISOPROLOL
instructions:
specialist
patient",Bisoprolol,"film-coated tablets, 10 mg in blister packs No. 10x3, No. 10x6;
film-coated tablets, 2.5 mg in blister packs No. 10x3, No. 10x6;
film-coated tablets, 5 mg in blister packs No. 10x3, No. 10x6","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus",23/12/1981,22.02.2017,,,,,"11.11.2024
LP-№007651-RG-BY",,,,2026-01-14T04:24:02.604909+00:00
Bisoprolol,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"BISOPROLOL KRKA
instructions:
patient
specialist",Bisoprolol,"film-coated tablets, 10 mg in blisters in packaging No. 10x3, No. 10x6, No. 10x10;
film-coated tablets, 2.5 mg in blisters in packaging No. 10x3, No. 10x6, No. 10x10;
film-coated tablets, 5 mg in blisters in packaging No. 10x3, No. 10x6, No. 10x10","Dragenopharm Apotheker Puschl GmbH, Germany/ KRKA, d.d., Slovenia;
KRKA, d.d., Slovenia","KRKA, d.d., Slovenia",11175/22,06.10.2022,,,,,,,,,2026-01-14T04:24:02.604950+00:00
Bisoprolol,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"BISOPROLOL PLUS
instructions:
patient
specialist",Bisoprolol and thiazides,"film-coated tablets, 2.5 mg/6.25 mg in blister packs No. 10x3, No. 15x2;
film-coated tablets, 5 mg/6.25 mg in blister packs No. 10x3, No. 15x2","Lekpharm LLC, Republic of Belarus","Lekpharm LLC, Republic of Belarus",22/02/2638,22.02.2022,,,,,"04/10/2025
LP-№009780-RG-BY",,,,2026-01-14T04:24:02.604983+00:00
Bisoprolol,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"BISOPROLOL FT
instructions:
patient
specialist",Bisoprolol,"film-coated tablets, 10 mg in blister packs No. 10x3, No. 10x5;
film-coated tablets, 2.5 mg in blister packs No. 10x3, No. 10x5;
film-coated tablets, 5 mg in blister packs No. 10x3, No. 10x5","Pharmtechnology LLC, Republic of Belarus","Pharmtechnology LLC, Republic of Belarus",22/06/1900,17.05.2016,,,,,"30.03.2023
LP-№002105-RG-BY",,,,2026-01-14T04:24:02.605017+00:00
Bisoprolol,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,BISOPROLOL FUMARATE,Bisoprolol,substance,"Harman Finochem Ltd., India","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus",2149/16,27.07.2016,,,,,,,,,2026-01-14T04:24:02.605046+00:00
Bisoprolol,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,BISOPROLOL FUMARATE,Bisoprolol,substance,"KINSY S.L., Spain","Lekpharm LLC, Republic of Belarus",2307/17/21/22,29.09.2017,,,,,,,,,2026-01-14T04:24:02.605075+00:00
Bisoprolol,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,BISOPROLOL FUMARATE,Bisoprolol,substance,"Unichem Laboratories Limited, India","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus",1307/10/14/15/19,05.09.2019,,,,,,,,,2026-01-14T04:24:02.605102+00:00
Bisoprolol,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,BISOPROLOL FUMARATE,Bisoprolol,substance,"Arevipharma GmbH, Germany","Pharmtechnology LLC, Republic of Belarus",1636/12/17,31.07.2017,,,,,,,,,2026-01-14T04:24:02.605129+00:00
Bisoprolol,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,BISOPROLOL FUMARATE,Bisoprolol,substance,"IPCA Laboratories Limited, India","Pharmtechnology LLC, Republic of Belarus",1649/12/17,29.12.2017,,,,,,,,,2026-01-14T04:24:02.605155+00:00
Bisoprolol,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,BISOPROLOL FUMARATE,Bisoprolol,substance,"Arevipharma GmbH, Germany","Lekpharm LLC, Republic of Belarus",1711/13/18,02.04.2018,,,,,,,,,2026-01-14T04:24:02.605181+00:00
Bisoprolol,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,BISOPROLOL FUMARATE,Bisoprolol,substance,"Arevipharma GmbH, Germany","Rubicon LLC, Republic of Belarus",1835/14/19,04.07.2019,,,,,,,,,2026-01-14T04:24:02.605208+00:00
Bisoprolol,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"BISOPROLOL-LF
instructions:
specialist
patient",Bisoprolol,"film-coated tablets, 2.5 mg in blister packs No. 10x3, No. 10x5, No. 10x6, No. 15x2, No. 15x4","Lekpharm LLC, Republic of Belarus","Lekpharm LLC, Republic of Belarus",20/01/1975,27.02.2017,,,,,"16.12.2024
LP-№008171-RG-BY",,,,2026-01-14T04:24:02.605240+00:00
Bisoprolol,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"BISOPROLOL-LF
instructions:
by application",Bisoprolol,"film-coated tablets, 10 mg in blister packs No. 10x3, No. 10x5, No. 10x6, No. 15x4;
film-coated tablets, 5 mg in blister packs No. 10x3, No. 10x5, No. 15x2, No. 15x4","Lekpharm LLC, Republic of Belarus","Lekpharm LLC, Republic of Belarus",20/02/1697,19.02.2020,,,,,"17.12.2025
LP-№008935-GP-BY",,,,2026-01-14T04:24:02.605272+00:00
Bisoprolol,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"CONCOR
instruction:
the specialist
the patient",Bisoprolol,"film-coated tablets, 10 mg in blisters in packaging No. 10x3, No. 10x5, No. 25x2, No. 30x1;
film-coated tablets, 5 mg in blisters in packaging No. 10x3, No. 10x5, No. 25x2, No. 30x1","Merck Healthcare KGaA, Germany","Merck LLC, Russian Federation",476/94/99/04/04/08/09/12/15/17/18/20,26.06.2020,,,,,"02.07.2025
LP-№003852-GP-BY",,,,2026-01-14T04:24:02.605303+00:00
Bisoprolol,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"CONCOR COR
instruction:
the specialist
the patient",Bisoprolol,"film-coated tablets 2.5 mg in blisters in packaging No. 25x2, No. 30x1","Merck Healthcare KGaA, Germany","Merck LLC, Russian Federation",7632/06/08/11/12/16/18/22,07.09.2016,,,,,"25.06.2025
LP-№004360-GP-BY",,,,2026-01-14T04:24:02.605333+00:00
Bisoprolol,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"PRESTILOL
instruction:
the patient
the specialist",Perindopril and bisoprolol,"film-coated tablets, 10 mg/10 mg in container No. 30 in package No. 1;
film-coated tablets, 10 mg/5 mg in container No. 30 in package No. 1;
film-coated tablets, 5 mg/10 mg in container No. 30 in package No. 1;
film-coated tablets, 5mg/5mg in container No. 30 in package No. 1","Servier Industrie Laboratories, France","Servier Laboratories, France",10595/17/22,19.10.2022,,,,,"28.09.2022
LP-№000569-GP-BY",,,,2026-01-14T04:24:02.605368+00:00
Molsidomine,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"DYLASIDE
instructions:
patient
specialist",Molsidomine,"2 mg tablets in blisters in packaging No. 30x1;
4 mg tablets in blisters in packaging No. 30x1","Pharmaceutical Works POLPHARMA S.A., Poland","Pharmaceutical Works POLPHARMA S.A., Poland",4443/2000/05/10/15/20/24,16.06.2020,,,,,,,,,2026-01-14T04:25:02.155090+00:00
Molsidomine,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,MOLSDOMINE,Molsidomine,substance,"IPOCHEM Sp. z o.o., Poland","Lekpharm LLC, Republic of Belarus",2493/19,02.08.2019,,,,,,,,,2026-01-14T04:25:02.155163+00:00
Molsidomine,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,MOLSDOMINE,Molsidomine,substance,"Health Chemicals Co., LTD, China","Lekpharm LLC, Republic of Belarus",1885/14/19,29.11.2019,,,,,,,,,2026-01-14T04:25:02.155216+00:00
Molsidomine,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,MOLSDOMINE,Molsidomine,substance,"Zakłady Farmaceutyczne POLPHARMA S.A., Польша","AmantisMed LLC, Republic of Belarus",2241/17/22/23/24,29.03.2017,,,,,,,,,2026-01-14T04:25:02.155288+00:00
Molsidomine,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"MOLSYDOMINE
instruction:
the patient
the specialist",Molsidomine,"2 mg tablets in blister packs No. 10x3, No. 15x2;
4 mg tablets in blister pack No. 10x3","AmantisMed LLC, Republic of Belarus","AmantisMed LLC, Republic of Belarus",23/04/2836,11.04.2023,,,,,"11.04.2024
LP-№005211-RG-BY",,,,2026-01-14T04:25:02.155352+00:00
Molsidomine,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"MOLSIDOMIN-LF
instructions:
patient
specialist",Molsidomine,"2 mg tablets in blister packs No. 10x3, No. 10x6, No. 15x2, No. 15x4;
4 mg tablets in blister packs No. 10x3, No. 10x6, No. 15x2, No. 15x4","Lekpharm LLC, Republic of Belarus","Lekpharm LLC, Republic of Belarus",23/07/2263,15.08.2019,,,,,"05/13/2025
LP-№010223-RG-BY",,,,2026-01-14T04:25:02.155406+00:00
Molsidomine,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"SIDNOFARM
instructions:
patient
specialist",Molsidomine,2 mg tablets in blisters in packaging No. 10x3,"Sopharma PLC, Bulgaria","Sopharma PLC, Bulgaria",3210/98/03/08/13/17/18,27.08.2018,,,,,,,,,2026-01-14T04:25:02.155484+00:00
Xylometazoline,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"GALAZOLIN GEL
instructions:
patient
specialist",Xylometazoline,"nasal gel 0.5 mg/g in polyethylene bottles, sealed with aluminum caps with a pump, dispenser and applicator with a protective nozzle, in package No. 1;
nasal gel 1 mg/g in polyethylene bottles, sealed with aluminum caps with a pump, dispenser and applicator with a protective nozzle, in package No. 1","Pharmaceutical Works POLPHARMA S.A. Medana Branch in Sieradz, Poland","Pharmaceutical Works POLPHARMA S.A., Poland",10536/16/22/24,31.03.2022,,,,,"09/24/2024
LP-№007042-RG-BY",,,,2026-01-14T04:25:34.955598+00:00
Xylometazoline,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"GALAZOLIN COMBI
instruction:
the patient
the specialist",Xylometazoline,"nasal spray (0.5+50) mg/ml in polyethylene bottles, sealed with aluminum caps with a pump, dispenser and polypropylene applicator with a protective polyethylene nozzle, in package No. 1;
nasal spray (1.0+50) mg/ml in polyethylene bottles, sealed with aluminum caps with a pump, dispenser and polypropylene applicator with a protective polyethylene nozzle, in package No. 1","Pharmaceutical Works POLPHARMA S.A. Medana Branch in Sieradz, Poland","Pharmaceutical Works POLPHARMA S.A., Poland",10601/17/22/24,19.10.2022,,,,,"06/04/2025
LP-№010472-RG-BY",,,,2026-01-14T04:25:34.955660+00:00
Xylometazoline,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"XYLAZOLE-REB
instruction:
the patient
the specialist","Xylometazoline, combinations","nasal spray (0.5 mg+50.0 mg)/ml in 10 ml bottles in package No. 1;
nasal spray (1.0 mg+50.0 mg)/ml in 10 ml bottles in package No. 1","World Medicine Ilac San. Ve Tic. A.S., Turkey, packaged Foreign production and trade unitary enterprise Reb-Farma, Republic of Belarus;
Foreign production and trade unitary enterprise Reb-Farma, Republic of Belarus","Foreign production and trade unitary enterprise Reb-Farma, Republic of Belarus",23/10/3233,25.03.2022,,,,,,,,,2026-01-14T04:25:34.955722+00:00
Xylometazoline,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"XILIN
instructions:
specialist
patient",Xylometazoline,"nasal drops 0.5 mg/ml in 10 ml bottles in package No. 1;
nasal drops 1 mg/ml in 10 ml bottles in package No. 1","Pharmtechnology LLC, Republic of Belarus","Pharmtechnology LLC, Republic of Belarus",20/08/1915,27.07.2016,,,,,"09/02/2022
LP-№001182-RG-BY",,,,2026-01-14T04:25:34.955769+00:00
