Effective Start Date,Effective End Date,DIN,Trade name,Strength,Dosage form,DBP (raw),Ex Factory Wholesale Price,Ex Factory Wholesale Unit,Local Pack Description,PK keyword present,Public With VAT Price,RI Price,Reimbursable Status,Reimbursable Price,Reimbursable Rate,Reimbursable Notes,Copayment Value
2022-08-04,,02483629,Crysvita,10 mg / mL,Inj Sol-Vial,$451.4940/ mg,451.494,mg,10 mg / mL Inj Sol-Vial,No,487.61352,487.61352,FULLY REIMBURSABLE,487.61352,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-08-04,,02483637,Crysvita,20 mg / mL,Inj Sol-Vial,$451.4950/ mg,451.495,mg,20 mg / mL Inj Sol-Vial,No,487.6146,487.6146,FULLY REIMBURSABLE,487.6146,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-08-04,,02483645,Crysvita,30 mg / mL,Inj Sol-Vial,$451.4947/ mg,451.4947,mg,30 mg / mL Inj Sol-Vial,No,487.614276,487.614276,FULLY REIMBURSABLE,487.614276,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-07-21,,02495244,Vascepa,1 g,Cap,$2.4500,2.45,,1 g Cap,No,2.646,2.646,FULLY REIMBURSABLE,2.646,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-07-08,,02526670,Trikafta,50 mg /25 mg /37.5 mg & 75 mg,Tab,$280.0000/Tab,280.0,Tab,50 mg /25 mg /37.5 mg & 75 mg Tab,No,302.4,302.4,FULLY REIMBURSABLE,302.4,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-05-31,,02474263,Humira,20 mg /0.2 mL,Inj Sol-Pref Syr Pk,$397.0500,397.05,,20 mg /0.2 mL Inj Sol-Pref Syr Pk,Yes,428.814,428.814,FULLY REIMBURSABLE,428.814,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-05-31,,09854785,Humira (Pediatric),40 mg /0.8 mL,Inj Sol-Vial Pk,$794.1000,794.1,,40 mg /0.8 mL Inj Sol-Vial Pk,Yes,857.628,857.628,FULLY REIMBURSABLE,857.628,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-05-06,,02458039,Venclexta,10 mg,Tab,$7.0800,7.08,,10 mg Tab,No,7.6464,7.6464,FULLY REIMBURSABLE,7.6464,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-05-06,,02458047,Venclexta,50 mg,Tab,$35.4000,35.4,,50 mg Tab,No,38.232,38.232,FULLY REIMBURSABLE,38.232,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-05-06,,02458055,Venclexta,100 mg,Tab,$70.8000,70.8,,100 mg Tab,No,76.464,76.464,FULLY REIMBURSABLE,76.464,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-05-06,,02458063,Venclexta,10 mg & 50 mg & 100 mg,Tabs (Starter Kit Pk),$1833.7200/Kit Pk,1833.72,Kit Pk,10 mg & 50 mg & 100 mg Tabs (Starter Kit Pk),Yes,1980.4176,1980.4176,FULLY REIMBURSABLE,1980.4176,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-04-29,,02480824,Cabometyx,20 mg,Tab,$301.2944,301.2944,,20 mg Tab,No,325.397952,325.397952,FULLY REIMBURSABLE,325.397952,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-04-29,,02480832,Cabometyx,40 mg,Tab,$301.2944,301.2944,,40 mg Tab,No,325.397952,325.397952,FULLY REIMBURSABLE,325.397952,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-04-29,,02480840,Cabometyx,60 mg,Tab,$301.2944,301.2944,,60 mg Tab,No,325.397952,325.397952,FULLY REIMBURSABLE,325.397952,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-04-29,,02472961,Kevzara,131.6 mg / mL,Inj Sol-Pref Pen,$745.6900,745.69,,131.6 mg / mL Inj Sol-Pref Pen,No,805.3452,805.3452,FULLY REIMBURSABLE,805.3452,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-04-29,,02472988,Kevzara,175.0 mg / mL,Inj Sol-Pref Pen,$745.6900,745.69,,175.0 mg / mL Inj Sol-Pref Pen,No,805.3452,805.3452,FULLY REIMBURSABLE,805.3452,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-04-29,,02460548,Kevzara,175.0 mg / mL,Inj Sol-Pref Syr,$745.6900,745.69,,175.0 mg / mL Inj Sol-Pref Syr,No,805.3452,805.3452,FULLY REIMBURSABLE,805.3452,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-04-29,,02322854,Nplate,250 mcg /0.5 mL,Pd for Inj-Vial Pk,$1033.0200,1033.02,,250 mcg /0.5 mL Pd for Inj-Vial Pk,Yes,1115.6616,1115.6616,FULLY REIMBURSABLE,1115.6616,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-04-29,,02322862,Nplate,500 mcg /1 mL,Pd for Inj-Vial Pk,$2066.0700,2066.07,,500 mcg /1 mL Pd for Inj-Vial Pk,Yes,2231.3556,2231.3556,FULLY REIMBURSABLE,2231.3556,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-04-29,,02372525,OxyNEO,10 mg,CR Tab,$0.9850,0.985,,10 mg CR Tab,No,1.0638,1.0638,FULLY REIMBURSABLE,1.0638,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-04-29,,02372533,OxyNEO,15 mg,CR Tab,$1.1905,1.1905,,15 mg CR Tab,No,1.28574,1.28574,FULLY REIMBURSABLE,1.28574,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-04-29,,02372797,OxyNEO,20 mg,CR Tab,$1.4770,1.477,,20 mg CR Tab,No,1.59516,1.59516,FULLY REIMBURSABLE,1.59516,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-04-29,,02372541,OxyNEO,30 mg,CR Tab,$1.9555,1.9555,,30 mg CR Tab,No,2.11194,2.11194,FULLY REIMBURSABLE,2.11194,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-04-29,,02372568,OxyNEO,40 mg,CR Tab,$2.5515,2.5515,,40 mg CR Tab,No,2.75562,2.75562,FULLY REIMBURSABLE,2.75562,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-04-29,,02384256,Xalkori,200 mg,Tab,$131.4300,131.43,,200 mg Tab,No,141.9444,141.9444,FULLY REIMBURSABLE,141.9444,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-04-29,,02384264,Xalkori,250 mg,Tab,$131.4300,131.43,,250 mg Tab,No,141.9444,141.9444,FULLY REIMBURSABLE,141.9444,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-04-29,,02489783,Zejula,100 mg,Cap,$133.2346,133.2346,,100 mg Cap,No,143.893368,143.893368,FULLY REIMBURSABLE,143.893368,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-03-28,,02514931,Evrysdi,0.75 mg / mL,Pd for Oral Sol,$193.9725/ mg,193.9725,mg,0.75 mg / mL Pd for Oral Sol,No,209.4903,209.4903,FULLY REIMBURSABLE,209.4903,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-03-25,,02504855,MAR-Trientine,250 mg,Cap,$20.0000,20.0,,250 mg Cap,No,21.6,21.6,FULLY REIMBURSABLE,21.6,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-03-25,,02496429,Mayzent,0.25 mg,Tab,$22.3285,22.3285,,0.25 mg Tab,No,24.11478,24.11478,FULLY REIMBURSABLE,24.11478,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-03-25,,02496437,Mayzent,2 mg,Tab,$89.3150,89.315,,2 mg Tab,No,96.4602,96.4602,FULLY REIMBURSABLE,96.4602,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-02-10,,02479206,Alunbrig,30 mg,Tab,$112.3214,112.3214,,30 mg Tab,No,121.307112,121.307112,FULLY REIMBURSABLE,121.307112,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-02-10,,02479214,Alunbrig,90 mg,Tab,$336.9643,336.9643,,90 mg Tab,No,363.921444,363.921444,FULLY REIMBURSABLE,363.921444,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-02-10,,02479222,Alunbrig,180 mg,Tab,$336.9643,336.9643,,180 mg Tab,No,363.921444,363.921444,FULLY REIMBURSABLE,363.921444,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-02-10,,02479230,Alunbrig,90 mg & 180 mg,Tabs (Starter Kit Pk),$9435.0000/Kit Pk,9435.0,Kit Pk,90 mg & 180 mg Tabs (Starter Kit Pk),Yes,10189.8,10189.8,FULLY REIMBURSABLE,10189.8,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-01-14,,02505614,Takhzyro,300 mg /2 mL,Inj Sol-Pref Syr (Preservative-Free),$68.4600/ mg,68.46,mg,300 mg /2 mL Inj Sol-Pref Syr (Preservative-Free),No,73.9368,73.9368,FULLY REIMBURSABLE,73.9368,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2021-12-03,,02510049,Dupixent,150 mg / mL,Inj Sol-2 mL Pref Pen Pk,$978.7000,978.7,,150 mg / mL Inj Sol-2 mL Pref Pen Pk,Yes,1056.996,1056.996,FULLY REIMBURSABLE,1056.996,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2021-11-23,,02459795,Xolair,150 mg / mL,Inj Sol-1 mL Pref Syr Pk,$641.6000,641.6,,150 mg / mL Inj Sol-1 mL Pref Syr Pk,Yes,692.928,692.928,FULLY REIMBURSABLE,692.928,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2021-10-29,,02509695,Zolgensma,2 × 1013 VG/ mL,Inj Sol-Vial Combi Pk,"$2,910,500.0000",2910500.0,,2 × 1013 VG/ mL Inj Sol-Vial Combi Pk,Yes,3143340.0,3143340.0,FULLY REIMBURSABLE,3143340.0,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2021-09-22,,02517140,Trikafta,100 mg /50 mg /75 mg & 150 mg,Tab,$280.0000/Tab,280.0,Tab,100 mg /50 mg /75 mg & 150 mg Tab,No,302.4,302.4,FULLY REIMBURSABLE,302.4,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2021-06-25,,02463040,Orkambi,125 mg /100 mg,Tab,$170.5357,170.5357,,125 mg /100 mg Tab,No,184.178556,184.178556,FULLY REIMBURSABLE,184.178556,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2021-06-25,,02451379,Orkambi,125 mg /200 mg,Tab,$170.5357,170.5357,,125 mg /200 mg Tab,No,184.178556,184.178556,FULLY REIMBURSABLE,184.178556,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2021-06-08,,02496348,Nubeqa,300 mg,Tab,$28.3440,28.344,,300 mg Tab,No,30.61152,30.61152,FULLY REIMBURSABLE,30.61152,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2021-05-12,,02495732,Vyndaqel,20 mg,Cap,$133.5700,133.57,,20 mg Cap,No,144.2556,144.2556,FULLY REIMBURSABLE,144.2556,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2021-05-06,,02492504,Dupixent,200 mg /1.14 mL,Inj Sol-1.14 mL Pref Syr (Preservative-Free),$978.7000,978.7,,200 mg /1.14 mL Inj Sol-1.14 mL Pref Syr (Preservative-Free),No,1056.996,1056.996,FULLY REIMBURSABLE,1056.996,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2021-05-06,,02470365,Dupixent,150 mg / mL,Inj Sol-2 mL Pref Syr (Preservative-Free),$978.7000,978.7,,150 mg / mL Inj Sol-2 mL Pref Syr (Preservative-Free),No,1056.996,1056.996,FULLY REIMBURSABLE,1056.996,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2021-04-30,,02337819,Extavia,0.3 mg,Pd for Inj - Vial,$104.6920,104.692,,0.3 mg Pd for Inj - Vial,No,113.06736,113.06736,FULLY REIMBURSABLE,113.06736,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2021-04-30,,02437333,Iclusig,15 mg,Tab,$157.0815,157.0815,,15 mg Tab,No,169.64802,169.64802,FULLY REIMBURSABLE,169.64802,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2021-04-30,,02437341,Iclusig,45 mg,Tab,$351.0267,351.0267,,45 mg Tab,No,379.108836,379.108836,FULLY REIMBURSABLE,379.108836,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
