WHO_ATC_Code,Local_Pack_Description_MK,Local_Pack_Description_EN,Generic_Name,Marketing_Company_MK,Marketing_Company_EN,Pharmacy_Purchase_Price,Effective_Start_Date
N06DA03,"EXELON ???????, ????? 3 mg 28 ??????? (??????? 2 ? 14)/??????","EXELON capsule, hard 3 mg 28 capsules (blister 2 x 14)/box",rivastigmine,"NOVARTIS PHARMA STEIN AG, NOVARTIS Farmaceutica S.A.","NOVARTIS PHARMA STEIN AG, NOVARTIS Farmaceutica S.A.",1770.44,15.10.2013
N06DA03,"EXELON ???????, ????? 3 mg 28 ??????? (??????? 2 ? 14)/??????","EXELON capsule, hard 3 mg 28 capsules (blister 2 x 14)/box",rivastigmine,"NOVARTIS PHARMA STEIN AG, NOVARTIS Farmaceutica S.A.","NOVARTIS PHARMA STEIN AG, NOVARTIS Farmaceutica S.A.",1745.78,14.03.2014
N06DA03,"EXELON ???????, ????? 3 mg 28 ??????? (??????? 2 ? 14)/??????","EXELON capsule, hard 3 mg 28 capsules (blister 2 x 14)/box",rivastigmine,"NOVARTIS PHARMA STEIN AG, NOVARTIS Farmaceutica S.A.","NOVARTIS PHARMA STEIN AG, NOVARTIS Farmaceutica S.A.",1401.95,16.03.2015
N06DA03,"EXELON ???????, ????? 3 mg 28 ??????? (??????? 2 ? 14)/??????","EXELON capsule, hard 3 mg 28 capsules (blister 2 x 14)/box",rivastigmine,"NOVARTIS PHARMA STEIN AG, NOVARTIS Farmaceutica S.A.","NOVARTIS PHARMA STEIN AG, NOVARTIS Farmaceutica S.A.",1088.18,22.10.2015
N06DA03,EXELON Patch ????????????? ??????? 18 mg/10 cm2 30 ???????? (?????????? ?????????)/??????,EXELON Patch transdermal patch 18 mg/10 cm2 30 patches (individually packed)/box,rivastigmine,NOVARTIS Pharma AG,NOVARTIS Pharma AG,,
N06DA03,EXELON Patch ????????????? ??????? 9 mg/5 cm2 30 ???????? (?????????? ?????????)/??????,EXELON Patch transdermal patch 9 mg/5 cm2 30 patches (individually packed)/box,rivastigmine,NOVARTIS Pharma AG,NOVARTIS Pharma AG,3416.49,15.03.2016
C09DB01,EXFORGE ????-???????? ??????? 5 mg/80 mg 28 ????-???????? ??????? (??????? 2 ? 14)/??????,EXFORGE film-coated tablet 5 mg/80 mg 28 film-coated tablets (blister 2 x 14)/box,"amlodipine, valsartan",NOVARTIS PHARMA STEIN AG,NOVARTIS PHARMA STEIN AG,,
C09DB01,EXFORGE ????-???????? ??????? 10 mg/160 mg 28 ????-???????? ??????? (??????? 2 ? 14)/??????,EXFORGE film-coated tablet 10 mg/160 mg 28 film-coated tablets (blister 2 x 14)/box,"amlodipine, valsartan",NOVARTIS PHARMA STEIN AG,NOVARTIS PHARMA STEIN AG,,
C09DB01,EXFORGE ????-???????? ??????? 5 mg/160 mg 28 ????-???????? ??????? (??????? 2 ? 14)/??????,EXFORGE film-coated tablet 5 mg/160 mg 28 film-coated tablets (blister 2 x 14)/box,"valsartan, amlodipine",NOVARTIS PHARMA STEIN AG,NOVARTIS PHARMA STEIN AG,,
V03AC03,EXJADE ??????? ?? ????????? ?????????? 125 mg 28 ??????? (??????? 4 ? 7)/??????,EXJADE tablet for oral suspension 125 mg 28 tablets (blister 4 x 7)/box,deferasirox,NOVARTIS PHARMA STEIN AG,NOVARTIS PHARMA STEIN AG,8897.67,15.03.2018
V03AC03,EXJADE ??????? ?? ????????? ?????????? 250 mg 28 ??????? (??????? 4 ? 7)/??????,EXJADE tablet for oral suspension 250 mg 28 tablets (blister 4 x 7)/box,deferasirox,NOVARTIS PHARMA STEIN AG,NOVARTIS PHARMA STEIN AG,16035.92,14.12.2011
V03AC03,EXJADE ??????? ?? ????????? ?????????? 500 mg 28 ??????? (??????? 4 ? 7)/??????,EXJADE tablet for oral suspension 500 mg 28 tablets (blister 4 x 7)/box,deferasirox,NOVARTIS PHARMA STEIN AG,NOVARTIS PHARMA STEIN AG,31976.88,14.12.2011
V03AC03,EXJADE ??????? ?? ????????? ?????????? 125 mg 28 ??????? (??????? 4 ? 7)/??????,EXJADE tablet for oral suspension 125 mg 28 tablets (blister 4 x 7)/box,deferasirox,NOVARTIS PHARMA STEIN AG,NOVARTIS PHARMA STEIN AG,12459,14.12.2011
V03AC03,EXJADE ??????? ?? ????????? ?????????? 125 mg 28 ??????? (??????? 4 ? 7)/??????,EXJADE tablet for oral suspension 125 mg 28 tablets (blister 4 x 7)/box,deferasirox,NOVARTIS PHARMA STEIN AG,NOVARTIS PHARMA STEIN AG,11344.26,17.10.2014
V03AC03,EXJADE ??????? ?? ????????? ?????????? 125 mg 28 ??????? (??????? 4 ? 7)/??????,EXJADE tablet for oral suspension 125 mg 28 tablets (blister 4 x 7)/box,deferasirox,NOVARTIS PHARMA STEIN AG,NOVARTIS PHARMA STEIN AG,11127.93,16.03.2015
V03AC03,EXJADE ??????? ?? ????????? ?????????? 125 mg 28 ??????? (??????? 4 ? 7)/??????,EXJADE tablet for oral suspension 125 mg 28 tablets (blister 4 x 7)/box,deferasirox,NOVARTIS PHARMA STEIN AG,NOVARTIS PHARMA STEIN AG,10578.93,22.10.2015
V03AC03,EXJADE ??????? ?? ????????? ?????????? 125 mg 28 ??????? (??????? 4 ? 7)/??????,EXJADE tablet for oral suspension 125 mg 28 tablets (blister 4 x 7)/box,deferasirox,NOVARTIS PHARMA STEIN AG,NOVARTIS PHARMA STEIN AG,9567.31,15.03.2016
J01CE08,"EXTENCILLINE ?????? ?? ?????????? ?? ??????????? 1,2 MIE 50 ??????/??????",EXTENCILLINE powder for suspension for injection 1.2 MIE 50 vials/box,benzathine benzylpenicillin,SANDOZ GmbH,SANDOZ GmbH,4559.67,14.12.2011
B05DA,"EXTRANEAL ??????? ?? ???????????? ???????? 7,5 % PVC ???? ? 2000 ml/PE ???????? ????",EXTRANEAL solution for peritoneal dialysis 7.5% PVC bag x 2000 ml/PE protective bag,"peritoneal dialysis, isotonic solutions",BAXTER Healthcare SA,BAXTER Healthcare SA,1154.2,21.05.2013
B05DA,"EXTRANEAL ??????? ?? ???????????? ???????? 7,5 % PVC ???? ? 2500 ml/PE ???????? ????",EXTRANEAL solution for peritoneal dialysis 7.5% PVC bag x 2500 ml/PE protective bag,"peritoneal dialysis, isotonic solutions",BAXTER Healthcare SA,BAXTER Healthcare SA,1307.75,21.05.2013
S01LA05,"EYLEA ??????? ?? ??????????? 114,3 mg/ml 1 ?????? + 1 ??????-????/??????",EYLEA solution for injection 114.3 mg/ml 1 vial + 1 filter needle/box,aflibercept,BAYER AG,BAYER AG,53709.16,17.07.2024
S01LA05,"EYLEA ??????? ?? ??????????? 114,3 mg/ml 1 ?????? + 1 ??????-????/??????",EYLEA solution for injection 114.3 mg/ml 1 vial + 1 filter needle/box,aflibercept,BAYER AG,BAYER AG,42117.78,17.03.2025
S01LA05,EYLEA ??????? ?? ??????????? 40 mg/1 ml 1 ???????? ?????? x 100 µl + 1 ?????? ????/??????,EYLEA solution for injection 40 mg/1 ml 1 glass vial x 100 µl + 1 filter needle/box,aflibercept,"BAYER AG, BAYER farmacevtska druzba d.o.o.","BAYER AG, BAYER farmacevtska druzba d.o.o.",56420.41,09.10.2013
S01LA05,EYLEA ??????? ?? ??????????? 40 mg/1 ml 1 ???????? ?????? x 100 µl + 1 ?????? ????/??????,EYLEA solution for injection 40 mg/1 ml 1 glass vial x 100 µl + 1 filter needle/box,aflibercept,"BAYER AG, BAYER farmacevtska druzba d.o.o.","BAYER AG, BAYER farmacevtska druzba d.o.o.",54080.6,14.03.2014
S01LA05,EYLEA ??????? ?? ??????????? 40 mg/1 ml 1 ???????? ?????? x 100 µl + 1 ?????? ????/??????,EYLEA solution for injection 40 mg/1 ml 1 glass vial x 100 µl + 1 filter needle/box,aflibercept,"BAYER AG, BAYER farmacevtska druzba d.o.o.","BAYER AG, BAYER farmacevtska druzba d.o.o.",48005.08,17.10.2014
S01LA05,EYLEA ??????? ?? ??????????? 40 mg/1 ml 1 ???????? ?????? x 100 µl + 1 ?????? ????/??????,EYLEA solution for injection 40 mg/1 ml 1 glass vial x 100 µl + 1 filter needle/box,aflibercept,"BAYER AG, BAYER farmacevtska druzba d.o.o.","BAYER AG, BAYER farmacevtska druzba d.o.o.",44540.85,15.03.2016
S01LA05,EYLEA ??????? ?? ??????????? 40 mg/1 ml 1 ???????? ?????? x 100 µl + 1 ?????? ????/??????,EYLEA solution for injection 40 mg/1 ml 1 glass vial x 100 µl + 1 filter needle/box,aflibercept,"BAYER AG, BAYER farmacevtska druzba d.o.o.","BAYER AG, BAYER farmacevtska druzba d.o.o.",41489.89,15.10.2016
S01LA05,EYLEA ??????? ?? ??????????? 40 mg/1 ml 1 ???????? ?????? x 100 µl + 1 ?????? ????/??????,EYLEA solution for injection 40 mg/1 ml 1 glass vial x 100 µl + 1 filter needle/box,aflibercept,"BAYER AG, BAYER farmacevtska druzba d.o.o.","BAYER AG, BAYER farmacevtska druzba d.o.o.",39900,15.03.2018
S01LA05,EYLEA ??????? ?? ??????????? 40 mg/1 ml 1 ???????? ?????? x 100 µl + 1 ?????? ????/??????,EYLEA solution for injection 40 mg/1 ml 1 glass vial x 100 µl + 1 filter needle/box,aflibercept,"BAYER AG, BAYER farmacevtska druzba d.o.o.","BAYER AG, BAYER farmacevtska druzba d.o.o.",37181.18,16.03.2020
S01LA05,EYLEA ??????? ?? ??????????? 40 mg/1 ml 1 ???????? ?????? x 100 µl + 1 ?????? ????/??????,EYLEA solution for injection 40 mg/1 ml 1 glass vial x 100 µl + 1 filter needle/box,aflibercept,"BAYER AG, BAYER farmacevtska druzba d.o.o.","BAYER AG, BAYER farmacevtska druzba d.o.o.",35218.88,15.03.2021
S01LA05,EYLEA ??????? ?? ??????????? 40 mg/1 ml 1 ???????? ?????? x 100 µl + 1 ?????? ????/??????,EYLEA solution for injection 40 mg/1 ml 1 glass vial x 100 µl + 1 filter needle/box,aflibercept,"BAYER AG, BAYER farmacevtska druzba d.o.o.","BAYER AG, BAYER farmacevtska druzba d.o.o.",35062.66,15.03.2022
S01LA05,EYLEA ??????? ?? ??????????? 40 mg/1 ml 1 ???????? ?????? x 100 µl + 1 ?????? ????/??????,EYLEA solution for injection 40 mg/1 ml 1 glass vial x 100 µl + 1 filter needle/box,aflibercept,"BAYER AG, BAYER farmacevtska druzba d.o.o.","BAYER AG, BAYER farmacevtska druzba d.o.o.",34127.68,17.03.2025
A16AB04,FABRAZYME ?????? ?? ?????????? ?? ??????? ?? ???????? 5 mg 1 ???????? ??????/??????,FABRAZYME powder for concentrate for solution for infusion 5 mg 1 glass vial/box,agalsidase beta,"GENZYME Limited, GENZYME Ireland Limited","GENZYME Limited, GENZYME Ireland Limited",33815.16,01.04.2015
A16AB04,FABRAZYME ?????? ?? ?????????? ?? ??????? ?? ???????? 5 mg 1 ???????? ??????/??????,FABRAZYME powder for concentrate for solution for infusion 5 mg 1 glass vial/box,agalsidase beta,"GENZYME Limited, GENZYME Ireland Limited","GENZYME Limited, GENZYME Ireland Limited",29842.84,15.03.2016
A16AB04,FABRAZYME ?????? ?? ?????????? ?? ??????? ?? ???????? 35 mg 1 ???????? ??????/??????,FABRAZYME powder for concentrate for solution for infusion 35 mg 1 glass vial/box,agalsidase beta,GENZYME Ireland Limited,GENZYME Ireland Limited,149628.27,15.03.2024
A16AB04,FABRAZYME ?????? ?? ?????????? ?? ??????? ?? ???????? 35 mg 1 ???????? ??????/??????,FABRAZYME powder for concentrate for solution for infusion 35 mg 1 glass vial/box,agalsidase beta,GENZYME Ireland Limited,GENZYME Ireland Limited,147691.65,17.03.2025
A16AB04,FABRAZYME ?????? ?? ?????????? ?? ??????? ?? ???????? 35 mg 1 ???????? ??????/??????,FABRAZYME powder for concentrate for solution for infusion 35 mg 1 glass vial/box,agalsidase beta,GENZYME Ireland Limited,GENZYME Ireland Limited,157492.87,15.03.2019
A16AB04,FABRAZYME ?????? ?? ?????????? ?? ??????? ?? ???????? 35 mg 1 ???????? ??????/??????,FABRAZYME powder for concentrate for solution for infusion 35 mg 1 glass vial/box,agalsidase beta,"GENZYME Limited, GENZYME Ireland Limited","GENZYME Limited, GENZYME Ireland Limited",230518.6,01.04.2015
A16AB04,FABRAZYME ?????? ?? ?????????? ?? ??????? ?? ???????? 35 mg 1 ???????? ??????/??????,FABRAZYME powder for concentrate for solution for infusion 35 mg 1 glass vial/box,agalsidase beta,"GENZYME Limited, GENZYME Ireland Limited","GENZYME Limited, GENZYME Ireland Limited",198375.76,15.03.2016
C05AD,"FAKTU ???????????? 2,5 mg/100 mg 10 ??????????? (????? 1 ? 10)/??????",FAKTU suppository 2.5 mg/100 mg 10 suppositories (strip 1 x 10)/box,"cinchocaine, polycresulen",Amcapharm Pharmaceutical GmbH,Amcapharm Pharmaceutical GmbH,147,14.12.2011
C05AD,FAKTU ???? (10 mg/50 mg)/1 g Al ???? ? 20 g + ???????? LDPE ?????????/??????,FAKTU ointment (10 mg/50 mg)/1 g Al tube x 20 g + rectal LDPE applicator/box,"cinchocaine, polycresulen",TAKEDA GmbH,TAKEDA GmbH,169,14.12.2011
L01DB03,FARMORUBICIN RD ?????? ? ????????? ?? ??????? ?? ??????????? 10 mg 1 ?????? ? 10 mg + 1 ?????? ? 5 ml ?????????/??????,FARMORUBICIN RD powder and vehicle for solution for injection 10 mg 1 vial x 10 mg + 1 ampoule x 5 ml vehicle/box,epirubicin,"?? PFIZER INC, ACTAVIS Italy S.p.A.","for PFIZER INC, ACTAVIS Italy S.p.A.",669.62,14.12.2011
L01DB03,FARMORUBICIN RD ?????? ? ????????? ?? ??????? ?? ??????????? 10 mg 1 ?????? ? 10 mg + 1 ?????? ? 5 ml ?????????/??????,FARMORUBICIN RD powder and vehicle for solution for injection 10 mg 1 vial x 10 mg + 1 ampoule x 5 ml vehicle/box,epirubicin,"?? PFIZER INC, ACTAVIS Italy S.p.A.","for PFIZER INC, ACTAVIS Italy S.p.A.",627.92,17.10.2014
L01DB03,FARMORUBICIN RD ?????? ?? ??????? ?? ??????????? 50 mg 1 ?????? ? 50 mg/??????,FARMORUBICIN RD powder for solution for injection 50 mg 1 vial x 50 mg/box,epirubicin,"?? PFIZER INC, ACTAVIS Italy S.p.A.","for PFIZER INC, ACTAVIS Italy S.p.A.",2482.16,14.12.2011
L01DB03,FARMORUBICIN RD ?????? ?? ??????? ?? ??????????? 50 mg 1 ?????? ? 50 mg/??????,FARMORUBICIN RD powder for solution for injection 50 mg 1 vial x 50 mg/box,epirubicin,"?? PFIZER INC, ACTAVIS Italy S.p.A.","for PFIZER INC, ACTAVIS Italy S.p.A.",2447.16,17.10.2014
B02BD03,FEIBA ?????? ? ????????? ?? ??????? ?? ???????? 500 ?/20 ml 1 ?????? ?? ?????? ? 500 E + 1 ?????? ? 20 ml ????????? + 1 ????? + 1 ???? + 1 ??? ?? ???????? + 1 ??? ?? ???????????/??????,FEIBA powder and vehicle for infusion solution 500 U/20 ml 1 powder vial x 500 U + 1 vial x 20 ml vehicle + 1 syringe + 1 needle + 1 infusion set + 1 transfusion set/box,factor VIII inhibitor bypassing activity,"Baxter AG, Takeda Manufacturing Austria AG (Industiestrasse 67)","Baxter AG, Takeda Manufacturing Austria AG (Industiestrasse 67)",24900,15.03.2018
B02BD03,FEIBA ?????? ? ????????? ?? ??????? ?? ???????? 500 E/10 ml 1 ?????? ?? ?????? ? 500 E + 1 ?????? ? 10 ml ????????? + 1 ????? + 1 ???? + 1 ??? ?? ???????? + 1 ??? ?? ???????????/??????,FEIBA powder and vehicle for infusion solution 500 U/10 ml 1 vial of powder x 500 U + 1 vial x 10 ml vehicle + 1 syringe + 1 needle + 1 infusion set + 1 transfusion set/box,factor VIII inhibitor bypassing activity,Baxter AG,Baxter AG,23804.28,26.08.2024
B02BD03,FEIBA ?????? ? ????????? ?? ??????? ?? ???????? 500 ?/20 ml 1 ?????? ?? ?????? ? 500 E + 1 ?????? ? 20 ml ????????? + 1 ????? + 1 ???? + 1 ??? ?? ???????? + 1 ??? ?? ???????????/??????,FEIBA powder and vehicle for infusion solution 500 U/20 ml 1 powder vial x 500 U + 1 vial x 20 ml vehicle + 1 syringe + 1 needle + 1 infusion set + 1 transfusion set/box,factor VIII inhibitor bypassing activity,Baxter AG,Baxter AG,25936,14.03.2014
B02BD03,FEIBA ?????? ? ????????? ?? ??????? ?? ???????? 500 ?/20 ml 1 ?????? ?? ?????? ? 500 E + 1 ?????? ? 20 ml ????????? + 1 ????? + 1 ???? + 1 ??? ?? ???????? + 1 ??? ?? ???????????/??????,FEIBA powder and vehicle for infusion solution 500 U/20 ml 1 powder vial x 500 U + 1 vial x 20 ml vehicle + 1 syringe + 1 needle + 1 infusion set + 1 transfusion set/box,factor VIII inhibitor bypassing activity,Baxter AG,Baxter AG,25673.58,17.10.2014
B02BD03,FEIBA ?????? ? ????????? ?? ??????? ?? ???????? 500 ?/20 ml 1 ?????? ?? ?????? ? 500 E + 1 ?????? ? 20 ml ????????? + 1 ????? + 1 ???? + 1 ??? ?? ???????? + 1 ??? ?? ???????????/??????,FEIBA powder and vehicle for infusion solution 500 U/20 ml 1 powder vial x 500 U + 1 vial x 20 ml vehicle + 1 syringe + 1 needle + 1 infusion set + 1 transfusion set/box,factor VIII inhibitor bypassing activity,Baxter AG,Baxter AG,25657.78,15.03.2016
L02BG04,"FEMARA ????-???????? ??????? 2,5 mg 30 ????-???????? ??????? (??????? 3 ? 10)/??????",FEMARA film-coated tablet 2.5 mg 30 film-coated tablets (blister 3 x 10)/box,letrozole,NOVARTIS Pharma AG,NOVARTIS Pharma AG,4396.24,14.12.2011
L02BG04,"FEMARA ????-???????? ??????? 2,5 mg 30 ????-???????? ??????? (??????? 3 ? 10)/??????",FEMARA film-coated tablet 2.5 mg 30 film-coated tablets (blister 3 x 10)/box,letrozole,NOVARTIS Pharma AG,NOVARTIS Pharma AG,4352.28,05.10.2012
L02BG04,"FEMARA ????-???????? ??????? 2,5 mg 30 ????-???????? ??????? (??????? 3 ? 10)/??????",FEMARA film-coated tablet 2.5 mg 30 film-coated tablets (blister 3 x 10)/box,letrozole,NOVARTIS Pharma AG,NOVARTIS Pharma AG,3691.51,15.10.2013
L02BG04,"FEMARA ????-???????? ??????? 2,5 mg 30 ????-???????? ??????? (??????? 3 ? 10)/??????",FEMARA film-coated tablet 2.5 mg 30 film-coated tablets (blister 3 x 10)/box,letrozole,NOVARTIS Pharma AG,NOVARTIS Pharma AG,3491.5,14.03.2014
L02BG04,"FEMARA ????-???????? ??????? 2,5 mg 30 ????-???????? ??????? (??????? 3 ? 10)/??????",FEMARA film-coated tablet 2.5 mg 30 film-coated tablets (blister 3 x 10)/box,letrozole,NOVARTIS Pharma AG,NOVARTIS Pharma AG,2541.45,17.10.2014
L02BG04,"FEMARA ????-???????? ??????? 2,5 mg 30 ????-???????? ??????? (??????? 3 ? 10)/??????",FEMARA film-coated tablet 2.5 mg 30 film-coated tablets (blister 3 x 10)/box,letrozole,NOVARTIS Pharma AG,NOVARTIS Pharma AG,2503.1,16.03.2015
L02BG04,"FEMARA ????-???????? ??????? 2,5 mg 30 ????-???????? ??????? (??????? 3 ? 10)/??????",FEMARA film-coated tablet 2.5 mg 30 film-coated tablets (blister 3 x 10)/box,letrozole,NOVARTIS Pharma AG,NOVARTIS Pharma AG,2126.23,22.10.2015
L02BG04,"FEMARA ????-???????? ??????? 2,5 mg 30 ????-???????? ??????? (??????? 3 ? 10)/??????",FEMARA film-coated tablet 2.5 mg 30 film-coated tablets (blister 3 x 10)/box,letrozole,NOVARTIS Pharma AG,NOVARTIS Pharma AG,1506.15,15.03.2018
L02BG04,"FEMARA ????-???????? ??????? 2,5 mg 30 ????-???????? ??????? (??????? 3 ? 10)/??????",FEMARA film-coated tablet 2.5 mg 30 film-coated tablets (blister 3 x 10)/box,letrozole,NOVARTIS Pharma AG,NOVARTIS Pharma AG,764.66,15.03.2019
D04AA13,FENISTIL ??? 1 mg/1 g ?l ???? ? 30 g/??????,FENISTIL gel 1 mg/1 g Al tube x 30 g/box,dimetindene,GlaxoSmithKline Consumer Healthcare GmbH&Co.KG,GlaxoSmithKline Consumer Healthcare GmbH&Co.KG,,
V03AC02,FERRIPROX ????-???????? ??????? 500 mg ????????? ????????? x 100 ???????/??????,FERRIPROX film-coated tablet 500 mg plastic container x 100 tablets/box,deferiprone,"CHIESI FARMACEUTICI S.P.A., APOTEX Nederland B.V.","CHIESI FARMACEUTICI S.P.A., APOTEX Nederland B.V.",10344.46,14.12.2011
V03AC02,FERRIPROX ????-???????? ??????? 500 mg ????????? ????????? x 100 ???????/??????,FERRIPROX film-coated tablet 500 mg plastic container x 100 tablets/box,deferiprone,"CHIESI FARMACEUTICI S.P.A., APOTEX Nederland B.V.","CHIESI FARMACEUTICI S.P.A., APOTEX Nederland B.V.",10097.44,15.10.2013
V03AC02,FERRIPROX ????-???????? ??????? 500 mg ????????? ????????? x 100 ???????/??????,FERRIPROX film-coated tablet 500 mg plastic container x 100 tablets/box,deferiprone,"CHIESI FARMACEUTICI S.P.A., APOTEX Nederland B.V.","CHIESI FARMACEUTICI S.P.A., APOTEX Nederland B.V.",8638.73,16.03.2015
V03AC02,FERRIPROX ????-???????? ??????? 500 mg ????????? ????????? x 100 ???????/??????,FERRIPROX film-coated tablet 500 mg plastic container x 100 tablets/box,deferiprone,"CHIESI FARMACEUTICI S.P.A., APOTEX Nederland B.V.","CHIESI FARMACEUTICI S.P.A., APOTEX Nederland B.V.",8220,15.03.2016
A10AB05,FIASP ??????? ?? ??????????? 100 E/1 ml 1 ?????? ? 10 ml/??????,FIASP solution for injection 100 U/1 ml 1 vial x 10 ml/box,insulin aspart,NOVO NORDISK A/S,NOVO NORDISK A/S,,
A10AB05,FIASP ??????? ?? ??????????? 100 E/1 ml 1 ?????? ? 10 ml/??????,FIASP solution for injection 100 U/1 ml 1 vial x 10 ml/box,insulin aspart,NOVO NORDISK A/S,NOVO NORDISK A/S,962,17.09.2018
A10AB05,FIASP ??????? ?? ??????????? 100 E/1 ml 1 ?????? ? 10 ml/??????,FIASP solution for injection 100 U/1 ml 1 vial x 10 ml/box,insulin aspart,NOVO NORDISK A/S,NOVO NORDISK A/S,939.23,23.03.2023
A10AB05,FIASP FlexTouch ??????? ?? ??????????? 100 ?/1 ml 5 ????????? ????????? ??????? ? 3 ml/??????,FIASP FlexTouch solution for injection 100 U/1 ml 5 pre-filled pens x 3 ml/box,insulin aspart,NOVO NORDISK A/S,NOVO NORDISK A/S,1828.22,15.03.2021
A10AB05,FIASP FlexTouch ??????? ?? ??????????? 100 ?/1 ml 5 ????????? ????????? ??????? ? 3 ml/??????,FIASP FlexTouch solution for injection 100 U/1 ml 5 pre-filled pens x 3 ml/box,insulin aspart,NOVO NORDISK A/S,NOVO NORDISK A/S,1820.21,23.03.2023
A10AB05,FIASP FlexTouch ??????? ?? ??????????? 100 ?/1 ml 5 ????????? ????????? ??????? ? 3 ml/??????,FIASP FlexTouch solution for injection 100 U/1 ml 5 pre-filled pens x 3 ml/box,insulin aspart,NOVO NORDISK A/S,NOVO NORDISK A/S,1790,17.03.2025
A10AB05,FIASP FlexTouch ??????? ?? ??????????? 100 ?/1 ml 5 ????????? ????????? ??????? ? 3 ml/??????,FIASP FlexTouch solution for injection 100 U/1 ml 5 pre-filled pens x 3 ml/box,insulin aspart,NOVO NORDISK A/S,NOVO NORDISK A/S,1923.59,17.09.2018
A10AB05,FIASP FlexTouch ??????? ?? ??????????? 100 ?/1 ml 5 ????????? ????????? ??????? ? 3 ml/??????,FIASP FlexTouch solution for injection 100 U/1 ml 5 pre-filled pens x 3 ml/box,insulin aspart,NOVO NORDISK A/S,NOVO NORDISK A/S,1887.98,16.03.2020
A10AB05,FIASP PenFill ??????? ?? ??????????? 100 E/1 ml 5 ??????? ? 3 ml/??????,FIASP PenFill injection solution 100 U/1 ml 5 cartridges x 3 ml/box,insulin aspart,NOVO NORDISK A/S,NOVO NORDISK A/S,1796.39,17.09.2018
A10AB05,FIASP PenFill ??????? ?? ??????????? 100 E/1 ml 5 ??????? ? 3 ml/??????,FIASP PenFill injection solution 100 U/1 ml 5 cartridges x 3 ml/box,insulin aspart,NOVO NORDISK A/S,NOVO NORDISK A/S,1744.9,15.03.2022
A10AB05,FIASP PenFill ??????? ?? ??????????? 100 E/1 ml 5 ??????? ? 3 ml/??????,FIASP PenFill injection solution 100 U/1 ml 5 cartridges x 3 ml/box,insulin aspart,NOVO NORDISK A/S,NOVO NORDISK A/S,1676.76,23.03.2023
A10AB05,FIASP PenFill ??????? ?? ??????????? 100 E/1 ml 5 ??????? ? 3 ml/??????,FIASP PenFill injection solution 100 U/1 ml 5 cartridges x 3 ml/box,insulin aspart,NOVO NORDISK A/S,NOVO NORDISK A/S,1666,17.03.2025
B02BB01,FIBRYGA ?????? ? ??????????? ?? ??????? ?? ???????????/???????? 1 g 1 ???? ?? ?????? ?? ??????? ?? ???????????/???????? + 1 ?????? ?? ??????????? (???? ?? ????????) + 1 Nextaro ???? ?? ??????,FIBRYGA powder and solvent for solution for injection/infusion 1 g 1 bottle of powder for solution for injection/infusion + 1 vial of solvent (water for injections) + 1 Nextaro transfer device,human fibrinogen,"OCTAPHARMA AB , OCTAPHARMA Pharmazeutika Produktionsges m.b.H","OCTAPHARMA AB , OCTAPHARMA Pharmazeutika Produktionsges m.b.H",,
B02BB01,FIBRYGA ?????? ? ??????????? ?? ??????? ?? ???????????/???????? 1 g 1 ???? ?? ?????? ?? ??????? ?? ???????????/???????? +1 ?????? ?? ??????????? (???? ?? ????????)+ 1 Octajet ???? ?? ?????? (????????) + 1 ?????? ?? ????????,FIBRYGA powder and solvent for solution for injection/infusion 1 g 1 bottle of powder for solution for injection/infusion +1 vial of solvent (water for injections)+ 1 Octajet transfer device (connector) + 1 particle filter,human fibrinogen,"OCTAPHARMA AB , OCTAPHARMA Pharmazeutika Produktionsges m.b.H","OCTAPHARMA AB , OCTAPHARMA Pharmazeutika Produktionsges m.b.H",23944.62,23.03.2023
L02BX02,"FIRMAGON ?????? ? ????????? ?? ??????? ?? ??????????? 80 mg 1 ?????? ?? ?????? + 1 ????????? ???????? ????? ? 4,2 ml ????????? + 1 ???? + 1 ??????? ?? ?????? + 1 ???? (25G 0.5 x 25 mm)/??????",FIRMAGON powder and vehicle for solution for injection 80 mg 1 powder vial + 1 pre-filled syringe x 4.2 ml vehicle + 1 plunger + 1 vial adapter + 1 needle (25G 0.5 x 25 mm)/box,degarelix,Ferring GmbH,Ferring GmbH,5783.71,15.03.2018
L02BX02,FIRMAGON ?????? ? ????????? ?? ??????? ?? ??????????? 120 mg 2 ?????? ?? ?????? + 2 ????????? ????????? ?????? ? 3 ml ????????? + 2 ????? +2 ???????? ?? ?????? + 2 ???? (25G 0.5 x 25 mm)/??????,FIRMAGON powder and vehicle for solution for injection 120 mg 2 powder vials + 2 pre-filled syringes x 3 ml vehicle + 2 plungers + 2 vial adapters + 2 needles (25G 0.5 x 25 mm)/box,degarelix,Ferring GmbH,Ferring GmbH,8037.64,15.03.2018
