Country,Currency,Source,Region,Company,Product Group,Local Product Name,Generic Name,Local Pack Description,Pack Unit,Pack Size,LOCAL_PACK_CODE,Unit Price,PCID Mapping,VAT Percent,Public without VAT Price,Public with VAT Price,Reimbursable Status,Reimbursable Rate,Copayment Percent
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Abbvie bv,DEXMONO,,Ozurdex,6 ml OOGDRUPPELS 1 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason__intravitreaal_,12.28,,0.09,11.266055045871559,12.28,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Focus Care bv,OZURDEX,,Axium-opto,IMPLANTAAT 700 μg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason__oculair_,,,0.09,,,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Focus Care bv,GENERIEK,,Axium-opto,5 ml OOGDRUPPELS 1 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason__oculair_,16.9,,0.09,15.5045871559633,16.9,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Focus Care bv,DEXA POS,,Axium-opto,10 ml OOGDRUPPELS 1 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason__oculair_,5.05,,0.09,4.633027522935779,5.05,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Focus Care bv,DEXAMETHASON MONOFREE,,Axium-opto,"0,4 ml OOGDRUPPELS 1 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason__oculair_,7.01,,0.09,6.431192660550458,7.01,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Focus Care bv,DEXMONO,,Axium-opto,6 ml OOGDRUPPELS 1 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason__oculair_,12.28,,0.09,11.266055045871559,12.28,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Formularium der Nederlandse Apothekers,GENERIEK,,Dexamethason capsule FNA,"TABLET 0,5 mg",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason__systemisch_,0.14,,0.09,0.12844036697247707,0.14,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Formularium der Nederlandse Apothekers,SOFRADEX,,Dexamethason/Chlooramfenicol/Polymyxine B oordruppels FNA,"OORDRUPPELS 0,5/5/0,05 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_chlooramfenicol_polymyxine_b__auriculair_,8.68,,0.09,7.963302752293577,8.68,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Formularium der Nederlandse Apothekers,SOFRADEX,,Dexamethason/Chlooramfenicol/Polymyxine B oogdruppels FNA,"8 ml OOGDRUPPELS 0,5/5/0,05 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_chlooramfenicol_polymyxine_b__oculair_,8.7,,0.09,7.981651376146788,8.7,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Formularium der Nederlandse Apothekers,DEXAMYTREX,,Dexamethason/Chlooramfenicol/Polymyxine B oogdruppels FNA,"3 G OOGZALF 0,3/3 mg /G",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_chlooramfenicol_polymyxine_b__oculair_,4.7,,0.09,4.311926605504587,4.7,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Formularium der Nederlandse Apothekers,DEXAGENTA POS,,Dexamethason/Chlooramfenicol/Polymyxine B oogdruppels FNA,5 ml OOGDRUPPELS 1/3 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_chlooramfenicol_polymyxine_b__oculair_,3.7,,0.09,3.3944954128440368,3.7,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Formularium der Nederlandse Apothekers,DUCRESSA,,Dexamethason/Chlooramfenicol/Polymyxine B oogdruppels FNA,5 ml OOGDRUPPELS 1/5 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_chlooramfenicol_polymyxine_b__oculair_,8.01,,0.09,7.348623853211008,8.01,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Formularium der Nederlandse Apothekers,TOBRADEX,,Dexamethason/Chlooramfenicol/Polymyxine B oogdruppels FNA,"3,5 G OOGZALF 1/3 mg /G",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_chlooramfenicol_polymyxine_b__oculair_,4.68,,0.09,4.293577981651375,4.68,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Formularium der Nederlandse Apothekers,GENERIEK,,Dexamethason/Chlooramfenicol/Polymyxine B oogdruppels FNA,5 ml OOGDRUPPELS 1/3 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_chlooramfenicol_polymyxine_b__oculair_,5.11,,0.09,4.6880733944954125,5.11,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Formularium der Nederlandse Apothekers,BRADEXA,,Dexamethason/Chlooramfenicol/Polymyxine B oogdruppels FNA,5 ml OOGDRUPPELS 1/3 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_chlooramfenicol_polymyxine_b__oculair_,5.11,,0.09,4.6880733944954125,5.11,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Sanofi,SOFRADEX,,Sofradex,"OORDRUPPELS 0,5/5/0,05 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_framycetine_gramicidine__auriculair_,8.68,,0.09,7.963302752293577,8.68,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Cheplapharm Arzneimittel GmbH,SOFRADEX,,Sofradex,"8 ml OOGDRUPPELS 0,5/5/0,05 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_framycetine_gramicidine__oculair_,8.7,,0.09,7.981651376146788,8.7,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Cheplapharm Arzneimittel GmbH,DEXAMYTREX,,Sofradex,"3 G OOGZALF 0,3/3 mg /G",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_framycetine_gramicidine__oculair_,4.7,,0.09,4.311926605504587,4.7,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Cheplapharm Arzneimittel GmbH,DEXAGENTA POS,,Sofradex,5 ml OOGDRUPPELS 1/3 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_framycetine_gramicidine__oculair_,3.7,,0.09,3.3944954128440368,3.7,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Cheplapharm Arzneimittel GmbH,DUCRESSA,,Sofradex,5 ml OOGDRUPPELS 1/5 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_framycetine_gramicidine__oculair_,8.01,,0.09,7.348623853211008,8.01,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Cheplapharm Arzneimittel GmbH,TOBRADEX,,Sofradex,"3,5 G OOGZALF 1/3 mg /G",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_framycetine_gramicidine__oculair_,4.68,,0.09,4.293577981651375,4.68,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Cheplapharm Arzneimittel GmbH,GENERIEK,,Sofradex,5 ml OOGDRUPPELS 1/3 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_framycetine_gramicidine__oculair_,5.11,,0.09,4.6880733944954125,5.11,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Cheplapharm Arzneimittel GmbH,BRADEXA,,Sofradex,5 ml OOGDRUPPELS 1/3 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_framycetine_gramicidine__oculair_,5.11,,0.09,4.6880733944954125,5.11,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Ursapharm Benelux bv,SOFRADEX,,Dexagenta-POS,"8 ml OOGDRUPPELS 0,5/5/0,05 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_gentamicine,8.7,,0.09,7.981651376146788,8.7,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Ursapharm Benelux bv,DEXAMYTREX,,Dexagenta-POS,"3 G OOGZALF 0,3/3 mg /G",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_gentamicine,4.7,,0.09,4.311926605504587,4.7,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Ursapharm Benelux bv,DEXAGENTA POS,,Dexagenta-POS,5 ml OOGDRUPPELS 1/3 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_gentamicine,3.7,,0.09,3.3944954128440368,3.7,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Ursapharm Benelux bv,DUCRESSA,,Dexagenta-POS,5 ml OOGDRUPPELS 1/5 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_gentamicine,8.01,,0.09,7.348623853211008,8.01,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Ursapharm Benelux bv,TOBRADEX,,Dexagenta-POS,"3,5 G OOGZALF 1/3 mg /G",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_gentamicine,4.68,,0.09,4.293577981651375,4.68,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Ursapharm Benelux bv,GENERIEK,,Dexagenta-POS,5 ml OOGDRUPPELS 1/3 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_gentamicine,5.11,,0.09,4.6880733944954125,5.11,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Ursapharm Benelux bv,BRADEXA,,Dexagenta-POS,5 ml OOGDRUPPELS 1/3 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_gentamicine,5.11,,0.09,4.6880733944954125,5.11,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Santen Oy,SOFRADEX,,Ducressa,"8 ml OOGDRUPPELS 0,5/5/0,05 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_levofloxacine,8.7,,0.09,7.981651376146788,8.7,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Santen Oy,DEXAMYTREX,,Ducressa,"3 G OOGZALF 0,3/3 mg /G",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_levofloxacine,4.7,,0.09,4.311926605504587,4.7,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Santen Oy,DEXAGENTA POS,,Ducressa,5 ml OOGDRUPPELS 1/3 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_levofloxacine,3.7,,0.09,3.3944954128440368,3.7,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Santen Oy,DUCRESSA,,Ducressa,5 ml OOGDRUPPELS 1/5 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_levofloxacine,8.01,,0.09,7.348623853211008,8.01,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Santen Oy,TOBRADEX,,Ducressa,"3,5 G OOGZALF 1/3 mg /G",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_levofloxacine,4.68,,0.09,4.293577981651375,4.68,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Santen Oy,GENERIEK,,Ducressa,5 ml OOGDRUPPELS 1/3 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_levofloxacine,5.11,,0.09,4.6880733944954125,5.11,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Santen Oy,BRADEXA,,Ducressa,5 ml OOGDRUPPELS 1/3 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_levofloxacine,5.11,,0.09,4.6880733944954125,5.11,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Rockmed Pharma,SOFRADEX,,Bradexa,"8 ml OOGDRUPPELS 0,5/5/0,05 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_tobramycine,8.7,,0.09,7.981651376146788,8.7,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Rockmed Pharma,DEXAMYTREX,,Bradexa,"3 G OOGZALF 0,3/3 mg /G",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_tobramycine,4.7,,0.09,4.311926605504587,4.7,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Rockmed Pharma,DEXAGENTA POS,,Bradexa,5 ml OOGDRUPPELS 1/3 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_tobramycine,3.7,,0.09,3.3944954128440368,3.7,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Rockmed Pharma,DUCRESSA,,Bradexa,5 ml OOGDRUPPELS 1/5 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_tobramycine,8.01,,0.09,7.348623853211008,8.01,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Rockmed Pharma,TOBRADEX,,Bradexa,"3,5 G OOGZALF 1/3 mg /G",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_tobramycine,4.68,,0.09,4.293577981651375,4.68,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Rockmed Pharma,GENERIEK,,Bradexa,5 ml OOGDRUPPELS 1/3 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_tobramycine,5.11,,0.09,4.6880733944954125,5.11,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Rockmed Pharma,BRADEXA,,Bradexa,5 ml OOGDRUPPELS 1/3 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_tobramycine,5.11,,0.09,4.6880733944954125,5.11,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,ORIFARM B.V.,GENERIEK,,Attenfarm,TABLET 10 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamfetamine,2.01,,0.09,1.844036697247706,2.01,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,ORIFARM B.V.,TENTIN,,Attenfarm,TABLET 10 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamfetamine,2.44,,0.09,2.238532110091743,2.44,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Menarini Benelux nv,STADIUM,,Stadium,FILMOMHULDE TABLET 25 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexketoprofen,1.0,,0.09,0.9174311926605504,1.0,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Orion Corporation,GENERIEK,,Dexdor,2 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 100 μg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexmedetomidine,23.44,,0.09,21.504587155963304,23.44,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Orion Corporation,DEXDOR,,Dexdor,2 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 100 μg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexmedetomidine,23.43,,0.09,21.495412844036696,23.43,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Clinigen Healthcare Ltd.,CARDIOXANE,,Cardioxane,500 mg POEDER VOOR OPLOSSING VOOR INFUSIE 500 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexrazoxaan,245.25,,0.09,224.99999999999997,245.25,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Clinigen Healthcare Ltd.,SAVENE,,Cardioxane,POEDER VOOR OPLOSSING VOOR INFUSIE 500 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexrazoxaan,,,0.09,,,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Alcon Nederland bv,LIPOSIC,,Duratears,10 G OOGGEL 2 mg /G,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dextran_hypromellose,3.74,,0.09,3.4311926605504586,3.74,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Alcon Nederland bv,VIDISIC,,Duratears,10 G OOGGEL 2 mg /G,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dextran_hypromellose,3.74,,0.09,3.4311926605504586,3.74,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Alcon Nederland bv,DRY EYE GEL,,Duratears,10 G OOGGEL 3 mg /G,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dextran_hypromellose,4.98,,0.09,4.568807339449541,4.98,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Alcon Nederland bv,THILO TEARS,,Duratears,10 G OOGGEL 3 mg /G,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dextran_hypromellose,4.98,,0.09,4.568807339449541,4.98,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Alcon Nederland bv,CELLUVISC,,Duratears,"0,4 ml OOGDRUPPELS 10 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dextran_hypromellose,4.02,,0.09,3.688073394495412,4.02,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Alcon Nederland bv,DURATEARS-OOGDRUPPELS,,Duratears,15 ml OOGDRUPPELS 1/3 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dextran_hypromellose,5.25,,0.09,4.816513761467889,5.25,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Alcon Nederland bv,HYLAN,,Duratears,"0,65 ml OOGDRUPPELS 0,15/0,15 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dextran_hypromellose,14.45,,0.09,13.256880733944952,14.45,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Alcon Nederland bv,ARTELAC,,Duratears,"10 ml OOGDRUPPELS 3,2 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dextran_hypromellose,2.54,,0.09,2.330275229357798,2.54,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Alcon Nederland bv,HYPROMELLOSE MONOFREE,,Duratears,"0,4 ml OOGDRUPPELS 3 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dextran_hypromellose,10.7,,0.09,9.816513761467888,10.7,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Alcon Nederland bv,DURATEARS Z,,Duratears,"3,5 G OOGZALF",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dextran_hypromellose,4.13,,0.09,3.788990825688073,4.13,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Alcon Nederland bv,PROTAGENS,,Duratears,15 ml OOGDRUPPELS 20 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dextran_hypromellose,6.26,,0.09,5.743119266055046,6.26,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Alcon Nederland bv,OCULOTECT,,Duratears,"0,4 ml OOGDRUPPELS 50 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dextran_hypromellose,10.71,,0.09,9.825688073394495,10.71,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,GENERIEK,,Diazepam,TABLET 10 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diazepam,0.09,,0.09,0.08256880733944953,0.09,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,STESOLID,,Diazepam,KLYSMA 2 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diazepam,2.11,,0.09,1.9357798165137612,2.11,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Merck Sharp & Dohme bv,PROGLICEM,,Proglicem,CAPSULE 100 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diazoxide,76.22,,0.09,69.92660550458714,76.22,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,GENERIEK,,Diclofenac gel,GEL 10 mg /G,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diclofenac__cutaan_,1.04,,0.09,0.9541284403669724,1.04,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,TANTUM,,Diclofenac gel,GEL 10 mg /G,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diclofenac__cutaan_,1.7,,0.09,1.5596330275229355,1.7,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,VOLTAREN,,Diclofenac gel,"GEL 11,6 mg /G",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diclofenac__cutaan_,1.85,,0.09,1.6972477064220184,1.85,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Théa Pharma bv,DICLOABAK,,Dicloabak,10 ml OOGDRUPPELS 1 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diclofenac__oculair_,10.49,,0.09,9.623853211009173,10.49,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Théa Pharma bv,NACLOF,,Dicloabak,"0,3 ml OOGDRUPPELS 1 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diclofenac__oculair_,28.94,,0.09,26.550458715596328,28.94,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,GENERIEK,,Diclofenac,TABLET MET GEREGULEERDE AFGIFTE 100 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diclofenac__systemisch_,0.38,,0.09,0.34862385321100914,0.38,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,VOLTAREN K,,Diclofenac,"OMHULDE TABLET 12,5 mg",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diclofenac__systemisch_,2.26,,0.09,2.0733944954128436,2.26,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Pfizer bv,ARTHROTEC,,Arthrotec,TABLET MET GEREGULEERDE AFGIFTE 50MG/200UG,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diclofenac_misoprostol,0.57,,0.09,0.5229357798165136,0.57,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,GENERIEK,,Dienogest,TABLET 2 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dienogest,0.98,,0.09,0.8990825688073394,0.98,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Vifor Nederland bv,KAPRUVIA,,Kapruvia,1 ml INJECTIEVLOEISTOF 50 μg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/difelikefalin,35.7,,0.09,32.75229357798165,35.7,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,GlaxoSmithKline bv,BOOSTRIX,,Boostrix,"0,5 ml SUSPENSIE VOOR INJECTIE",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/difterie__acellulair_kinkhoest__tetanusvaccin,25.82,,0.09,23.68807339449541,25.82,REIMBURSABLE,100.00%,0.00%
