award_date,source_url,lot_number,un_classification_code,item_title,buyer_specifications,lot_quantity,supplier,supplier_specifications,unit_price_offer_raw,unit_price_offer,awarded_quantity_raw,awarded_quantity,total_net_awarded_raw,total_net_awarded,state,is_awarded,awarded_unit_price,lot_total_line_raw,lot_total_line,source_tender_url
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,35,51161606,Loratadina,Loratadina 10 Mg. Comprimidos,5000,76.830.090-9 FARMACEUTICA CARIBEAN SPA,"GEN0052 LORATADINA (B) 10 MG X 30 COMP., Loratadina 10 mg, F-16767/23, OPKO CHILE S.A, 01-06-2024, venc: 01-06-2024, Plazo de entrega de 24-48 hrs","$ 15,3",15.3,0,0.0,0,0.0,No Adjudicada,NO,,55.000,55000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,36,51121710,Losartan potásico,Losartan 100 Mg Comprimidos,6000,77.664.156-1 INGENIERÍA Y SERVICIOS LOGÍSTICOS SP CHILE LIMITADA,Adquisicin De Medicamentos Departamento De Salud,"$ 70,7739",70.7739,0,0.0,0,0.0,No Adjudicada,NO,,300.000,300000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,36,51121710,Losartan potásico,Losartan 100 Mg Comprimidos,6000,76.031.071-9 SALCOBRAND S.A,"(S430172) LOSARTAN (B) 100mg COMP.X30, LOSARTAN 100mg ORAL SOLIDO, Fabricante: LABORATORIO CHILE, Reg ISP: F-17498, Presentación: CAJA X 30 COMPRIMIDOS. Bioequivalente: Si, Precio x Comprimido, venc: 30-11-2025, Despacho en 3 hrs (72 día hábil), Monto Mín. despacho $80.000+IVA.","$ 93,75",93.75,0,0.0,0,0.0,No Adjudicada,NO,,300.000,300000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,36,51121710,Losartan potásico,Losartan 100 Mg Comprimidos,6000,80.447.400-5 MUNNICH PHARMA MEDICAL SPA,"297058 LOSART.POT.BE.COM100MG.30, CAJA X 30, GENERICOS BIOEQUIVALENTES VCTO MAYOR A 24 MESES. DESPACHO 1 DIA CORRIDO.EL DESPACHO NO TIENE COSTO ADICIONAL. MUNNICH CUENTA CON SERVICIO DE POST VENTA Y POLITICA DE CANJE Y DEVOLUCION.","$ 55,3",55.3,0,0.0,0,0.0,No Adjudicada,NO,,300.000,300000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,36,51121710,Losartan potásico,Losartan 100 Mg Comprimidos,6000,76.669.630-9 OPKO CHILE S.A.,"PT00435 LOSARTAN - 100 MG X 30 COMP. PRODUCTO BIOEQUIVALENTE - F-23645/22, CAJA X 30, VENCE: DICIEMBRE 2024",$ 33,33.0,0,0.0,0,0.0,No Adjudicada,NO,,300.000,300000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,36,51121710,Losartan potásico,Losartan 100 Mg Comprimidos,6000,76.175.092-5 ASCEND LABORATORIES SPA,"7804650880776 LOSARTAN POTASICO COMPRIMIDOS RECUBIERTOS 100MG - BIOEQUIVALENTE, PRESENTACIÓN: CAJA X 30 COMPRIMIDOS RECUBIERTOS, REGISTRO ISP: F-21746 FABRICADO POR ALKEM LABORATORIES LTD, PROCEDENCIA: INDIA VENCIMIENTO: MARZO 2025 CERTIFICACIÓN GMP EMA AGENCIA ALEMANA PRECIO NETO COTIZADO POR COMPRIMIDO FLETE SIN CARGO SIN MONTO MÍNIMO DE FACTURACIÓN Y DESPACHO.ENTREGA EN 2 DIAS CORRDIOS.SE ADJUNTA CANJE.VIGENCIA OFERTA 60 DIAS",$ 50,50.0,6000,6000.0,300000,300000.0,Adjudicada,YES,50.0,300.000,300000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,36,51121710,Losartan potásico,Losartan 100 Mg Comprimidos,6000,77.596.940-7 LABORATORIO CHILE S A,"120-10-80172 LOSARTAN 100 MG X 30 CR REG.ISP F-17498 EQUIVALENTE TERAPÉUTICO Losartán Potásico 100 mg 30 Comprimidos Recubiertos , venc: 31-03-2025, Se adjunta documentacion técnica, certificado de farmacovigilancia, politica de canje, devoluciones y norma GMP. Despacho en 72 horas.",$ 50,50.0,0,0.0,0,0.0,No Adjudicada,NO,,300.000,300000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,36,51121710,Losartan potásico,Losartan 100 Mg Comprimidos,6000,76.830.090-9 FARMACEUTICA CARIBEAN SPA,"SEV0034 LOSARTAN POTASICO 100 MG X 30 COMPRIMIDOS, Losartán 100 mg, F-18337/20, SEVEN PHARMA, 01-02-2025, venc: 01-02-2025, Plazo de entrega de 24-48 hrs","$ 46,5",46.5,0,0.0,0,0.0,No Adjudicada,NO,,300.000,300000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,37,51121710,Losartan potásico,Losartan 100 Mg Comprimidos,6000,77.664.156-1 INGENIERÍA Y SERVICIOS LOGÍSTICOS SP CHILE LIMITADA,Adquisicin De Medicamentos Departamento De Salud,"$ 70,7739",70.7739,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,37,51121710,Losartan potásico,Losartan 100 Mg Comprimidos,6000,76.031.071-9 SALCOBRAND S.A,"(S430172) LOSARTAN (B) 100mg COMP.X30, LOSARTAN 100mg ORAL SOLIDO, Fabricante: LABORATORIO CHILE, Reg ISP: F-17498, Presentación: CAJA X 30 COMPRIMIDOS. Bioequivalente: Si, Precio x Comprimido, venc: 30-11-2025, Despacho en 3 hrs (72 día hábil), Monto Mín. despacho $80.000+IVA.","$ 93,75",93.75,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,37,51121710,Losartan potásico,Losartan 100 Mg Comprimidos,6000,80.447.400-5 MUNNICH PHARMA MEDICAL SPA,"297058 LOSART.POT.BE.COM100MG.30, CAJA X 30, GENERICOS BIOEQUIVALENTES VCTO MAYOR A 24 MESES. DESPACHO 1 DIA CORRIDO.EL DESPACHO NO TIENE COSTO ADICIONAL. MUNNICH CUENTA CON SERVICIO DE POST VENTA Y POLITICA DE CANJE Y DEVOLUCION.","$ 55,3",55.3,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,37,51121710,Losartan potásico,Losartan 100 Mg Comprimidos,6000,76.669.630-9 OPKO CHILE S.A.,"PT00435 LOSARTAN - 100 MG X 30 COMP. PRODUCTO BIOEQUIVALENTE - F-23645/22, CAJA X 30, VENCE: DICIEMBRE 2024",$ 33,33.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,37,51121710,Losartan potásico,Losartan 100 Mg Comprimidos,6000,76.175.092-5 ASCEND LABORATORIES SPA,"7804650880776 LOSARTAN POTASICO COMPRIMIDOS RECUBIERTOS 100MG - BIOEQUIVALENTE, PRESENTACIÓN: CAJA X 30 COMPRIMIDOS RECUBIERTOS, REGISTRO ISP: F-21746 FABRICADO POR ALKEM LABORATORIES LTD, PROCEDENCIA: INDIA VENCIMIENTO: MARZO 2025 CERTIFICACIÓN GMP EMA AGENCIA ALEMANA PRECIO NETO COTIZADO POR COMPRIMIDO FLETE SIN CARGO SIN MONTO MÍNIMO DE FACTURACIÓN Y DESPACHO.ENTREGA EN 2 DIAS CORRDIOS.SE ADJUNTA CANJE.VIGENCIA OFERTA 60 DIAS",$ 50,50.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,37,51121710,Losartan potásico,Losartan 100 Mg Comprimidos,6000,77.596.940-7 LABORATORIO CHILE S A,"120-10-80172 LOSARTAN 100 MG X 30 CR REG.ISP F-17498 EQUIVALENTE TERAPÉUTICO Losartán Potásico 100 mg 30 Comprimidos Recubiertos , venc: 31-03-2025, Se adjunta documentacion técnica, certificado de farmacovigilancia, politica de canje, devoluciones y norma GMP. Despacho en 72 horas.",$ 50,50.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,37,51121710,Losartan potásico,Losartan 100 Mg Comprimidos,6000,76.830.090-9 FARMACEUTICA CARIBEAN SPA,"SEV0034 LOSARTAN POTASICO 100 MG X 30 COMPRIMIDOS, Losartán 100 mg, F-18337/20, SEVEN PHARMA, 01-02-2025, venc: 01-02-2025, Plazo de entrega de 24-48 hrs","$ 46,5",46.5,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,38,51142210,Clorhidrato de etilmorfina,Morfina Clorhidrato 10 Mg./ 1 Ml Solución Inyectable,100,77.664.156-1 INGENIERÍA Y SERVICIOS LOGÍSTICOS SP CHILE LIMITADA,Adquisicin De Medicamentos Departamento De Salud,"$ 4246,4313",4246.4313,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,39,51211616,Antídotos,Naloxona 0.4 Mg/ 1 Ml Solución Inyectable,10,76.055.804-4 INVERSIONES PHARMAVISAN SOCIEDAD ANONIMA,"NALOXONA SOLUCIÓN INYECTABLE 0,4 mg/ Ml X 10 AMPOLLAS. EQUIVALENTE TERAPÉUTICO. ISP: F-24500. DIFEM. SE ADJUNTA FICHA TÉCNICA, venc: 30-11-2024, Entrega 2 días. Monto mínimo de despacho OC $100.000 neto. Flete incluido. Se adjuntan fichas e información corporativa.",$ 12250,12250.0,10,10.0,122500,122500.0,Adjudicada,YES,12250.0,122.500,122500.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,39,51211616,Antídotos,Naloxona 0.4 Mg/ 1 Ml Solución Inyectable,10,77.664.156-1 INGENIERÍA Y SERVICIOS LOGÍSTICOS SP CHILE LIMITADA,Adquisicin De Medicamentos Departamento De Salud,"$ 42464,3126",42464.3126,0,0.0,0,0.0,No Adjudicada,NO,,122.500,122500.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,39,51211616,Antídotos,Naloxona 0.4 Mg/ 1 Ml Solución Inyectable,10,76.167.536-2 SOCIEDAD COMERCIALIZADORA MEDIKAR LIMITADA,"NALOXONA 0,4MG1 ML ®, NALOXONA CLORHIDRATO, Envase de: 10 AMPOLLA, DIFEM, Reg.ISP: F-24500, Vence: 2024-11-30. ENTREGA EN 72 HRS",$ 21000,21000.0,0,0.0,0,0.0,No Adjudicada,NO,,122.500,122500.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,39,51211616,Antídotos,Naloxona 0.4 Mg/ 1 Ml Solución Inyectable,10,76.830.090-9 FARMACEUTICA CARIBEAN SPA,"DIF0128 NALOXONA 0.4 MG/1ML X 10 AMP., Hidrocloruro de naloxona 0,4 mg/ml, F-24500/18, DIFEM PHARMA, 30-11-2024, venc: 30-11-2024, Plazo de entrega de 24-48 hrs",$ 14000,14000.0,0,0.0,0,0.0,No Adjudicada,NO,,122.500,122500.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,40,51121904,Nifedipina,Nifedipino Retard 20 Mg. Comprimidos,20000,76.055.804-4 INVERSIONES PHARMAVISAN SOCIEDAD ANONIMA,"CARDICON RETARD (NIFEDIPINO) 20 MG X 1000 COMPRIMIDOS. ISP: F-3312. ITF LABOMED. SE ADJUNTA FICHA TÉCNICA, venc: 31-07-2024, Entrega 2 días. Monto mínimo de despacho OC $100.000 neto. Flete incluido. Se adjuntan fichas e información corporativa.",$ 13,13.0,0,0.0,0,0.0,No Adjudicada,NO,,300.000,300000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,40,51121904,Nifedipina,Nifedipino Retard 20 Mg. Comprimidos,20000,77.664.156-1 INGENIERÍA Y SERVICIOS LOGÍSTICOS SP CHILE LIMITADA,Adquisicin De Medicamentos Departamento De Salud,"$ 21,2322",21.2322,0,0.0,0,0.0,No Adjudicada,NO,,300.000,300000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,40,51121904,Nifedipina,Nifedipino Retard 20 Mg. Comprimidos,20000,80.447.400-5 MUNNICH PHARMA MEDICAL SPA,"66105 CARDICON RET.COM.20MG.30, CAJA X 30, LABOMED VCTO MAYOR A 24 MESES. DESPACHO 1 DIA CORRIDO.EL DESPACHO NO TIENE COSTO ADICIONAL. MUNNICH CUENTA CON SERVICIO DE POST VENTA Y POLITICA DE CANJE Y DEVOLUCION.","$ 925,33",925.33,0,0.0,0,0.0,No Adjudicada,NO,,300.000,300000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,40,51121904,Nifedipina,Nifedipino Retard 20 Mg. Comprimidos,20000,76.079.782-0 WINPHARM SPA,NIFEDIPINO 20 MG CM LP CX1000 212038 F-3312 31-12-2026 ITFLABOMED,$ 15,15.0,20000,20000.0,300000,300000.0,Adjudicada,YES,15.0,300.000,300000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,40,51121904,Nifedipina,Nifedipino Retard 20 Mg. Comprimidos,20000,76.830.090-9 FARMACEUTICA CARIBEAN SPA,"LAB0020 CARDICON RETARD 20 MG CJ. X 1000 COMP. REC. LP, NIFEDIPINO, F-3312/20, ITF-LABOMED, 01-12-2026, venc: 01-12-2026, Plazo de entrega de 24-48 hrs","$ 14,3",14.3,0,0.0,0,0.0,No Adjudicada,NO,,300.000,300000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,41,51101815,Nistatina,Nistatina 100.000 UI Ungüento,50,77.664.156-1 INGENIERÍA Y SERVICIOS LOGÍSTICOS SP CHILE LIMITADA,Adquisicin De Medicamentos Departamento De Salud,"$ 8492,8625",8492.8625,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,41,51101815,Nistatina,Nistatina 100.000 UI Ungüento,50,76.079.782-0 WINPHARM SPA,NISTATINA UNGUENTO 100.000UIG 15 GR UD DOKI B-315 30-04-2024 CHILE,$ 1500,1500.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,42,51151703,Epinefrina,Norepinefrina 1 MG/ Ml Solución Inyectable,100,77.664.156-1 INGENIERÍA Y SERVICIOS LOGÍSTICOS SP CHILE LIMITADA,Adquisicin De Medicamentos Departamento De Salud,"$ 4246,4313",4246.4313,0,0.0,0,0.0,No Adjudicada,NO,,61.200,61200.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,42,51151703,Epinefrina,Norepinefrina 1 MG/ Ml Solución Inyectable,100,76.079.782-0 WINPHARM SPA,NOREPINEFRINA 4 MG4ML AM CX10 B22F008 F-23063 18-02-2024 PISA,$ 1200,1200.0,0,0.0,0,0.0,No Adjudicada,NO,,61.200,61200.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,42,51151703,Epinefrina,Norepinefrina 1 MG/ Ml Solución Inyectable,100,77.596.940-7 LABORATORIO CHILE S A,"120-10-80393 ADINE INY 4MG/4ML X 25 AMP REG.ISP F-12163 - Noradrenalina Bitartrato Monohidrato 1 mg/ml 25 Ampollas , venc: 12-04-2024, Se adjunta documentacion técnica, certificado de farmacovigilancia, politica de canje, devoluciones y norma GMP. Despacho en 72 horas.",$ 612,612.0,100,100.0,61200,61200.0,Adjudicada,YES,612.0,61.200,61200.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,42,51151703,Epinefrina,Norepinefrina 1 MG/ Ml Solución Inyectable,100,76.830.090-9 FARMACEUTICA CARIBEAN SPA,"PIS0004 PRIDAM 4MG/4ML SOL. INY. CJ. X 10 AMP., NOREPINEFRINA 4 mg/mL, F-23063/21, PISA, 18-02-2024, venc: 18-02-2024, Plazo de entrega de 24-48 hrs",$ 800,800.0,0,0.0,0,0.0,No Adjudicada,NO,,61.200,61200.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,43,51171909,Omeprazol,Omeprazol 40 ml Frasco Ampolla,150,77.664.156-1 INGENIERÍA Y SERVICIOS LOGÍSTICOS SP CHILE LIMITADA,Adquisicin De Medicamentos Departamento De Salud,"$ 2830,9542",2830.9542,0,0.0,0,0.0,No Adjudicada,NO,,150.000,150000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,43,51171909,Omeprazol,Omeprazol 40 ml Frasco Ampolla,150,76.079.782-0 WINPHARM SPA,OMEPRAZOL 40 MG FA CX10 N221525 F-13903 12-12-2025 VITALIS,$ 1000,1000.0,150,150.0,150000,150000.0,Adjudicada,YES,1000.0,150.000,150000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,43,51171909,Omeprazol,Omeprazol 40 ml Frasco Ampolla,150,96.519.830-k BPH SPA,"OMEPRAZOL POLVO LIOFILIZADO PARA SOLUCIÓN INYECTABLE 40 MG, CAJA X 10 FA, LABORATORIO VITALIS S.A.C.I., PROCEDENCIA COLOMBIA, REGISTRO ISP F-13903. EQUIVALENTE TERAPEUTICO VENC 30-11-24",$ 800,800.0,0,0.0,0,0.0,No Adjudicada,NO,,150.000,150000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,43,51171909,Omeprazol,Omeprazol 40 ml Frasco Ampolla,150,77.768.990-8 FARMACEUTICA INSUVAL S.A.,OMEPRAZOL 40 MG CJ X 10 FA. LAB VITALIS. FLETE PAGADO. DESPACHO 2 DIAS HABILES. MONTO MINIMO DE DESPACHO 50.000 NETO VTO 03-2026,$ 746,746.0,0,0.0,0,0.0,No Adjudicada,NO,,150.000,150000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,43,51171909,Omeprazol,Omeprazol 40 ml Frasco Ampolla,150,76.167.536-2 SOCIEDAD COMERCIALIZADORA MEDIKAR LIMITADA,"OMEPRAZOL 40MG FA®, OMEPRAZOL, Envase de: 10 FCO AMPOLLA, VITALIS, Reg.ISP: F-13903, Vence: 2024-10-31. ENTREGA EN 72 HRS",$ 1950,1950.0,0,0.0,0,0.0,No Adjudicada,NO,,150.000,150000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,43,51171909,Omeprazol,Omeprazol 40 ml Frasco Ampolla,150,77.596.940-7 LABORATORIO CHILE S A,"120-10-50059 ZOMEPRAL INY 40MG 1FA REG.ISP F-23292 EQUIVALENTE TERAPÉUTICO Omeprazol Sódico Monohidrato 4 mg/ml 1 Frasco Ampolla , venc: 31-12-2025, Se adjunta documentacion técnica, certificado de farmacovigilancia, politica de canje, devoluciones y norma GMP. Despacho en 72 horas.",$ 2600,2600.0,0,0.0,0,0.0,No Adjudicada,NO,,150.000,150000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
