page,text
119,"02325926  Nimotop Bayer 100 988,00 9,8800CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
119,FORMATPRIX UNITAIRE
119,2025-08 Page    115
120,24:28.92
120,"INHIBITEURS CALCIQUES, DIVERS"
120,DILTIAZEM (CHLORHYDRATE DE)   X
120,120 mg   PPB Caps. L.A.
120,
120,"02516101  Diltiazem T Sanis 100 21,33"
120,"0,2133"
120,"02495376  Jamp Diltiazem T Jamp 100 21,33"
120,"0,2133"
120,"02465353  Mar-Diltiazem T Marcan 100 21,33"
120,"0,2133"
120,"02546434  M-Diltiazem T Mantra Ph. 100 21,33"
120,"0,2133"
120,"02271605  Novo-Diltiazem HCl ER Novopharm 100 21,33"
120,"0,2133"
120,"02245918  Sandoz Diltiazem T Sandoz 100 21,33"
120,"0,2133"
120,"02370441  Teva-Diltiazem T Teva Can 100 21,33"
120,"0,2133"
120,"02231150  Tiazac Bausch H. 100 83,49 0,8349"
120,180 mg   PPB Caps. L.A.
120,
120,"02516128  Diltiazem T Sanis 100 28,89"
120,"0,2889"
120,"02495384  Jamp Diltiazem T Jamp 100 28,89"
120,"0,2889"
120,"02465361  Mar-Diltiazem T Marcan 100 28,89"
120,"0,2889"
120,"02546442  M-Diltiazem T Mantra Ph. 100 28,89"
120,"0,2889"
120,"02271613  Novo-Diltiazem HCl ER Novopharm 100 28,89"
120,"0,2889"
120,02245919  Sandoz Diltiazem T Sandoz 100
120,"50028,89"
120,"144,45"
120,"0,2889"
120,"0,2889"
120,"02370492  Teva-Diltiazem T Teva Can 100 28,89"
120,"0,2889"
120,"02231151  Tiazac Bausch H. 100 112,48 1,1248"
120,240 mg   PPB Caps. L.A.
120,
120,"02516136  Diltiazem T Sanis 100 38,32"
120,"0,3832"
120,"02495392  Jamp Diltiazem T Jamp 100 38,32"
120,"0,3832"
120,"02465388  Mar-Diltiazem T Marcan 100 38,32"
120,"0,3832"
120,"02546450  M-Diltiazem T Mantra Ph. 100 38,32"
120,"0,3832"
120,"02271621  Novo-Diltiazem HCl ER Novopharm 100 38,32"
120,"0,3832"
120,"02370506  Teva-Diltiazem T Teva Can 100 38,32"
120,"0,3832"
120,"02231152  Tiazac Bausch H. 100 149,20 1,4920"
120,300 mg   PPB Caps. L.A.
120,
120,"02516144  Diltiazem T Sanis 100 47,19"
120,"0,4719"
120,"02495406  Jamp Diltiazem T Jamp 100 47,19"
120,"0,4719"
120,"02465396  Mar-Diltiazem T Marcan 100 47,19"
120,"0,4719"
120,"02546469  M-Diltiazem T Mantra Ph. 100 47,19"
120,"0,4719"
120,"02271648  Novo-Diltiazem HCl ER Novopharm 100 47,19"
120,"0,4719"
120,02245921  Sandoz Diltiazem T Sandoz 100
120,"50047,19"
120,"235,95"
120,"0,4719"
120,"0,4719"
120,"02370514  Teva-Diltiazem T Teva Can 100 47,19"
120,"0,4719"
120,"02231154  Tiazac Bausch H. 100 183,75 1,8375CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
120,FORMATPRIX UNITAIRE
120,Page    116 2025-08
121,360 mg   PPB Caps. L.A.
121,
121,"02516152  Diltiazem T Sanis 100 57,78"
121,"0,5778"
121,"02495414  Jamp Diltiazem T Jamp 100 57,78"
121,"0,5778"
121,"02465418  Mar-Diltiazem T Marcan 100 57,78"
121,"0,5778"
121,"02546477  M-Diltiazem T Mantra Ph. 100 57,78"
121,"0,5778"
121,"02271656  Novo-Diltiazem HCl ER Novopharm 100 57,78"
121,"0,5778"
121,"02370522  Teva-Diltiazem T Teva Can 100 57,78"
121,"0,5778"
121,"02231155  Tiazac Bausch H. 100 224,97 2,2497"
121,120 mg   PPB Caps. L.A. (24 h)
121,
121,02370611  ACT Diltiazem CD ActavisPhm 100
121,"50035,29"
121,"176,45"
121,"0,3529"
121,"0,3529"
121,02230997  Apo-Diltiaz CD Apotex 100
121,"50035,29"
121,"176,45"
121,"0,3529"
121,"0,3529"
121,"02400421  Diltiazem CD Sanis 100 35,29"
121,"0,3529"
121,"02445999  Diltiazem CD Sivem 100 35,29"
121,"0,3529"
121,"02528037  Jamp Diltiazem CD Jamp 100 35,29"
121,"0,3529"
121,"02484064  Mar-Diltiazem CD Marcan 100 35,29"
121,"0,3529"
121,"02546086  M-Diltiazem CD Mantra Ph. 100 35,29"
121,"0,3529"
121,"02540924  Pro-Diltiazem CD Pro Doc 100 35,29"
121,"0,3529"
121,"02243338  Sandoz Diltiazem CD Sandoz 100 35,29"
121,"0,3529"
121,02242538  Teva-Diltiazem CD Teva Can 100
121,"50035,29"
121,"176,45"
121,"0,3529"
121,"0,3529"
121,180 mg   PPB Caps. L.A. (24 h)
121,
121,02370638  ACT Diltiazem CD ActavisPhm 100
121,"50046,84"
121,"234,20"
121,"0,4684"
121,"0,4684"
121,02230998  Apo-Diltiaz CD Apotex 100
121,"50046,84"
121,"234,20"
121,"0,4684"
121,"0,4684"
121,"02400448  Diltiazem CD Sanis 100 46,84"
121,"0,4684"
121,"02446006  Diltiazem CD Sivem 100 46,84"
121,"0,4684"
121,"02528045  Jamp Diltiazem CD Jamp 100 46,84"
121,"0,4684"
121,"02484072  Mar-Diltiazem CD Marcan 100 46,84"
121,"0,4684"
121,"02546094  M-Diltiazem CD Mantra Ph. 100 46,84"
121,"0,4684"
121,"02540932  Pro-Diltiazem CD Pro Doc 100 46,84"
121,"0,4684"
121,"02243339  Sandoz Diltiazem CD Sandoz 100 46,84"
121,"0,4684"
121,02242539  Teva-Diltiazem CD Teva Can 100
121,"50046,84"
121,"234,20"
121,"0,4684"
121,"0,4684"
121,240 mg   PPB Caps. L.A. (24 h)
121,
121,02230999  Apo-Diltiaz CD Apotex 100
121,"50062,13"
121,"310,65"
121,"0,6213"
121,"0,6213"
121,"02400456  Diltiazem CD Sanis 100 62,13"
121,"0,6213"
121,"02446014  Diltiazem CD Sivem 100 62,13"
121,"0,6213"
121,"02528053  Jamp Diltiazem CD Jamp 100 62,13"
121,"0,6213"
121,"02484080  Mar-Diltiazem CD Marcan 100 62,13"
121,"0,6213"
121,"02546108  M-Diltiazem CD Mantra Ph. 100 62,13"
121,"0,6213"
121,"02540940  Pro-Diltiazem CD Pro Doc 100 62,13"
121,"0,6213"
121,"02243340  Sandoz Diltiazem CD Sandoz 100 62,13"
121,"0,6213"
121,02242540  Teva-Diltiazem CD Teva Can 100
121,"50062,13"
121,"310,65"
121,"0,6213"
121,"0,6213CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
121,FORMATPRIX UNITAIRE
121,2025-08 Page    117
122,300 mg   PPB Caps. L.A. (24 h)
122,
122,"02370654  ACT Diltiazem CD ActavisPhm 100 77,66"
122,"0,7766"
122,"02229526  Apo-Diltiaz CD Apotex 100 77,66"
122,"0,7766"
122,"02400464  Diltiazem CD Sanis 100 77,66"
122,"0,7766"
122,"02446022  Diltiazem CD Sivem 100 77,66"
122,"0,7766"
122,"02528061  Jamp Diltiazem CD Jamp 100 77,66"
122,"0,7766"
122,"02484099  Mar-Diltiazem CD Marcan 100 77,66"
122,"0,7766"
122,"02546116  M-Diltiazem CD Mantra Ph. 100 77,66"
122,"0,7766"
122,"02540959  Pro-Diltiazem CD Pro Doc 100 77,66"
122,"0,7766"
122,"02243341  Sandoz Diltiazem CD Sandoz 100 77,66"
122,"0,7766"
122,"02242541  Teva-Diltiazem CD Teva Can 100 77,66"
122,"0,7766"
122,30 mg Co.
122,
122,"00771376  Diltiaz AA Pharma 100 21,68 0,2168"
122,60 mg Co.
122,
122,"00771384  Diltiaz AA Pharma 100 32,73 0,3273"
122,120 mg Co. L.A.
122,
122,"02256738  Tiazac XC Bausch H. 90 71,39 0,7932"
122,180 mg   PPB Co. L.A.
122,
122,"02429322  Teva-Diltiazem XC Teva Can 100 91,95"
122,"0,9195"
122,"02256746  Tiazac XC Bausch H. 90 94,85 1,0539"
122,240 mg   PPB Co. L.A.
122,
122,"02429330  Teva-Diltiazem XC Teva Can 100 122,12"
122,"1,2212"
122,"02256754  Tiazac XC Bausch H. 90 126,07 1,4008"
122,300 mg   PPB Co. L.A.
122,
122,"02429349  Teva-Diltiazem XC Teva Can 100 121,75"
122,"1,2175"
122,"02256762  Tiazac XC Bausch H. 90 125,82 1,3980"
122,360 mg   PPB Co. L.A.
122,
122,"02429357  Teva-Diltiazem XC Teva Can 100 122,11"
122,"1,2211"
122,"02256770  Tiazac XC Bausch H. 90 126,07 1,4008"
122,VÉRAPAMIL (CHLORHYDRATE DE)   X
122,80 mg Co.
122,
122,"00782483  Apo-Verap Apotex 100 27,35 0,2735CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
122,FORMATPRIX UNITAIRE
122,Page    118 2025-08
123,120 mg   PPB Co.
123,
123,"00782491  Apo-Verap Apotex 100 42,50"
123,"0,4250"
123,"02237922  * Mylan-Verapamil Mylan 100 42,50  R"
123,120 mg   PPB Co. L.A.
123,
123,"01907123  Isoptin SR BGP Pharma 100 101,78 1,0178"
123,"02210347  Mylan-Verapamil SR Mylan 100 50,78"
123,"0,5078"
123,180 mg   PPB Co. L.A.
123,
123,"01934317  Isoptin SR BGP Pharma 100 114,94 1,1494"
123,"02450488  Mylan-Verapamil SR Mylan 100 52,04"
123,"0,5204"
123,240 mg   PPB Co. L.A.
123,
123,"00742554  Isoptin SR BGP Pharma 100 153,25 1,5325"
123,02450496  Mylan-Verapamil SR Mylan 100
123,"50050,75"
123,"253,75"
123,"0,5075"
123,"0,5075"
123,24:32.04
123,INHIB. ENZYME DE CONVERSION DE L'ANGIOTENSINE
123,BÉNAZÉPRIL (CHLORHYDRATE DE)   X
123,5 mg Co.
123,
123,"02290332  Benazepril AA Pharma 100 55,77 0,5577"
123,10 mg Co.
123,
123,"02290340  Benazepril AA Pharma 100 65,95 0,6595"
123,20 mg Co.
123,
123,"02273918  Benazepril AA Pharma 100 75,67 0,7567"
123,CAPTOPRIL   X
123,"12,5 mg Co."
123,
123,"01942964  Teva-Captoril Teva Can 100 10,60 0,1060"
123,25 mg Co.
123,
123,"01942972  Teva-Captoril Teva Can 100 15,00 0,1500"
123,50 mg Co.
123,
123,"01942980  Teva-Captoril Teva Can 100 27,95 0,2795"
123,100 mg Co.
123,
123,"01942999  Teva-Captoril Teva Can 100 51,98 0,5198CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
123,FORMATPRIX UNITAIRE
123,2025-08 Page    119
124,CILAZAPRIL   X
124,1 mg Co.
124,
124,"02283778  Mylan-Cilazapril Mylan 100 34,26 0,3426"
124,"2,5 mg   PPB Co."
124,
124,"02291142  Apo-Cilazapril Apotex 100 17,95"
124,"0,1795"
124,"01911473  Inhibace Cheplaphar 100 73,23 0,7323"
124,"02283786  Mylan-Cilazapril Mylan 100 17,95"
124,"0,1795"
124,5 mg   PPB Co.
124,
124,"02291150  Apo-Cilazapril Apotex 100 20,85"
124,"0,2085"
124,"01911481  Inhibace Cheplaphar 100 85,08 0,8508"
124,"02283794  Mylan-Cilazapril Mylan 100 20,85"
124,"0,2085"
124,CILAZAPRIL/ HYDROCHLOROTHIAZIDE   X
124,"5 mg -12,5 mg   PPB Co."
124,
124,"02284987  Apo-Cilazapril - HCTZ Apotex 100 41,70"
124,"0,4170"
124,"02181479  Inhibace Plus Cheplaphar 28 23,82 0,8507"
124,"02313731  Teva-Cilazapril/HCTZ Teva Can 100 41,70"
124,"0,4170"
124,ÉNALAPRIL (MALÉATE D')   X
124,"2,5 mg   PPB Co."
124,
124,"02291878  ACT Enalapril Teva Can 100 18,63"
124,"0,1863"
124,"02020025  Apo-Enalapril Apotex 100 18,63"
124,"0,1863"
124,"02400650  Enalapril Sanis 100 18,63"
124,"0,1863"
124,"02442957  Enalapril Sivem 100 18,63"
124,"0,1863"
124,"02474786  Jamp-Enalapril Jamp 100 18,63"
124,"0,1863"
124,"02459450  Mar-Enalapril Marcan 100 18,63"
124,"0,1863"
124,"02311402  Pro-Enalapril-2,5 Pro Doc 100 18,63"
124,"0,1863"
124,"02299933  Sandoz Enalapril Sandoz 100 18,63"
124,"0,1863"
124,"02352230  Taro-Enalapril Sun Pharma 100 18,63"
124,"0,1863"
124,5 mg   PPB Co.
124,
124,"02291886  ACT Enalapril Teva Can 100 22,03"
124,"0,2203"
124,"02019884  Apo-Enalapril Apotex 100 22,03"
124,"0,2203"
124,"02400669  Enalapril Sanis 100 22,03"
124,"0,2203"
124,"02442965  Enalapril Sivem 100 22,03"
124,"0,2203"
124,02474794  Jamp-Enalapril Jamp 100
124,"50022,03"
124,"110,15"
124,"0,2203"
124,"0,2203"
124,02459469  Mar-Enalapril Marcan 100
124,"50022,03"
124,"110,15"
124,"0,2203"
124,"0,2203"
124,"02311410  Pro-Enalapril-5 Pro Doc 100 22,03"
124,"0,2203"
124,"02299941  Sandoz Enalapril Sandoz 100 22,03"
124,"0,2203"
124,"02352249  Taro-Enalapril Sun Pharma 100 22,03"
124,"0,2203"
124,"00708879  Vasotec Organon 28 12,52 0,4471CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
124,FORMATPRIX UNITAIRE
124,Page    120 2025-08
125,10 mg   PPB Co.
125,
125,02291894  ACT Enalapril Teva Can 30
125,"1007,94"
125,"26,47"
125,"0,2647"
125,"0,2647"
125,"02019892  Apo-Enalapril Apotex 100 26,47"
125,"0,2647"
125,"02400677  Enalapril Sanis 100 26,47"
125,"0,2647"
125,"02442973  Enalapril Sivem 100 26,47"
125,"0,2647"
125,02474808  Jamp-Enalapril Jamp 100
125,"50026,47"
125,"132,33"
125,"0,2647"
125,"0,2647"
125,02444771  Mar-Enalapril Marcan 100
125,"50026,47"
125,"132,35"
125,"0,2647"
125,"0,2647"
125,"02311429  Pro-Enalapril-10 Pro Doc 100 26,47"
125,"0,2647"
125,"02299968  Sandoz Enalapril Sandoz 100 26,47"
125,"0,2647"
125,"02352257  Taro-Enalapril Sun Pharma 100 26,47"
125,"0,2647"
125,"00670901  Vasotec Organon 28 15,04 0,5371"
125,20 mg   PPB Co.
125,
125,"02291908  ACT Enalapril Teva Can 100 31,95"
125,"0,3195"
125,"02019906  Apo-Enalapril Apotex 100 31,95"
125,"0,3195"
125,"02400685  Enalapril Sanis 100 31,95"
125,"0,3195"
125,"02442981  Enalapril Sivem 100 31,95"
125,"0,3195"
125,02474816  Jamp-Enalapril Jamp 100
125,"50031,95"
125,"159,75"
125,"0,3195"
125,"0,3195"
125,02444798  Mar-Enalapril Marcan 100
125,"50031,95"
125,"159,75"
125,"0,3195"
125,"0,3195"
125,"02311437  Pro-Enalapril-20 Pro Doc 100 31,95"
125,"0,3195"
125,"02299976  Sandoz Enalapril Sandoz 100 31,95"
125,"0,3195"
125,"02352265  Taro-Enalapril Sun Pharma 100 31,95"
125,"0,3195"
125,"00670928  Vasotec Organon 28 18,14 0,6479"
125,ÉNALAPRIL (MALÉATE D')/ HYDROCHLOROTHIAZIDE   X
125,10 mg -25 mg   PPB Co.
125,
125,"02352931  Enalapril maleate/HCTZ AA Pharma 100 100,66"
125,"1,0066"
125,"00657298  Vaseretic Organon 28 29,67 1,0596"
125,FOSINOPRIL SODIQUE   X
125,10 mg   PPB Co.
125,
125,"02266008  Apo-Fosinopril Apotex 100 21,77"
125,"0,2177"
125,"02459388  Fosinopril Sanis 100 21,77"
125,"0,2177"
125,"02303000  Fosinopril-10 Pro Doc 100 21,77"
125,"0,2177"
125,"02331004  Jamp-Fosinopril Jamp 100 21,77"
125,"0,2177"
125,02247802  Teva-Fosinopril Teva Can 30
125,"1006,53"
125,"21,77"
125,"0,2177"
125,"0,2177CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
125,FORMATPRIX UNITAIRE
125,2025-08 Page    121
126,20 mg   PPB Co.
126,
126,"02266016  Apo-Fosinopril Apotex 100 26,19"
126,"0,2619"
126,"02459396  Fosinopril Sanis 100 26,19"
126,"0,2619"
126,"02303019  Fosinopril-20 Pro Doc 100 26,19"
126,"0,2619"
126,"02331012  Jamp-Fosinopril Jamp 100 26,19"
126,"0,2619"
126,02247803  Teva-Fosinopril Teva Can 30
126,"1007,86"
126,"26,19"
126,"0,2619"
126,"0,2619"
126,LISINOPRIL   X
126,5 mg   PPB Co.
126,
126,02217481  Apo-Lisinopril Apotex 100
126,"50013,47"
126,"67,33"
126,"0,1347"
126,"0,1347"
126,02394472  Auro-Lisinopril AuroPharma 100
126,"50013,47"
126,"67,33"
126,"0,1347"
126,"0,1347"
126,"02361531  Jamp-Lisinopril Jamp 100 13,47"
126,"0,1347"
126,"02386232  Lisinopril Sivem 100 13,47"
126,"0,1347"
126,"02525186  Lisinopril (TYPE Z) Sanis 100 13,47"
126,"0,1347"
126,02285061  Novo-Lisinopril (Type P) Novopharm 30
126,"1004,04"
126,"13,47"
126,"0,1347"
126,"0,1347"
126,"02310961  Pro-Lisinopril-5 Pro Doc 100 13,47"
126,"0,1347"
126,02294230  Ran-Lisinopril Ranbaxy 100
126,"50013,47"
126,"67,33"
126,"0,1347"
126,"0,1347"
126,02289199  Sandoz Lisinopril Sandoz 30
126,"1004,04"
126,"13,47"
126,"0,1347"
126,"0,1347"
126,02285118  Teva-Lisinopril (Type Z) Teva Can 30
126,"1004,04"
126,"13,47"
126,"0,1347"
126,"0,1347"
126,"02049333  Zestril Atnahs 100 55,94 0,5594"
126,10 mg   PPB Co.
126,
126,02217503  Apo-Lisinopril Apotex 100
126,"50016,19"
126,"80,93"
126,"0,1619"
126,"0,1619"
126,02394480  Auro-Lisinopril AuroPharma 100
126,"50016,19"
126,"80,93"
126,"0,1619"
126,"0,1619"
126,02361558  Jamp-Lisinopril Jamp 100
126,"50016,19"
126,"80,93"
126,"0,1619"
126,"0,1619"
126,"02386240  Lisinopril Sivem 100 16,19"
126,"0,1619"
126,"02525194  Lisinopril (TYPE Z) Sanis 100 16,19"
126,"0,1619"
126,"02310988  Pro-Lisinopril-10 Pro Doc 100 16,19"
126,"0,1619"
126,02294249  Ran-Lisinopril Ranbaxy 100
126,"50016,19"
126,"80,93"
126,"0,1619"
126,"0,1619"
126,02285126  Teva-Lisinopril (Type Z) Teva Can 30
126,"1004,86"
126,"16,19"
126,"0,1619"
126,"0,1619"
126,"02049376  Zestril Atnahs 100 67,23 0,6723CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
126,FORMATPRIX UNITAIRE
126,Page    122 2025-08
127,20 mg   PPB Co.
127,
127,02217511  Apo-Lisinopril Apotex 100
127,"50019,45"
127,"97,24"
127,"0,1945"
127,"0,1945"
127,02394499  Auro-Lisinopril AuroPharma 100
127,"50019,45"
127,"97,24"
127,"0,1945"
127,"0,1945"
127,02361566  Jamp-Lisinopril Jamp 100
127,"50019,45"
127,"97,24"
127,"0,1945"
127,"0,1945"
127,"02386259  Lisinopril Sivem 100 19,45"
127,"0,1945"
127,"02525208  Lisinopril (TYPE Z) Sanis 100 19,45"
127,"0,1945"
127,"02310996  Pro-Lisinopril-20 Pro Doc 100 19,45"
127,"0,1945"
127,02294257  Ran-Lisinopril Ranbaxy 100
127,"50019,45"
127,"97,24"
127,"0,1945"
127,"0,1945"
127,02285134  Teva-Lisinopril (Type Z) Teva Can 30
127,"1005,83"
127,"19,45"
127,"0,1945"
127,"0,1945"
127,"02049384  Zestril Atnahs 100 80,78 0,8078"
127,LISINOPRIL/ HYDROCHLOROTHIAZIDE   X
127,"10 mg -12,5 mg   PPB Co."
127,
127,02362945  Lisinopril/HCTZ (Type Z) Sanis 30
127,"1006,25"
127,"20,83"
127,"0,2083"
127,"0,2083"
127,02302136  Novo-Lisinopril/HCTZ (Type
127,P)Novopharm 30
127,"1006,25"
127,"20,83"
127,"0,2083"
127,"0,2083"
127,02302365  Sandoz Lisinopril HCT Sandoz 30
127,"1006,25"
127,"20,83"
127,"0,2083"
127,"0,2083"
127,02301768  Teva-Lisinopril/HCTZ (Type
127,"Z)Teva Can 100 20,83"
127,"0,2083"
127,"02103729  Zestoretic Atnahs 100 86,54 0,8654"
127,"20 mg -12,5 mg   PPB Co."
127,
127,"02362953  Lisinopril/HCTZ (Type Z) Sanis 100 25,03"
127,"0,2503"
127,02302144  Novo-Lisinopril/HCTZ (Type
127,"P)Novopharm 100 25,03"
127,"0,2503"
127,02302373  Sandoz Lisinopril HCT Sandoz 30
127,"1007,51"
127,"25,03"
127,"0,2503"
127,"0,2503"
127,02301776  Teva-Lisinopril/HCTZ (Type
127,Z)Teva Can 30
127,"1007,51"
127,"25,03"
127,"0,2503"
127,"0,2503"
127,"02045737  Zestoretic Atnahs 100 104,00 1,0400"
127,20 mg -25 mg   PPB Co.
127,
127,02362961  Lisinopril/HCTZ (Type Z) Sanis 30
127,"1007,51"
127,"25,03"
127,"0,2503"
127,"0,2503"
127,02302152  Novo-Lisinopril/HCTZ (Type
127,"P)Novopharm 100 25,03"
127,"0,2503"
127,02302381  Sandoz Lisinopril HCT Sandoz 30
127,"1007,51"
127,"25,03"
127,"0,2503"
127,"0,2503"
127,02301784  Teva-Lisinopril/HCTZ (Type
127,Z)Teva Can 30
127,"1007,51"
127,"25,03"
127,"0,2503"
127,"0,2503"
127,"02045729  Zestoretic Atnahs 100 104,00 1,0400CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
127,FORMATPRIX UNITAIRE
127,2025-08 Page    123
128,PÉRINDOPRIL ERBUMINE   X
128,2 mg   PPB Co.
128,
128,"02481677  AG-Perindopril Angita 100 16,32"
128,"0,1632"
128,02529491  AG-Perindopril Erbumine Angita 30
128,"1004,90"
128,"16,32"
128,"0,1632"
128,"0,1632"
128,02289261  Apo-Perindopril Apotex 30
128,"1004,90"
128,"16,32"
128,"0,1632"
128,"0,1632"
128,02459817  Auro-Perindopril AuroPharma 30
128,"1004,90"
128,"16,32"
128,"0,1632"
128,"0,1632"
128,"02501309  Bio-Perindopril Biomed 100 16,32"
128,"0,1632"
128,"02123274  Coversyl Servier 30 18,88 0,6293"
128,02527200  Jamp Perindopril Erbumine Jamp 30
128,"1004,90"
128,"16,32"
128,"0,1632"
128,"0,1632"
128,"02477009  Jamp-Perindopril Jamp 100 16,32"
128,"0,1632"
128,02474824  Mar-Perindopril Marcan 100
128,"50016,32"
128,"81,60"
128,"0,1632"
128,"0,1632"
128,"02476762  Mint-Perindopril Mint 100 16,32"
128,"0,1632"
128,02482924  M-Perindopril Mantra Ph. 30
128,"1004,90"
128,"16,32"
128,"0,1632"
128,"0,1632"
128,02489015  + NRA-Perindopril Nora 30
128,"1004,90"
128,"16,32"
128,"0,1632"
128,"0,1632"
128,02488949  Perindopril Erbumine Pro Doc 30
128,"1004,90"
128,"16,32"
128,"0,1632"
128,"0,1632"
128,02481634  Perindopril Erbumine Sanis 100
128,"50016,32"
128,"81,60"
128,"0,1632"
128,"0,1632"
128,02479877  Perindopril Erbumine Sivem 30
128,"1004,90"
128,"16,32"
128,"0,1632"
128,"0,1632"
128,02470675  pms-Perindopril Phmscience 30
128,"5004,90"
128,"81,60"
128,"0,1632"
128,"0,1632"
128,"02483238  Priva-Perindopril Erbumine Nora 100 16,32"
128,"0,1632"
128,02472015  Riva-Perindopril Riva 30
128,"1004,90"
128,"16,32"
128,"0,1632"
128,"0,1632"
128,02470225  Sandoz Perindopril
128,ErbumineSandoz 30
128,"1004,90"
128,"16,32"
128,"0,1632"
128,"0,1632"
128,"02464985  Teva-Perindopril Teva Can 100 16,32"
128,"0,1632CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
128,FORMATPRIX UNITAIRE
128,Page    124 2025-08
129,4 mg   PPB Co.
129,
129,"02481685  AG-Perindopril Angita 100 20,42"
129,"0,2042"
129,02529505  AG-Perindopril Erbumine Angita 30
129,"1006,13"
129,"20,42"
129,"0,2042"
129,"0,2042"
129,02289288  Apo-Perindopril Apotex 30
129,"1006,13"
129,"20,42"
129,"0,2042"
129,"0,2042"
129,02459825  Auro-Perindopril AuroPharma 30
129,"1006,13"
129,"20,42"
129,"0,2042"
129,"0,2042"
129,"02501317  Bio-Perindopril Biomed 100 20,42"
129,"0,2042"
129,"02123282  Coversyl Servier 30 23,60 0,7867"
129,02527219  Jamp Perindopril Erbumine Jamp 30
129,"1006,13"
129,"20,42"
129,"0,2042"
129,"0,2042"
129,"02477017  Jamp-Perindopril Jamp 100 20,42"
129,"0,2042"
129,02474832  Mar-Perindopril Marcan 100
129,"50020,42"
129,"102,10"
129,"0,2042"
129,"0,2042"
129,"02476770  Mint-Perindopril Mint 100 20,42"
129,"0,2042"
129,02482932  M-Perindopril Mantra Ph. 30
129,"1006,13"
129,"20,42"
129,"0,2042"
129,"0,2042"
129,02489023  + NRA-Perindopril Nora 30
129,"1006,13"
129,"20,42"
129,"0,2042"
129,"0,2042"
129,02488957  Perindopril Erbumine Pro Doc 30
129,"1006,13"
129,"20,42"
129,"0,2042"
129,"0,2042"
129,02481642  Perindopril Erbumine Sanis 100
129,"50020,42"
129,"102,10"
129,"0,2042"
129,"0,2042"
129,02479885  Perindopril Erbumine Sivem 30
129,"1006,13"
129,"20,42"
129,"0,2042"
129,"0,2042"
129,02470683  pms-Perindopril Phmscience 30
129,"5006,13"
129,"102,10"
129,"0,2042"
129,"0,2042"
129,"02483246  Priva-Perindopril Erbumine Nora 100 20,42"
129,"0,2042"
129,02472023  Riva-Perindopril Riva 30
129,"1006,13"
129,"20,42"
129,"0,2042"
129,"0,2042"
129,02470233  Sandoz Perindopril
129,ErbumineSandoz 30
129,"1006,13"
129,"20,42"
129,"0,2042"
129,"0,2042"
129,"02464993  Teva-Perindopril Teva Can 100 20,42"
129,"0,2042CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
129,FORMATPRIX UNITAIRE
129,2025-08 Page    125
130,8 mg   PPB Co.
130,
130,"02481693  AG-Perindopril Angita 100 28,30"
130,"0,2830"
130,02529513  AG-Perindopril Erbumine Angita 30
130,"1008,49"
130,"28,30"
130,"0,2830"
130,"0,2830"
130,02289296  Apo-Perindopril Apotex 30
130,"1008,49"
130,"28,30"
130,"0,2830"
130,"0,2830"
130,02459833  Auro-Perindopril AuroPharma 30
130,"1008,49"
130,"28,30"
130,"0,2830"
130,"0,2830"
130,"02501325  Bio-Perindopril Biomed 100 28,30"
130,"0,2830"
130,"02246624  Coversyl Servier 30 33,05 1,1017"
130,02527227  Jamp Perindopril Erbumine Jamp 30
130,"1008,49"
130,"28,30"
130,"0,2830"
130,"0,2830"
130,"02477025  Jamp-Perindopril Jamp 100 28,30"
130,"0,2830"
130,02474840  Mar-Perindopril Marcan 100
130,"50028,31"
130,"141,550,2831"
130,"0,2831"
130,"02476789  Mint-Perindopril Mint 100 28,30"
130,"0,2830"
130,02482940  M-Perindopril Mantra Ph. 30
130,"1008,49"
130,"28,30"
130,"0,2830"
130,"0,2830"
130,02489031  + NRA-Perindopril Nora 30
130,"1008,49"
130,"28,30"
130,"0,2830"
130,"0,2830"
130,02488965  Perindopril Erbumine Pro Doc 30
130,"1008,49"
130,"28,30"
130,"0,2830"
130,"0,2830"
130,02481650  Perindopril Erbumine Sanis 100
130,"50028,30"
130,"141,50"
130,"0,2830"
130,"0,2830"
130,02479893  Perindopril Erbumine Sivem 30
130,"1008,49"
130,"28,30"
130,"0,2830"
130,"0,2830"
130,02470691  pms-Perindopril Phmscience 30
130,"5008,49"
130,"141,50"
130,"0,2830"
130,"0,2830"
130,"02483254  Priva-Perindopril Erbumine Nora 100 28,30"
130,"0,2830"
130,02472031  Riva-Perindopril Riva 30
130,"1008,49"
130,"28,30"
130,"0,2830"
130,"0,2830"
130,02470241  Sandoz Perindopril
130,ErbumineSandoz 30
130,"1008,49"
130,"28,30"
130,"0,2830"
130,"0,2830"
130,"02465000  Teva-Perindopril Teva Can 100 28,30"
130,"0,2830"
