category,subcategory,generic_name,formulation,strength,ppb,local_code,brand_name,company_name,fill_size,pack_price,unit_price,page
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02310910,Teva-Atorvastatin,Teva,Can,30,30,93
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02310910,Teva-Atorvastatin,Teva,"0,2342CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT",DU,,93
,cholestérol,FORMATPRIX UNITAIRE,,80 mg    Co.,True,02457784,ACH-Atorvastatin,Accord,90,21.08,21.08,94
,cholestérol,FORMATPRIX UNITAIRE,,80 mg    Co.,True,02478188,AG-Atorvastatin,Angita,100,23.42,23.42,94
,cholestérol,FORMATPRIX UNITAIRE,,80 mg    Co.,True,02295318,,Apo-Atorvastatin,Apotex,30,30,94
,cholestérol,FORMATPRIX UNITAIRE,,80 mg    Co.,True,02476975,Atorvastatin,Altamed,100,23.42,23.42,94
,cholestérol,FORMATPRIX UNITAIRE,,80 mg    Co.,True,02506106,,Atorvastatin,Angita,30,30,94
,cholestérol,FORMATPRIX UNITAIRE,,80 mg    Co.,True,02496631,Atorvastatin,Nora,100,23.42,23.42,94
,cholestérol,FORMATPRIX UNITAIRE,,80 mg    Co.,True,02346516,Atorvastatin,Pro,Doc,30,30,94
,cholestérol,FORMATPRIX UNITAIRE,,80 mg    Co.,True,02475057,,Atorvastatin,Riva,30,30,94
,cholestérol,FORMATPRIX UNITAIRE,,80 mg    Co.,True,02348748,Atorvastatin,Sanis,100,23.42,23.42,94
,cholestérol,FORMATPRIX UNITAIRE,,80 mg    Co.,True,02411385,Atorvastatin-80,Sivem,100,23.42,23.42,94
,cholestérol,FORMATPRIX UNITAIRE,,80 mg    Co.,True,02407280,,Auro-Atorvastatin,AuroPharma,90,90,94
,cholestérol,FORMATPRIX UNITAIRE,,80 mg    Co.,True,02481219,Bio-Atorvastatin,Biomed,100,23.42,23.42,94
,cholestérol,FORMATPRIX UNITAIRE,,80 mg    Co.,True,02503417,Jamp,Atorvastatin,Jamp,100,100,94
,cholestérol,FORMATPRIX UNITAIRE,,80 mg    Co.,True,02504235,Jamp Atorvastatin,Calcium,Jamp,30,30,94
,cholestérol,FORMATPRIX UNITAIRE,,80 mg    Co.,True,02391082,,Jamp-Atorvastatin,Jamp,90,90,94
,cholestérol,FORMATPRIX UNITAIRE,,80 mg    Co.,True,02243097,Lipitor BGP Pharma,30,"69,74",2.3247,2.3247,94
,cholestérol,FORMATPRIX UNITAIRE,,80 mg    Co.,True,02454041,Mar-Atorvastatin,Marcan,100,23.42,23.42,94
,cholestérol,FORMATPRIX UNITAIRE,,80 mg    Co.,True,02471191,M-Atorvastatin,Mantra,Ph.,30,30,94
,cholestérol,FORMATPRIX UNITAIRE,,80 mg    Co.,True,02479532,Mint-Atorvastatin,Mint,500,117.10,117.10,94
,cholestérol,FORMATPRIX UNITAIRE,,80 mg    Co.,True,02392976,Mylan-Atorvastatin,Mylan,90,21.08,21.08,94
,cholestérol,FORMATPRIX UNITAIRE,,80 mg    Co.,True,02476541,,NRA-Atorvastatin,Nora,30,30,94
,cholestérol,FORMATPRIX UNITAIRE,,80 mg    Co.,True,02507269,pmsc-Atorvastatin,Phmscience,90,21.08,21.08,94
,cholestérol,FORMATPRIX UNITAIRE,,80 mg    Co.,True,02521598,PRZ-Atorvastatin,Pharmaris,100,23.42,23.42,94
,cholestérol,FORMATPRIX UNITAIRE,,80 mg    Co.,True,02417960,Reddy-Atorvastatin,Dr,Reddy's,90,90,94
,cholestérol,FORMATPRIX UNITAIRE,,80 mg    Co.,True,02422794,,Riva-Atorvastatin,Riva,30,30,94
,cholestérol,FORMATPRIX UNITAIRE,,80 mg    Co.,True,02324970,Sandoz,Atorvastatin,Sandoz,30,30,94
,cholestérol,FORMATPRIX UNITAIRE,,80 mg    Co.,True,02313758,Taro-Atorvastatin,Sun,Pharma,90,90,94
,cholestérol,FORMATPRIX UNITAIRE,,80 mg    Co.,True,02310929,Teva-Atorvastatin,Teva,Can,30,30,94
,cholestérol,FLUVASTATINE SODIQUE   X,,20 mg Caps.,False,02299224,Teva Fluvastatin Teva Can,100,"22,02",0.2202,0.2202,94
,cholestérol,FLUVASTATINE SODIQUE   X,,40 mg Caps.,False,02299232,"Teva Fluvastatin Teva Can 100 30,92 0,3092CODE MARQUE DE",COMMERCE,FORMATCOÛT,DU,,94
,cholestérol,FORMATPRIX UNITAIRE,,80 mg Co. L.A.,False,02250527,Lescol XL Novartis,28,"40,01",1.4289,1.4289,95
,cholestérol,LOVASTATINE   X,,20 mg Co.,False,02220172,Lovastatin AA Pharma,100,"119,31",1.1931,1.1931,95
,cholestérol,LOVASTATINE   X,,40 mg Co.,False,02220180,Lovastatin AA Pharma,100,"217,93",2.1793,2.1793,95
,cholestérol,PRAVASTATINE SODIQUE   X,,10 mg    Co.,True,02440644,ACH-Pravastatin,Accord,100,29.16,29.16,95
,cholestérol,PRAVASTATINE SODIQUE   X,,10 mg    Co.,True,02476142,AG-Pravastatin,Angita,100,29.16,29.16,95
,cholestérol,PRAVASTATINE SODIQUE   X,,10 mg    Co.,True,02243506,,Apo-Pravastatin,Apotex,30,30,95
,cholestérol,PRAVASTATINE SODIQUE   X,,10 mg    Co.,True,02458977,Auro-Pravastatin,AuroPharma,100,29.16,29.16,95
,cholestérol,PRAVASTATINE SODIQUE   X,,10 mg    Co.,True,02446251,Bio-Pravastatin,Biomed,100,29.16,29.16,95
,cholestérol,PRAVASTATINE SODIQUE   X,,10 mg    Co.,True,02330954,,Jamp-Pravastatin,Jamp,30,30,95
,cholestérol,PRAVASTATINE SODIQUE   X,,10 mg    Co.,True,02432048,Mar-Pravastatin,Marcan,100,29.16,29.16,95
,cholestérol,PRAVASTATINE SODIQUE   X,,10 mg    Co.,True,02317451,,Mint-Pravastatin,Mint,30,30,95
,cholestérol,PRAVASTATINE SODIQUE   X,,10 mg    Co.,True,02476274,M-Pravastatin,Mantra,Ph.,30,30,95
,cholestérol,PRAVASTATINE SODIQUE   X,,10 mg    Co.,True,02535653,NRA-Pravastatin,Nora,100,29.16,29.16,95
,cholestérol,PRAVASTATINE SODIQUE   X,,10 mg    Co.,True,02247655,pms-Pravastatin,Phmscience,100,29.16,29.16,95
,cholestérol,PRAVASTATINE SODIQUE   X,,10 mg    Co.,True,02356546,,Pravastatin,Sanis,30,30,95
,cholestérol,PRAVASTATINE SODIQUE   X,,10 mg    Co.,True,02389703,,Pravastatin,Sivem,30,30,95
,cholestérol,PRAVASTATINE SODIQUE   X,,10 mg    Co.,True,02243824,* Pro-Pravastatin Pro,Doc,30,8.75,8.75,95
,cholestérol,PRAVASTATINE SODIQUE   X,,10 mg    Co.,True,02468700,Sandoz Pravastatin,Sandoz,100,29.16,29.16,95
,cholestérol,PRAVASTATINE SODIQUE   X,,10 mg    Co.,True,02284421,Taro-Pravastatin,Sun,Pharma,30,30,95
,cholestérol,PRAVASTATINE SODIQUE   X,,10 mg    Co.,True,02247008,Teva-Pravastatin,Teva,Can,30,30,95
,cholestérol,PRAVASTATINE SODIQUE   X,,10 mg    Co.,True,02247008,Teva-Pravastatin,Teva,"0,2916CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT",DU,,95
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02440652,ACH-Pravastatin,Accord,100,34.40,34.40,96
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02476150,AG-Pravastatin,Angita,100,34.40,34.40,96
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02243507,,Apo-Pravastatin,Apotex,30,30,96
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02458985,Auro-Pravastatin,AuroPharma,100,34.40,34.40,96
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02446278,,Bio-Pravastatin,Biomed,100,100,96
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02330962,,Jamp-Pravastatin,Jamp,30,30,96
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02432056,Mar-Pravastatin,Marcan,100,34.40,34.40,96
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02317478,,Mint-Pravastatin,Mint,30,30,96
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02476282,M-Pravastatin,Mantra,Ph.,30,30,96
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02535661,NRA-Pravastatin,Nora,100,34.40,34.40,96
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02247656,pms-Pravastatin,Phmscience,100,34.40,34.40,96
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02356554,,Pravastatin,Sanis,30,30,96
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02389738,,Pravastatin,Sivem,30,30,96
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02243825,* Pro-Pravastatin,Pro,Doc,30,30,96
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02468719,Sandoz Pravastatin,Sandoz,100,34.40,34.40,96
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02284448,Taro-Pravastatin,Sun,Pharma,30,30,96
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02247009,Teva-Pravastatin,Teva,Can,30,30,96
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02247009,Teva-Pravastatin,Teva,"0,3440CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT",DU,,96
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02440660,ACH-Pravastatin,Accord,100,41.43,41.43,97
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02476169,AG-Pravastatin,Angita,100,41.43,41.43,97
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02243508,,Apo-Pravastatin,Apotex,30,30,97
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02458993,Auro-Pravastatin,AuroPharma,100,41.43,41.43,97
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02446286,,Bio-Pravastatin,Biomed,100,100,97
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02330970,,Jamp-Pravastatin,Jamp,30,30,97
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02432064,Mar-Pravastatin,Marcan,100,41.43,41.43,97
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02317486,,Mint-Pravastatin,Mint,30,30,97
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02476290,M-Pravastatin,Mantra,Ph.,30,30,97
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02535688,NRA-Pravastatin,Nora,100,41.43,41.43,97
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02247657,pms-Pravastatin,Phmscience,100,41.43,41.43,97
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02356562,,Pravastatin,Sanis,30,30,97
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02389746,,Pravastatin,Sivem,30,30,97
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02243826,* Pro-Pravastatin,Pro,Doc,30,30,97
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02468727,Sandoz Pravastatin,Sandoz,100,41.43,41.43,97
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02284456,Taro-Pravastatin,Sun,Pharma,30,30,97
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02247010,Teva-Pravastatin,Teva,Can,30,30,97
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02247010,Teva-Pravastatin,Teva,"0,4143CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT",DU,,97
,cholestérol,ROSUVASTATINE CALCIQUE   X,,5 mg    Co.,True,02438917,,ACH-Rosuvastatin,Accord,90,90,98
,cholestérol,ROSUVASTATINE CALCIQUE   X,,5 mg    Co.,True,02477033,AG-Rosuvastatin,Angita,100,12.83,12.83,98
,cholestérol,ROSUVASTATINE CALCIQUE   X,,5 mg    Co.,True,02500132,AG-Rosuvastatin,Calcium,Angita,30,30,98
,cholestérol,ROSUVASTATINE CALCIQUE   X,,5 mg    Co.,True,02337975,,Apo-Rosuvastatin,Apotex,30,30,98
,cholestérol,ROSUVASTATINE CALCIQUE   X,,5 mg    Co.,True,02442574,,Auro-Rosuvastatin,AuroPharma,30,30,98
,cholestérol,ROSUVASTATINE CALCIQUE   X,,5 mg    Co.,True,02444968,Bio-Rosuvastatin,Biomed,90,11.55,11.55,98
,cholestérol,ROSUVASTATINE CALCIQUE   X,,5 mg    Co.,True,02265540,Crestor AZC,30,"38,70",1.2900,1.2900,98
,cholestérol,ROSUVASTATINE CALCIQUE   X,,5 mg    Co.,True,02498332,Jamp Rosuvastatin,Calcium,Jamp,30,30,98
,cholestérol,ROSUVASTATINE CALCIQUE   X,,5 mg    Co.,True,02391252,,Jamp-Rosuvastatin,Jamp,100,100,98
,cholestérol,ROSUVASTATINE CALCIQUE   X,,5 mg    Co.,True,02413051,,Mar-Rosuvastatin,Marcan,30,30,98
,cholestérol,ROSUVASTATINE CALCIQUE   X,,5 mg    Co.,True,02399164,,Med-Rosuvastatin,GMP,30,30,98
,cholestérol,ROSUVASTATINE CALCIQUE   X,,5 mg    Co.,True,02397781,,Mint-Rosuvastatin,Mint,100,100,98
,cholestérol,ROSUVASTATINE CALCIQUE   X,,5 mg    Co.,True,02496534,M-Rosuvastatin,Mantra,Ph.,30,30,98
,cholestérol,ROSUVASTATINE CALCIQUE   X,,5 mg    Co.,True,02477483,NRA-Rosuvastatin,Nora,500,64.15,64.15,98
,cholestérol,ROSUVASTATINE CALCIQUE   X,,5 mg    Co.,True,02536595,,NRA-Rosuvastatin,Nora,30,30,98
,cholestérol,ROSUVASTATINE CALCIQUE   X,,5 mg    Co.,True,02378523,,pms-Rosuvastatin,Phmscience,30,30,98
,cholestérol,ROSUVASTATINE CALCIQUE   X,,5 mg    Co.,True,02505576,,PRZ-Rosuvastatin,Pharmaris,90,90,98
,cholestérol,ROSUVASTATINE CALCIQUE   X,,5 mg    Co.,True,02380013,,Riva-Rosuvastatin,Riva,30,30,98
,cholestérol,ROSUVASTATINE CALCIQUE   X,,5 mg    Co.,True,02496054,Rosuvastatin,Nora,500,64.15,64.15,98
,cholestérol,ROSUVASTATINE CALCIQUE   X,,5 mg    Co.,True,02381176,Rosuvastatin,Pro,Doc,30,30,98
,cholestérol,ROSUVASTATINE CALCIQUE   X,,5 mg    Co.,True,02405628,,Rosuvastatin,Sanis,100,100,98
,cholestérol,ROSUVASTATINE CALCIQUE   X,,5 mg    Co.,True,02411628,,Rosuvastatin,Sivem,30,30,98
,cholestérol,ROSUVASTATINE CALCIQUE   X,,5 mg    Co.,True,02338726,Sandoz,Rosuvastatin,Sandoz,30,30,98
,cholestérol,ROSUVASTATINE CALCIQUE   X,,5 mg    Co.,True,02382644,Taro-Rosuvastatin,Sun,Pharma,100,100,98
,cholestérol,ROSUVASTATINE CALCIQUE   X,,5 mg    Co.,True,02354608,Teva Rosuvastatin,Teva,Can,30,30,98
,cholestérol,ROSUVASTATINE CALCIQUE   X,,5 mg    Co.,True,02354608,Teva Rosuvastatin,Teva,"0,1283CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT",DU,,98
,cholestérol,FORMATPRIX UNITAIRE,,10 mg    Co.,True,02438925,,ACH-Rosuvastatin,Accord,90,90,99
,cholestérol,FORMATPRIX UNITAIRE,,10 mg    Co.,True,02477041,,AG-Rosuvastatin,Angita,100,100,99
,cholestérol,FORMATPRIX UNITAIRE,,10 mg    Co.,True,02500140,AG-Rosuvastatin,Calcium,Angita,30,30,99
,cholestérol,FORMATPRIX UNITAIRE,,10 mg    Co.,True,02337983,,Apo-Rosuvastatin,Apotex,30,30,99
,cholestérol,FORMATPRIX UNITAIRE,,10 mg    Co.,True,02442582,,Auro-Rosuvastatin,AuroPharma,30,30,99
,cholestérol,FORMATPRIX UNITAIRE,,10 mg    Co.,True,02444976,,Bio-Rosuvastatin,Biomed,90,90,99
,cholestérol,FORMATPRIX UNITAIRE,,10 mg    Co.,True,02247162,Crestor AZC,30,"40,80",1.3600,1.3600,99
,cholestérol,FORMATPRIX UNITAIRE,,10 mg    Co.,True,02498340,Jamp Rosuvastatin,Calcium,Jamp,30,30,99
,cholestérol,FORMATPRIX UNITAIRE,,10 mg    Co.,True,02391260,,Jamp-Rosuvastatin,Jamp,100,100,99
,cholestérol,FORMATPRIX UNITAIRE,,10 mg    Co.,True,02413078,,Mar-Rosuvastatin,Marcan,30,30,99
,cholestérol,FORMATPRIX UNITAIRE,,10 mg    Co.,True,02399172,,Med-Rosuvastatin,GMP,30,30,99
,cholestérol,FORMATPRIX UNITAIRE,,10 mg    Co.,True,02397803,,Mint-Rosuvastatin,Mint,100,100,99
,cholestérol,FORMATPRIX UNITAIRE,,10 mg    Co.,True,02496542,M-Rosuvastatin,Mantra,Ph.,30,30,99
,cholestérol,FORMATPRIX UNITAIRE,,10 mg    Co.,True,02477491,NRA-Rosuvastatin,Nora,500,67.65,67.65,99
,cholestérol,FORMATPRIX UNITAIRE,,10 mg    Co.,True,02536609,,NRA-Rosuvastatin,Nora,30,30,99
,cholestérol,FORMATPRIX UNITAIRE,,10 mg    Co.,True,02378531,,pms-Rosuvastatin,Phmscience,30,30,99
,cholestérol,FORMATPRIX UNITAIRE,,10 mg    Co.,True,02505584,,PRZ-Rosuvastatin,Pharmaris,90,90,99
,cholestérol,FORMATPRIX UNITAIRE,,10 mg    Co.,True,02380056,,Riva-Rosuvastatin,Riva,30,30,99
,cholestérol,FORMATPRIX UNITAIRE,,10 mg    Co.,True,02496089,Rosuvastatin,Nora,500,67.65,67.65,99
,cholestérol,FORMATPRIX UNITAIRE,,10 mg    Co.,True,02381184,Rosuvastatin,Pro,Doc,30,30,99
,cholestérol,FORMATPRIX UNITAIRE,,10 mg    Co.,True,02405636,Rosuvastatin,Sanis,500,67.65,67.65,99
,cholestérol,FORMATPRIX UNITAIRE,,10 mg    Co.,True,02411636,,Rosuvastatin,Sivem,30,30,99
,cholestérol,FORMATPRIX UNITAIRE,,10 mg    Co.,True,02338734,Sandoz,Rosuvastatin,Sandoz,30,30,99
,cholestérol,FORMATPRIX UNITAIRE,,10 mg    Co.,True,02382652,Taro-Rosuvastatin,Sun,Pharma,100,100,99
,cholestérol,FORMATPRIX UNITAIRE,,10 mg    Co.,True,02354616,Teva Rosuvastatin,Teva,Can,30,30,99
,cholestérol,FORMATPRIX UNITAIRE,,10 mg    Co.,True,02354616,Teva Rosuvastatin,Teva,"0,1353CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT",DU,,99
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02438933,,ACH-Rosuvastatin,Accord,90,90,100
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02477068,,AG-Rosuvastatin,Angita,100,100,100
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02500159,AG-Rosuvastatin,Calcium,Angita,30,30,100
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02337991,,Apo-Rosuvastatin,Apotex,30,30,100
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02442590,,Auro-Rosuvastatin,AuroPharma,30,30,100
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02444984,,Bio-Rosuvastatin,Biomed,90,90,100
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02247163,Crestor AZC,30,"51,00",1.7000,1.7000,100
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02498359,Jamp Rosuvastatin,Calcium,Jamp,30,30,100
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02391279,,Jamp-Rosuvastatin,Jamp,100,100,100
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02413086,,Mar-Rosuvastatin,Marcan,30,30,100
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02399180,,Med-Rosuvastatin,GMP,30,30,100
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02397811,,Mint-Rosuvastatin,Mint,100,100,100
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02496550,M-Rosuvastatin,Mantra,Ph.,30,30,100
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02477505,NRA-Rosuvastatin,Nora,500,84.60,84.60,100
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02536625,,NRA-Rosuvastatin,Nora,30,30,100
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02378558,,pms-Rosuvastatin,Phmscience,30,30,100
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02505592,,PRZ-Rosuvastatin,Pharmaris,90,90,100
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02380064,,Riva-Rosuvastatin,Riva,30,30,100
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02496070,Rosuvastatin,Nora,500,84.60,84.60,100
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02381192,Rosuvastatin,Pro,Doc,30,30,100
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02405644,Rosuvastatin,Sanis,500,84.60,84.60,100
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02411644,,Rosuvastatin,Sivem,30,30,100
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02338742,Sandoz,Rosuvastatin,Sandoz,30,30,100
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02382660,Taro-Rosuvastatin,Sun,Pharma,100,100,100
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02354624,Teva Rosuvastatin,Teva,Can,30,30,100
,cholestérol,FORMATPRIX UNITAIRE,,20 mg    Co.,True,02354624,Teva Rosuvastatin,Teva,"0,1692CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT",DU,,100
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02438941,,ACH-Rosuvastatin,Accord,90,90,101
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02477076,AG-Rosuvastatin,Angita,100,19.90,19.90,101
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02500167,AG-Rosuvastatin,Calcium,Angita,30,30,101
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02338009,,Apo-Rosuvastatin,Apotex,30,30,101
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02442604,,Auro-Rosuvastatin,AuroPharma,30,30,101
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02444992,Bio-Rosuvastatin,Biomed,90,17.91,17.91,101
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02247164,Crestor AZC,30,"59,70",1.9900,1.9900,101
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02498367,Jamp Rosuvastatin,Calcium,Jamp,30,30,101
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02391287,,Jamp-Rosuvastatin,Jamp,100,100,101
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02413108,,Mar-Rosuvastatin,Marcan,30,30,101
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02399199,,Med-Rosuvastatin,GMP,30,30,101
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02397838,,Mint-Rosuvastatin,Mint,100,100,101
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02496569,M-Rosuvastatin,Mantra,Ph.,30,30,101
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02477513,NRA-Rosuvastatin,Nora,500,99.50,99.50,101
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02536633,,NRA-Rosuvastatin,Nora,30,30,101
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02378566,,pms-Rosuvastatin,Phmscience,30,30,101
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02505606,PRZ-Rosuvastatin,Pharmaris,90,17.91,17.91,101
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02380102,,Riva-Rosuvastatin,Riva,30,30,101
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02381206,Rosuvastatin,Pro,Doc,30,30,101
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02405652,Rosuvastatin,Sanis,100,19.90,19.90,101
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02411652,,Rosuvastatin,Sivem,30,30,101
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02338750,Sandoz,Rosuvastatin,Sandoz,30,30,101
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02382679,Taro-Rosuvastatin,Sun,Pharma,100,100,101
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02354632,Teva Rosuvastatin,Teva,Can,30,30,101
,cholestérol,FORMATPRIX UNITAIRE,,40 mg    Co.,True,02354632,Teva Rosuvastatin,Teva,"0,1990CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT",DU,,101
,cholestérol,SIMVASTATINE   X,,5 mg    Co.,True,02480050,AG-Simvastatin,Angita,100,10.23,10.23,102
,cholestérol,SIMVASTATINE   X,,5 mg    Co.,True,02247011,Apo-Simvastatin,Apotex,100,10.23,10.23,102
,cholestérol,SIMVASTATINE   X,,5 mg    Co.,True,02405148,Auro-Simvastatin,AuroPharma,100,10.23,10.23,102
,cholestérol,SIMVASTATINE   X,,5 mg    Co.,True,02375591,Jamp-Simvastatin,Jamp,100,10.23,10.23,102
,cholestérol,SIMVASTATINE   X,,5 mg    Co.,True,02375036,Mar-Simvastatin,Marcan,100,10.23,10.23,102
,cholestérol,SIMVASTATINE   X,,5 mg    Co.,True,02372932,Mint-Simvastatin,Mint,100,10.23,10.23,102
,cholestérol,SIMVASTATINE   X,,5 mg    Co.,True,02469979,,Pharma-Simvastatin,Phmscience,30,30,102
,cholestérol,SIMVASTATINE   X,,5 mg    Co.,True,02549638,+ pmsc-Simvastatin,Phmscience,100,10.23,10.23,102
,cholestérol,SIMVASTATINE   X,,5 mg    Co.,True,02284723,Simvastatin,Sanis,100,10.23,10.23,102
,cholestérol,SIMVASTATINE   X,,5 mg    Co.,True,02386291,Simvastatin,Sivem,100,10.23,10.23,102
,cholestérol,SIMVASTATINE   X,,5 mg    Co.,True,02329131,Taro-Simvastatin Sun,Pharma,100,10.23,10.23,102
,cholestérol,SIMVASTATINE   X,,5 mg    Co.,True,02250144,Teva-Simvastatin,Teva,Can,30,30,102
,cholestérol,SIMVASTATINE   X,,10 mg    Co.,True,02480069,AG-Simvastatin,Angita,100,20.23,20.23,102
,cholestérol,SIMVASTATINE   X,,10 mg    Co.,True,02247012,,Apo-Simvastatin,Apotex,30,30,102
,cholestérol,SIMVASTATINE   X,,10 mg    Co.,True,02405156,,Auro-Simvastatin,AuroPharma,100,100,102
,cholestérol,SIMVASTATINE   X,,10 mg    Co.,True,02375605,,Jamp-Simvastatin,Jamp,30,30,102
,cholestérol,SIMVASTATINE   X,,10 mg    Co.,True,02375044,,Mar-Simvastatin,Marcan,100,100,102
