Registration No / Notification No,Product Name,Holder
MAL06091360AZ,DICLORAN (Diclofenac Sodium Delayed-Release Tablets USP 50mg),UNIMED SDN. BHD.
MAL06091362AZ,Ethomid Tablets 250mg,ZULAT PHARMACY SDN. BHD.
MAL06091363XZ,Dyna Paracetamol Suspension (Pink),DYNAPHARM (M) SDN. BHD.
MAL06091365T,Lifestream Bioactive Spirulina 400mg Capsules,CAREMARK SDN. BHD.
MAL06091374XRS,INTRALIPID 20%,FRESENIUS KABI MALAYSIA SDN. BHD
MAL06091376AZ,APO-PAROXETINE 20 mg Tablets,PHARMAFORTE (MALAYSIA) SDN. BHD.
MAL06091379AZ,Coxerin ( Cycloserine Capsules USP 250mg),ZULAT PHARMACY SDN. BHD.
MAL06091382ARZ,Menopur Powder for Injection and Solvent 75 IU,Ferring Sdn. Bhd.
MAL06091383T,Shark Cartilage Capsule 750 mg,D-WAY SDN. BHD.
MAL06091384T,Bee Propolis Capsule 500 mg,D-WAY SDN. BHD.
MAL06091389XR,BION 3 FILM COATED TABLET,PROCTER & GAMBLE (MALAYSIA ) SDN.BHD.
MAL06091391ACZ,Ibux Tablet 400 mg,GoodScience Sdn. Bhd.
MAL06091396ARZ,Apo-Lamotrigine 100 mg Tablets,PHARMAFORTE (MALAYSIA) SDN. BHD.
MAL06091398ARZ,Apo-Lamotrigine 25mg Tablet,PHARMAFORTE (MALAYSIA) SDN. BHD.
MAL06091399ARZ,Apo-Fluvoxamine 50mg Tablets,PHARMAFORTE (MALAYSIA) SDN. BHD.
MAL06091401AZ,"Zopim F.C.Tablets 10 mg ""S.T."" (Zolpidem)",SUNWARD PHARMACEUTICAL SDN. BHD.
MAL06091404AZ,RABUGEN 5 mg/ 5 mL Suspension,MEDISPEC (M) SDN. BHD.
MAL06091408AZ,Yucomy Shampoo 2%w/w,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL06091410AZ,CAPD/DPCA 17 STAY SAFE PERITONEAL DIALYSIS SOLUTION,FRESENIUS MEDICAL CARE MALAYSIA SDN. BHD.
MAL06091411AZ,Apo-Atenidone Tablets 100/25 mg,PHARMAFORTE (MALAYSIA) SDN. BHD.
MAL06091412AZ,CAPD/DPCA 19 STAY SAFE PERITONEAL DIALYSIS SOLUTION,FRESENIUS MEDICAL CARE MALAYSIA SDN. BHD.
MAL06091425T,"Red Yeast Rice Capsules ""Sun Ten"" 600mg",SUN TEN PHARMACEUTICAL MFG (M) SDN. BHD.
MAL06091431XC,Kordel's Glucosamine 550 Capsule,CAMBERT(M) SDN. BHD.
MAL06091437ARZ,Apo-Terbinafine 250 mg Tablets,PHARMAFORTE (MALAYSIA) SDN. BHD.
MAL06091440AZ,Allerpid Tablet,KIREEN PHARMACEUTICAL SDN. BHD.
MAL06091446T,MEDIKING FU FANG CHUAN BEI PIPA SYRUP,TJ-TYT PHARMACEUTICALS (M) SDN. BHD.
MAL06091453X,M-zole Suspension,WINWA MEDICAL SDN. BHD.
MAL06091460X,Thomson OsteoPro Capsule,HERBAL REVIVAL SDN. BHD.
MAL06091463XC,BioGaia Probiotic drops,Pharma Ace Sdn. Bhd.
MAL06091465T,Nature's Gift Kelp 300mg Tablet,LINTAN ENTERPRISE SDN.BHD
MAL06091468AZ,CAPD/DPCA 18 STAY SAFE PERITONEAL DIALYSIS SOLUTION,FRESENIUS MEDICAL CARE MALAYSIA SDN. BHD.
MAL06091469TC,Land Herbs Zhen Zhu Hu Po Niu Huang Plus Capsule,Hb Herbalist Sdn Bhd
MAL06091470TC,SBT Zhen Zhu Niu Huang Plus Capsule,Hb Herbalist Sdn Bhd
MAL06091472T,GNC Herbal Plus Standardized Green Tea Complex 500 mg Capsule,GNC LIVEWELL MALAYSIA SDN. BHD.
MAL06091476T,Hoyu Capsule Zhi Yang,TJ-TYT PHARMACEUTICALS (M) SDN. BHD.
MAL06091480T,Eurycoma - Jack Tongkat Ali Tablet 300mg,SYARIKAT ZULKIFLI BAMADHAJ
MAL06091502AZ,GLUMET FORTE 850 MG TABLET,PHARMANIAGA MANUFACTURING BERHAD
MAL06091504TC,PERUBATAN HOMEOPATHY RADZIAH RR4DTOSIDDA TABLET,PERUBATAN HOMEOPATHY RAZIAH
MAL06091505XCR,BNature Calcium Complex Tablets,BNATURE HEALTH SDN BHD
MAL06091506X,Three Legs Green Balsem,SYARIKAT WEN KEN DRUG SDN. BHD.
MAL06091515XCR,Aspen Nutrition Omega 3 1000mg Softgel Capsules,ASPEN SARL SDN. BHD.
MAL06091519TC,San Qi Qi Wei Shen Qi Xiao Ke Capsule,JINHAI BORUI INTERNATIONAL RESOURCES SDN BHD
MAL06091520TC,San Qi Qi Bei Fei An Capsule,JINHAI BORUI INTERNATIONAL RESOURCES SDN BHD
MAL06091523TC,San Qi Zuo Jing Tong Capsule,JINHAI BORUI INTERNATIONAL RESOURCES SDN BHD
MAL06091527T,Pearl Capsule,DOT GREEN LIFESCIENCES SDN. BHD.
MAL06091532T,BTY PAN LONG ZHUI FENG PIAN (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06091533T,BTY FENG ZHEN ZHI YANG PIAN (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06091534T,BTY NIU HUANG JIE DU PIAN (Tablet),YILIN (M) SDN. BHD.
MAL06091536T,BTY ZHANG YAN MING PIAN (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06091537T,BTY BI SHU SHI PIAN (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06091538T,BTY FANG XIANG HUA SHI PIAN (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06091539T,BTY RE DU XIAO ZHONG PIAN (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06091540T,BTY FU FANG JIE GENG ZHEN KE PIAN (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06091541T,BTY TONG LUO HUA BI PIAN (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06091544T,BTY SI TENG PIAN (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06091545T,BTY XIANG SHA LIU JUN ZI PIAN (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06091546T,BTY TUO ZHI PIAN (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06091547T,BTY FANG FENG TONG SHENG PIAN (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06091548T,BTY LIU JUN ZI PIAN (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06091551XCR,Kordel�s Omega 3 Vegicaps Soft Capsule,CAMBERT(M) SDN. BHD.
MAL06091554X,Kordel�s Magnesium Amino Acid Chelate 750 Capsules,CAMBERT(M) SDN. BHD.
MAL06091559T,Lifestream Barley Grass Leaf Powder,CAREMARK SDN. BHD.
MAL06091560T,Lifstream Barley Grass Capsules,CAREMARK SDN. BHD.
MAL06091561T,Lifestream Wheat Grass Capsules,CAREMARK SDN. BHD.
MAL06091562T,Lifestream Wheat Grass Leaf Powder,CAREMARK SDN. BHD.
MAL06091572T,GNC Herbal Plus Gymnema Sylvestre 400 mg Capsule,GNC LIVEWELL MALAYSIA SDN. BHD.
MAL06091577T,Gui Pi Tang (Granules),SUN TEN PHARMACEUTICAL MFG (M) SDN. BHD.
MAL06091578T,Jiu Wei Qiang Huo Tang (Granules),SUN TEN PHARMACEUTICAL MFG (M) SDN. BHD.
MAL06091579T,Long Dan Xie Gan Tang (Granules),SUN TEN PHARMACEUTICAL MFG (M) SDN. BHD.
MAL06091580T,Si Jun Zi Tang (Granules),SUN TEN PHARMACEUTICAL MFG (M) SDN. BHD.
MAL06091581T,Zhi Gan Cao Tang (Granules),SUN TEN PHARMACEUTICAL MFG (M) SDN. BHD.
MAL06091589TC,San Qi Bao Bei Jiao Liu Capsule,JINHAI BORUI INTERNATIONAL RESOURCES SDN BHD
MAL06091591T,ColoDox Secret Capsule,WHITE HERON PHARMACEUTICAL SDN. BHD.
MAL06100001T,Spirulina Hau Tablet 200mg,SHITEK MICRO ALGAE SDN. BHD.
MAL06100002T,Spirulina Hau Tablet 400mg,SHITEK MICRO ALGAE SDN. BHD.
MAL06100003T,Shitek Cordyceps Lingzhi Capsule 450mg,SHITEK MICRO ALGAE SDN. BHD.
MAL06100555AZ,"Androgel 50mg, gel of testosterone 1%",BREGO LIFE SCIENCES SDN. BHD
MAL06100579ARZ,Anzaril Tablets 100 mg,GoodScience Sdn. Bhd.
MAL06100579AZ,N/A,N/A
MAL06100580ARZ,Anzaril Tablets 25 mg,GoodScience Sdn. Bhd.
MAL06100580AZ,N/A,N/A
MAL06100581AZ,Osmivir Capsule 75MG,ROYCE PHARMA MANUFACTURING SDN. BHD.
MAL06100582AZ,Dibose Tablets 50mg,RANBAXY (MALAYSIA) SDN. BHD.
MAL06100584X,Enzdase E.C. Tablets 5mg,KIREEN PHARMACEUTICAL SDN. BHD.
MAL06100585X,GNC Zinc 30 mg Tablet,GNC LIVEWELL MALAYSIA SDN. BHD.
MAL06100586X,GNC Vitamin B-12 1000 mcg Tablet,GNC LIVEWELL MALAYSIA SDN. BHD.
MAL06100589XC,Enercor Film Coated Tablet,WONG`S NATURE CURE CENTRE
MAL06100592XC,Prolysin-C Film Coated Tablet,WONG`S NATURE CURE CENTRE
MAL06100593XC,Relacor Film Coated Tablet,WONG`S NATURE CURE CENTRE
MAL06100595XC,Vita C Film Coated Tablet,WONG`S NATURE CURE CENTRE
MAL06100596XC,Diacor Film Coated Tablet,WONG`S NATURE CURE CENTRE
MAL06100600T,TIENCHI POWDER (RAW),POH TAI ENTERPRISE SDN. BHD.
MAL06100601T,TIENCHI POWDER (STEAMED),POH TAI ENTERPRISE SDN. BHD.
MAL06100602T,TIENCHI TABLETS (RAW) 500mg,POH TAI ENTERPRISE SDN. BHD.
MAL06100603T,TIENCHI TABLETS (STEAMED) 500mg,POH TAI ENTERPRISE SDN. BHD.
MAL06100611T,Angelicae Plus Capsule 400mg,PB NATUR SDN. BHD.
MAL06100621AZ,RESINCALCIO ORAL POWDER,"THE ZYFAS MEDICAL CO.,"
MAL06100623X,Medi-alpha 0.25mcg Capsule,MEGA LIFESCIENCES SDN. BHD.
MAL06100635X,Once A Day Tablets,Eucogen Pharma Sdn. Bhd.
MAL06100645TC,Nutrell Kacip Fatimah Phyto Plus Capsules,PHYTO BIZNET SDN BHD
MAL06100652TC,PERUBATAN HOMEOPATHY RADZIAH EKSZEMIN TABLET,PERUBATAN HOMEOPATHY RAZIAH
MAL06100654TC,PERUBATAN HOMEOPATHY RADZIAH GENTONIK TABLET,PERUBATAN HOMEOPATHY RAZIAH
MAL06100656TC,PERUBATAN HOMEOPATHY RADZIAH KARDIMED TABLET,PERUBATAN HOMEOPATHY RAZIAH
MAL06100658T,Beau Way Capsule,GREEN PLUS NATURAL PLANT PRODUCTS
MAL06100667T,Feliz Red Yeast Rice 200mg Capsule,HERBAL SCIENCE SDN. BHD.
MAL06100668T,Herbanika Cream (30g),MISB RESOURCES SDN. BHD.
MAL06100669TC,San Qi Qi Jing Bu Xue Capsule,JINHAI BORUI INTERNATIONAL RESOURCES SDN BHD
MAL06100672T,SHUI CAP CHIN WITH GINSENG PLUS SOLUTION,PEMBEKALAN UBAT HUATHAI SDN. BHD.
MAL06100673T,Siang Ben Tang Essence Of Cordyceps Plus Solution,PEMBEKALAN UBAT HUATHAI SDN. BHD.
MAL06100680T,Well-Circu Capsule,WHITE HERON PHARMACEUTICAL SDN. BHD.
MAL06100682T,Detonorm Capsule,WHITE HERON PHARMACEUTICAL SDN. BHD.
MAL06100683T,De - Heat Capsule,WHITE HERON PHARMACEUTICAL SDN. BHD.
MAL06100684T,Whole Cleansing Capsule,WHITE HERON PHARMACEUTICAL SDN. BHD.
MAL06100705T,MegaLive Herbiox Capsule,WHITE HERON PHARMACEUTICAL SDN. BHD.
MAL06100730X,Wells Brand Cod Liver Oil Softgel Capsules,NGL TRADING SDN BHD
MAL06100732X,BAGES ( CREAM),MEDISPEC (M) SDN. BHD.
MAL06111293XZ,Tonbien Solution �Jen Sheng�,PEMBEKALAN UBAT HUATHAI SDN. BHD.
MAL06111294ACSZ,Pyronium Injection 200mcg/ml,IMEKS PHARMA SDN. BHD.
MAL06111295AZ,Beclate-100 Inhaler (CFC Free),CIPLA MALAYSIA SDN BHD
MAL06111297T,Zhe Ke Wang Granules 3g,MAH TAI CHINESE MEDICINE REFINERY
MAL06111302ACZ,Triopon Suspension 125.0mg/5ml,ZONTRON PHARMACEUTICALS SDN. BHD.
MAL06111306T,Mah Tai Wei Kang Tablet,MAH TAI CHINESE MEDICINE REFINERY
MAL06111322T,Live-well® Cumin Capsule,PAHANG PHARMACY SDN. BHD.
MAL06111323X,AMTUSS 30 MG TABLET,MEDISPEC (M) SDN. BHD.
MAL06111328AZ,CLOXACILLA POWDER FOR SYRUP 125 MG / 5 ML,INSPIRAPHARMA SDN. BHD.
MAL06111330XCZ,Nevramin Tablets,LUEN WAH MEDICAL CO. SDN. BHD.
MAL06111336AZ,Amlopin tablet 5mg,PRIME PHARMACEUTICAL SDN. BHD.
MAL06111364X,Naftate Cream,SUNWARD PHARMACEUTICAL SDN. BHD.
MAL06111366X,SULBUMIN 200 CAPSULE,PAHANG PHARMACY SDN. BHD.
MAL06111368T,Live-well� Olive Leaf 500 mg Tablet,PAHANG PHARMACY SDN. BHD.
MAL06111374ARZ,Apo-Carvedilol 6.25 mg Tablet USP,PHARMAFORTE (MALAYSIA) SDN. BHD.
MAL06111375ARZ,Apo-Carvedilol 25 mg Tablet USP,PHARMAFORTE (MALAYSIA) SDN. BHD.
MAL06111379TC,San Qi Jiu Wei Wu Fa Capsule,JINHAI BORUI INTERNATIONAL RESOURCES SDN BHD
MAL06111383T,"Ma Zi Ren Wan Extract Granules ""Sun Ten""",SUN TEN PHARMACEUTICAL MFG (M) SDN. BHD.
MAL06111387T,"Fang Feng Tong Sheng San Extract Granules ""Sun Ten""",SUN TEN PHARMACEUTICAL MFG (M) SDN. BHD.
MAL06111388T,"Chuan Xiong Cha Tiao San Extract Granules ""Sun Ten""",SUN TEN PHARMACEUTICAL MFG (M) SDN. BHD.
MAL06111394TC,"SEC"" RET POWDER",RAHSIA PUSAKA MELAYU
MAL06111398AZ,Tracidol Capsule 50mg,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL06111403T,"Xue Fu Zhu Yu Tang Extract Granules ""Sun Ten""",SUN TEN PHARMACEUTICAL MFG (M) SDN. BHD.
MAL06111404T,"Qing Fei Tang Extract Granules "" Sun Ten""",SUN TEN PHARMACEUTICAL MFG (M) SDN. BHD.
MAL06111421T,TRIO GOLD MARKETING HEPACARE CAPSULE,SG GLOBAL BIOTECH SDN. BHD.
MAL06111425T,Safwa Health� Gluco-X� Capsules,CAMBERT(M) SDN. BHD.
MAL06111435XC,Kordel�s Hi-Omega Fish Oil Softgel Capsule,CAMBERT(M) SDN. BHD.
MAL06111463T,PALAMAS HERBAL OINTMENT,HERBAL LAND MANUFACTURING SDN BHD
MAL06111466T,BTY FU FANG SI TENG QU FENG PIAN (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06111467T,BTY BAI KE PIAN (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06111468T,BTY YAO TUI TONG PIAN (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06111469T,BTY XI BI LING PIAN (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06111470T,BTY FU FANG CHUAN BEI PIAN (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06111471T,BTY KU SHEN PIAN (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06111472T,BTY YIN HUANG PIAN (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06111487T,BTY XIAO CHAI HU PIAN PLUS (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06111488T,BTY FU FANG HUO LUO PIAN PLUS (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06111489T,BTY TONG XUAN LI FEI PIAN PLUS (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06111490T,BTY FU FANG CHUAN XIN LIAN PIAN (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06111491T,BTY FU FANG YU XING CAO PIAN (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06111492T,BTY SHI QUAN DA BU PIAN (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06111498TC,Extrinn Tablets,Lifepharm Enterprise Sdn Bhd
MAL06111499AZ,Sinu-C Suspension,WINWA MEDICAL SDN. BHD.
MAL06121021AZ,Calcigard Retard Tablet 20mg,"THE ZYFAS MEDICAL CO.,"
MAL06121023TC,"Forever Arctic-Sea Natural Fish Oils with Olive Oil, softgel capsule 1000mg",FOREVER LIVING PRODUCTS (M) SDN. BHD.
MAL06121025ACZ,Tracidol 100 mg prolonged release capsule,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL06121027AZ,FLUCOZOLE (100 MG CAPSULES),SPG PHARMA (MALAYSIA) SDN BHD
MAL06121028AZ,FLUCOZOLE (200 MG CAPSULES),SPG PHARMA (MALAYSIA) SDN BHD
MAL06121030AZ,FLUCOZOLE (50 MG CAPSULES),SPG PHARMA (MALAYSIA) SDN BHD
MAL06121041XZ,NORIT CAPSULE 200 mg ACTIVATED CHARCOAL,RX PHARMA SDN. BHD.
MAL06121046AZ,Setrof Tablet 50mg,HOVID BERHAD
MAL06121051AZ,CIPROXOL ( Ciprofloxacin 0.2%w/v Intravenous Infusion BP ),AIN MEDICARE SDN. BHD.
MAL06121052X,Cartril-S 500mg Capsule,Duopharma Marketing Sdn. Bhd.
MAL06121054X,Cartril-S 1500mg Powder,Duopharma Marketing Sdn. Bhd.
MAL06121057XZ,Kidz PCM 250 Suspension ( Strawberry ),WINWA MEDICAL SDN. BHD.
MAL06121071X,Osteo-alfa Capsule 0.25ug,MEDIDATA SDN. BHD.
MAL06121072XZ,Nervit B Forte Tablet,PAHANG PHARMACY SDN. BHD.
MAL06121075T,HAR-ONE CY-NUS TABLET,MAJOR INTEREST SDN BHD
MAL06121085T,"Ba Wei Di Huang Wan Extract Granules ""Sun Ten""",SUN TEN PHARMACEUTICAL MFG (M) SDN. BHD.
MAL06121088AZ,Meloxim 7.5mg Tablet,STERILINE SDN. BHD.
MAL06121092AZ,GlyMet F.C. Tablets 5/500mg,Orient Europharma (M) Sdn Bhd
MAL06121093T,"Zhi Bo Di Huang Wan Extract Granules ""Sun Ten""",SUN TEN PHARMACEUTICAL MFG (M) SDN. BHD.
MAL06121095T,"Wan Dai Tang Extract Granules ""Sun Ten""",SUN TEN PHARMACEUTICAL MFG (M) SDN. BHD.
MAL06121096T,"Zuo Gui Wan Extract Granules ""Sun Ten""",SUN TEN PHARMACEUTICAL MFG (M) SDN. BHD.
MAL06121098T,"Bu Zhong Yi Qi Tang Extract Granules ""Sun Ten""",SUN TEN PHARMACEUTICAL MFG (M) SDN. BHD.
MAL06121108T,GNC Herbal Plus Fenugreek 610 mg capsule,GNC LIVEWELL MALAYSIA SDN. BHD.
MAL06121136T,Red Yeast Rice Tablets,HERBAL SCIENCE SDN. BHD.
MAL06121138T,BTY YE MU GUA PIAN (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06121158T,BTY GUAN JIE GU TONG PIAN (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06121159T,BTY ZUO GU SHEN JING TONG PIAN (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06121161T,BTY WU SHAO ZHI YANG PIAN (Tablet),YILIN (M) SDN. BHD.
MAL06121162T,BTY QING HUO KOU MI PIAN (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06121167T,GN Renovare Capsule 450 mg,GN NEUTRICEUTICALS SDN. BHD.
MAL06121170T,BTY SUAN ZAO REN TANG PIAN PLUS (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06121171T,BTY RE BI PIAN (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06121172T,BTY YUE JU BAO HE PIAN (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06121173T,BTY FU FANG YE MU GUA PIAN (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06121174T,BTY XIANG SHA YANG WEI PIAN (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06121176T,BTY FU FANG DAN SHEN PIAN (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06121181T,BTY WU XU HEI FA PIAN (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06121182T,BTY LIANG GE SAN PIAN (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06121196T,BTY FU FANG DU ZHONG PIAN (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06121197T,BTY NU KE BA ZHEN PIAN (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06121198T,BTY MAO DONG QING PIAN (Tablet),BTY WORLDWIDE SDN.BHD.
MAL06121208T,Heptivol Capsule 450 mg,GN NEUTRICEUTICALS SDN. BHD.
MAL07010894XC,Gold Life® BioFlex Chondroitin Sulphate Capsule 400mg,MEDIPHARM INDUSTRIES SDN. BHD.
MAL07010898AZ,Momate Cream 0.1% w/w,Glenmark Pharmaceuticals (Malaysia) Sdn. Bhd.
MAL07010899AZ,Momate Ointment 0.1%w/w,Glenmark Pharmaceuticals (Malaysia) Sdn. Bhd.
MAL07010903AZ,Fucid Cream 2 %w/w,PAHANG PHARMACY SDN. BHD.
MAL07010914T,Guanxin Suhe Jiaonang Capsule 350mg,SINMA MEDICAL HOLDING SDN.BHD.
MAL07010916AR,"SMOFLIPID 20% , emulsion for infusion",FRESENIUS KABI MALAYSIA SDN. BHD
MAL07010926AZ,DIAZON 2% w/w Cream,MEDISPEC (M) SDN. BHD.
MAL07010929XR,Glow Capsule,MEGA LIFESCIENCES SDN. BHD.
MAL07010930ASZ,SW Metformin Tablet 500mg,SUNWARD PHARMACEUTICAL SDN. BHD.
MAL07010936TC,HARMONY SPIRULINA TABLET 200mg,Nature Care Health Management
MAL07010938XZ,A-zole Suspension (Strawberry) 200mg/5ml,WINWA MEDICAL SDN. BHD.
MAL07010939XZ,Noxworm Suspension ( Chocolate ) 200mg/5ml,WINWA MEDICAL SDN. BHD.
MAL07010940AZ,Canesten Gyn Vaginal Tablet 100mg,BAYER CO. (MALAYSIA) SDN. BHD.
MAL07010941ACRZ,Canesten Gyn 1 Vaginal Tablet 500mg,BAYER CO. (MALAYSIA) SDN. BHD.
MAL07010953AZ,Mucorid-P Syrup,STERILINE SDN. BHD.
MAL07010955XZ,Kidz PCM 250 Suspension ( Orange ),WINWA MEDICAL SDN. BHD.
MAL07010959XZ,Nervon Tablet,PAHANG PHARMACY SDN. BHD.
MAL07010960ARZ,FRESOFOL 1% MCT/LCT EMULSION FOR INJECTION OR INFUSION,FRESENIUS KABI MALAYSIA SDN. BHD
MAL07010961AZ,Nufen Suspension 100mg/5ml,STERILINE SDN. BHD.
MAL07010962ARZ,FRESOFOL 2% MCT/LCT EMULSION FOR INJECTION OR INFUSION,FRESENIUS KABI MALAYSIA SDN. BHD
MAL07010965AZ,Bacitracin-N Ointment,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL07010967X,Sebitar Scalp Cleansing Treatment,EGO PHARM MALAYSIA SDN. BHD.
MAL07010969ACRZ,Ventolin Syrup 2mg/5ml,GLAXOSMITHKLINE PHARMACEUTICAL SDN. BHD.
MAL07010970X,Nafine cream 1%w/w,PRIME PHARMACEUTICAL SDN. BHD.
MAL07010979AZ,Winofen Suspension 2%w/v (Orange),WINWA MEDICAL SDN. BHD.
MAL07010981TC,MEGALIVE SMAXLIM COMPLEX CAPSULE 400MG,NATURAL HERBS LIFESCIENCES
MAL07010983T,TABLET CASSIA COMPLEX,MAJOR INTEREST SDN BHD
MAL07010991AZ,Deqben Lozenge,WINWA MEDICAL SDN. BHD.
MAL07010992AZ,VAMLO TABLETS 5MG,RANBAXY (MALAYSIA) SDN. BHD.
MAL07010993AZ,VAMLO TABLETS 10 MG,RANBAXY (MALAYSIA) SDN. BHD.
MAL07010994TC,WSP Huo Xue Bao An Dan Improved Formula Capsule,PEACE-ONE ENTERPRISE (M) SDN BHD
MAL07010995X,Wintinea Lotion,WINWA MEDICAL SDN. BHD.
MAL07010999XC,4Life Targeted Vitamin & Mineral Complex Capsule,Forlife Research Imports Sdn. Bhd.
MAL07011000TC,4Life TF CV Capsule 438.17 mg,Forlife Research Imports Sdn. Bhd.
MAL07011004AZ,Meloxim 15mg Tablet,STERILINE SDN. BHD.
MAL07011007T,GNC Herbal Plus Odorless Garlic 500mg Capsule,GNC LIVEWELL MALAYSIA SDN. BHD.
MAL07011011TC,HURIX'S ALOE VERA HAEMOCARE CREAM PLUS,JIN BIN CORPORATION SDN. BHD.
MAL07011015AZ,Amlo-5 Tablet,ROYCE PHARMA MANUFACTURING SDN. BHD.
MAL07011016AZ,Amlo-10 Tablet,ROYCE PHARMA MANUFACTURING SDN. BHD.
MAL07011039XC,Seven Seas Jointcare Glucosamine 500mg Capsules,ALLPAC SOLUTIONS SDN. BHD.
MAL07021391T,Livonic Capsule,Biotropics Malaysia Berhad
MAL07021392AZ,Nasehaler (Mometasone Furoate Nasal Spray 50 mcg),CIPLA MALAYSIA SDN BHD
MAL07021406T,"Salindah-B4, tablet 560mg",DARULAMAN MANUFACTURING SDN. BHD.
MAL07021407T,"Salindah-L9, tablet 560mg",DARULAMAN MANUFACTURING SDN. BHD.
MAL07021408ARZ,Nootropil Tablet 800 mg,GLAXOSMITHKLINE PHARMACEUTICAL SDN. BHD.
MAL07021409ARZ,Nootropil Tablet 1200 mg,GLAXOSMITHKLINE PHARMACEUTICAL SDN. BHD.
MAL07021411AZ,Ciproglen 500 Tablets,Glenmark Pharmaceuticals (Malaysia) Sdn. Bhd.
MAL07021417AZ,Sunvasc 5 Tablet,SUNWARD PHARMACEUTICAL SDN. BHD.
MAL07021419T,Marigold Capsule,PAHANG PHARMACY SDN. BHD.
MAL07021429T,Oasis� NATURAL HERBS GINKGO 80 Tablet,YANLING NATURAL HYGIENE SDN. BHD.
MAL07021433AZ,Liobac Tablet 10mg,IMEKS PHARMA SDN. BHD.
MAL07021456T,Raphani Tablet 0.3g,TONGHUA DONG BAO (M) SDN. BHD.
MAL07021468T,PANAX GINSENG CAPSULE 300 MG,YANLING NATURAL HYGIENE SDN. BHD.
MAL07021501T,E-P Lobata Herbs PLus Capsule,EASY PLUS PHARMACEUTICAL (M) SDN. BHD.
MAL07021511X,Obical Tablet,Zuellig Pharma Sdn. Bhd
MAL07021515TC,Nature's Gift Spirulina 200mg Tablet,LINTAN ENTERPRISE SDN.BHD
MAL07021524XCR,Appeton Essentials Fish Oil With Omega-3,KOTRA PHARMA (M) SDN. BHD.
MAL07021527X,Live-well� WGP� Beta Glucan Capsule,PAHANG PHARMACY SDN. BHD.
MAL07021529X,Live-well� TIME C-500 with Rose Hip Tablet,PAHANG PHARMACY SDN. BHD.
MAL07021530X,Dresol Solution,ROYCE PHARMA MANUFACTURING SDN. BHD.
MAL07021535X,Zarthrimin Oral Powder 1.5g/4.0g,NOVA LABORATORIES SDN. BHD.
MAL07021536XZ,Champs Vitamin C Chewable 100mg (Strawberry),DUOPHARMA MANUFACTURING (BANGI) SDN. BHD.
MAL07021538X,"Huxley""s Wintogeno Extra Cream",DCH AURIGA (MALAYSIA) SDN. BHD.
MAL07031067T,POLICOLISIN CAPSULE 400 MG,NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)
MAL07031069T,NOCXOL CAPSULE 400 MG,NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)
MAL07031079AZ,SW Minoxidil Lotion 3% w/v,SUNWARD PHARMACEUTICAL SDN. BHD.
MAL07031080TC,Bionutra Nutrafem Capsule 225mg,BIONUTRA SDN BHD
